,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
0,Redemption,Derek Burke,"['Redemption', 'Reversion']",N/A,Reparto,N/A
1,Redemption,July Smith,"['Redemption', 'A Fire in a Dovecot']",N/A,Reparto,N/A
2,Redemption,Adam Chambers,"['Skylar contra el monstruo', 'I <3 Vampires']",1983,"Reparto, Dirección, Producción",3 premios y 2 nominaciones
3,Redemption,Shaina Vorspan,"['Dollface', 'Morir de pie']",junio,"Reparto, Guion, Dirección",1 premio y 1 nominación
4,Redemption,Marco Neves,"['4 Horsemen: Apocalypse', 'Redemption']",N/A,"Reparto, Equipos adicionales","1,76 m"
5,Redemption,Aníbal Silveyra,"['Generation P', 'El año de la Marmota']",N/A,"Reparto, Dirección",Malena
6,Final Level,Oneira Acosta,['Final Level'],N/A,Reparto,N/A
7,Final Level,Kelly Adames,['Final Level'],N/A,Reparto,N/A
8,Final Level,Matt Augenstein,['Final Level'],N/A,Reparto,N/A
9,Final Level,Guile Branco,"['Sistema Bruto', 'Coração de Cowboy']",junio,"Reparto, Producción, Guion",1 premio y 1 nominación
10,Final Level,Wayne Chang,"['The Farewell', 'Megaman']",N/A,"Dirección de casting, Reparto, Casting",N/A
11,Final Level,Karina Colon,"['The Maybelline Girls', 'Vatos Locos']",N/A,"Reparto, Producción, Dirección",N/A
12,Final Level,Angela Diaz,"['Final Level', 'InSearchOf']",N/A,Reparto,N/A
13,Final Level,Sarah Loren Gerber,['Final Level'],N/A,Reparto,N/A
14,The Bad Penny,Casey T. Evans,"['Hired Gun', 'The Bad Penny']",1974,"Reparto, Producción, Guion",N/A
15,The Bad Penny,Tom Arnold,"['Mentiras arriesgadas', 'La familia stupid']",1959,"Reparto, Producción, Guion",5 premios y 3 nominaciones
16,The Bad Penny,Nick Faltas,"['La sombra del reino', 'Over There']",N/A,Reparto,N/A
17,The Bad Penny,Bai Ling,"['El laberinto rojo', 'El cuervo']",octubre,"Reparto, Dirección, Producción",20 premios y 7 nominaciones
18,The Bad Penny,Josh Randall,"['Quarry', 'Ozark']",1972,"Reparto, Guion",N/A
19,The Bad Penny,Lara Phillips,"['Camino a la perdición', 'El ala oeste de la Casa Blanca']",N/A,Reparto,N/A
20,The Bad Penny,Ilia Volok,"['Géminis', 'Misión: Imposible - Protocolo fantasma']",1964,"Reparto, Equipos adicionales, Guion",1 premio y 1 nominación
21,The Bad Penny,Travis Aaron Wade,"['La guerra de los mundos', 'El falsificador']",1975,"Reparto, Producción, Guion",N/A
22,The Girl with No Number,Bebe Pham,"['Trung so', 'Tolerancia cero']",N/A,"Reparto, Producción",1 premio
23,The Girl with No Number,Jay Laisne,"['A Mormon President', 'The Hallway']",N/A,"Reparto, Producción, Guion",N/A
24,The Girl with No Number,Elina Madison,"['#LWL Laugh with Lillian', ""Last Call at Murray's""]",septiembre,"Reparto, Producción, Guion",10 premios y 1 nominación
25,The Girl with No Number,Adrienne Ugarte,['The Girl with No Number'],N/A,Reparto,N/A
26,The Girl with No Number,Luong The Thanh,"['Tia Oi Ma Dia', 'Había una vez']",N/A,"Reparto, Banda sonora",N/A
27,The Girl with No Number,Nguyen Thi Cieu Xuan,"['The Girl with No Number', 'Ente gut!']",N/A,Reparto,N/A
28,The Girl with No Number,Kersten Hui,"['Deep Gold', 'The Girl with No Number']",N/A,Reparto,N/A
29,The Girl with No Number,Clint Jung,"['Jobs', 'Cam']",2021,"Reparto, Producción, Dirección",N/A
30,The Honey Killer,Peter Cadwell,"[""The Fighter's Ballad""]",N/A,"Reparto, Guion, Producción",9 premios
31,The Honey Killer,Ruben Crow,"['Mutual Friends', 'Caught']",N/A,Reparto,N/A
32,The Honey Killer,Antonio Marascal Perez,['The Honey Killer'],N/A,Reparto,N/A
33,The Honey Killer,Marcus Petre,"['I Against I', 'The Honey Killer']",N/A,"Cámara y electricidad, Reparto",N/A
34,The Honey Killer,David Powell,"['The Conundrum', 'Fast Lane to Eden']",N/A,"Reparto, Guion",N/A
35,Naughty @ 40,Govinda,"['Coolie No. 1', 'Partner']",1963,"Reparto, Música, Producción",17 premios y 43 nominaciones
36,Naughty @ 40,Yuvika Chaudhary,"['Om Shanti Om', 'Daddy Cool Munde Fool']",1983,Reparto,1 premio y 2 nominaciones
37,Naughty @ 40,Anupam Kher,"['Hotel Bombay', 'The Accidental Prime Minister']",1955,"Reparto, Producción, Música",N/A
38,Naughty @ 40,Smita Jaykar,"['Devdas', 'Sarfarosh']",N/A,Reparto,2 nominaciones
39,Naughty @ 40,Lucia Edwards,"['Transporter: La serie', 'Terra X - Rätsel alter Weltkulturen']",N/A,"Reparto, Producción, Dirección",N/A
40,Naughty @ 40,Sanjay Mishra,"['Masaan', 'Ankhon Dekhi']",1963,"Reparto, Cámara y electricidad, Composición",12 premios y 30 nominaciones
41,Naughty @ 40,Shakti Kapoor,"['Andaz Apna Apna', 'Gunda']",1952,"Reparto, Música, Banda sonora",1 premio y 4 nominaciones
42,Naughty @ 40,Harish,"['Gaddaar', 'Kaash... Hamara Dil Pagal Na Hota']",1975,"Reparto, Producción",Master Hari
43,Chatur Singh Two Star,Sanjay Dutt,"['Munna Bhai M.B.B.S.', 'Lage Raho Munna Bhai']",1959,"Reparto, Música, Producción",26 premios y 62 nominaciones
44,Chatur Singh Two Star,Ameesha Patel,"['Reencuentro con el destino', 'Gadar: Ek Prem Katha']",1975,"Reparto, Producción",8 premios y 18 nominaciones
45,Chatur Singh Two Star,Anupam Kher,"['Hotel Bombay', 'The Accidental Prime Minister']",1955,"Reparto, Producción, Música",N/A
46,Chatur Singh Two Star,Satish Kaushik,"['Tere Naam', 'Kaagaz']",1956,"Reparto, Dirección, Producción",6 premios y 8 nominaciones
47,Chatur Singh Two Star,Shakti Kapoor,"['Andaz Apna Apna', 'Gunda']",1952,"Reparto, Música, Banda sonora",1 premio y 4 nominaciones
48,Chatur Singh Two Star,Suresh Menon,"['Fanaa', 'Kaabil']",1967,Reparto,1 nominación
49,Chatur Singh Two Star,Rati Agnihotri,"['Ek Duuje Ke Liye', 'Rakta Bandhan']",1960,Reparto,2 premios y 2 nominaciones
50,Chatur Singh Two Star,Gulshan Grover,"['Badman', 'Mowgli y Baloo']",1955,"Reparto, Música",5 premios y 7 nominaciones
51,Qasos,Khashim Arslanov,"['Probuzhdenie', 'Otamdan qolgan dalalar']",1956,Reparto,N/A
52,Qasos,Gulchehra Eshonqulova,"[""So'nggi lahza"", 'Fotima va Zuxra']",N/A,Reparto,N/A
53,Qasos,Furkat Fayziyev,"['Igra na vyzhivanie', 'Na krayu stoyu']",1968,"Reparto, Dirección de la segunda unidad o asistencia a dirección",Furkat Faiziyev
54,Qasos,Seydulla Moldakhanov,"['Zolotoy zapas', 'Kinoplyonka No.8']",1958,Reparto,S. Moldakhanov
55,Qasos,Ubaydulo Omon,"['Fotima va Zuxra', ""Qalb ko'zi""]",N/A,Reparto,N/A
56,Qasos,Ulug'bek Qodirov,"['Er Bermoq - Jon Bermoq', 'Baron']",1983,Reparto,N/A
57,Qasos,Murad Radzhabov,"['Akademiya', 'Ulfatlar Tailandda']",1949,"Reparto, Dirección, Guion",N/A
58,Qasos,Bekzod Tojiyev,"['I am not a terrorist', 'Sevgi fazosi']",N/A,Reparto,N/A
59,Sex and Zen Extreme Ecstasy,Hiro Hayama,"['Million Loves in Me', 'New Police Story']",1974,Reparto,3 premios y 1 nominación
60,Sex and Zen Extreme Ecstasy,Leni Lan Crazybarby,"['Taiping Gongzhu mi shi', 'Potseluy babochki']",1990,Reparto,N/A
61,Sex and Zen Extreme Ecstasy,Miyavi Matsunoi,"['Venus in Eros', 'Garo: Red Requiem']",1988,Reparto,N/A
62,Sex and Zen Extreme Ecstasy,Vienna Lyn,"['Mang nam gwan sei dui', 'Sex and Zen Extreme Ecstasy']",N/A,Reparto,N/A
63,Sex and Zen Extreme Ecstasy,Yukiko Suô,"['Hotetoru-jô: Etsuraku torokenyû', 'Aka x Pinku']",1988,Reparto,N/A
64,Sex and Zen Extreme Ecstasy,Vonnie Lui,"['Hak sai lik', 'Shou shen']",N/A,Reparto,N/A
65,Sex and Zen Extreme Ecstasy,Tony Ho,"['Juego sucio', 'New Police Story']",1964,"Reparto, Equipos adicionales",1 nominación
66,Sex and Zen Extreme Ecstasy,Kirt Kishita,"['Ghost in the Shell: El alma de la máquina', ""Le Mans '66""]",N/A,Reparto,N/A
67,Chargesheet,Miyavi Matsunoi,"['Venus in Eros', 'Garo: Red Requiem']",1988,Reparto,N/A
68,Chargesheet,Vienna Lyn,"['Mang nam gwan sei dui', 'Sex and Zen Extreme Ecstasy']",N/A,Reparto,N/A
69,Chargesheet,Yukiko Suô,"['Hotetoru-jô: Etsuraku torokenyû', 'Aka x Pinku']",1988,Reparto,N/A
70,Chargesheet,Vonnie Lui,"['Hak sai lik', 'Shou shen']",N/A,Reparto,N/A
71,Chargesheet,Tony Ho,"['Juego sucio', 'New Police Story']",1964,"Reparto, Equipos adicionales",1 nominación
72,Chargesheet,Kirt Kishita,"['Ghost in the Shell: El alma de la máquina', ""Le Mans '66""]",N/A,Reparto,N/A
73,Ogul,Miyavi Matsunoi,"['Venus in Eros', 'Garo: Red Requiem']",1988,Reparto,N/A
74,Ogul,Vienna Lyn,"['Mang nam gwan sei dui', 'Sex and Zen Extreme Ecstasy']",N/A,Reparto,N/A
75,Ogul,Yukiko Suô,"['Hotetoru-jô: Etsuraku torokenyû', 'Aka x Pinku']",1988,Reparto,N/A
76,Ogul,Vonnie Lui,"['Hak sai lik', 'Shou shen']",N/A,Reparto,N/A
77,Ogul,Tony Ho,"['Juego sucio', 'New Police Story']",1964,"Reparto, Equipos adicionales",1 nominación
78,Ogul,Kirt Kishita,"['Ghost in the Shell: El alma de la máquina', ""Le Mans '66""]",N/A,Reparto,N/A
79,Kako su me ukrali Nemci,Jelena Djokic,"['Kako su me ukrali Nemci', 'Crna svadba']",1977,Reparto,N/A
80,Kako su me ukrali Nemci,Douglas Henshall,"['Shetland', 'Invasión jurásica']",1965,"Reparto, Producción",1 premio y 3 nominaciones
81,Kako su me ukrali Nemci,Svetozar Cvetkovic,"['Turneja', 'You go to my head']",1958,"Reparto, Producción",N/A
82,Kako su me ukrali Nemci,Dara Dzokic,"['U zatvoru', 'Tajne vinove loze']",1955,Reparto,N/A
83,Kako su me ukrali Nemci,Miodrag 'Miki' Krstovic,"['La zona muerta', 'Uno tras otro']",1950,Reparto,N/A
84,Kako su me ukrali Nemci,Vojislav 'Voja' Brajovic,"['Turneja', 'Turneja']",1949,Reparto,N/A
85,Kako su me ukrali Nemci,Gordan Kicic,"['Realna prica', 'Mama i tata se igraju rata']",1977,"Reparto, Guion, Producción",N/A
86,Kako su me ukrali Nemci,Boris Isakovic,"['Quo vadis, Aida?', 'Last Christmas']",1966,Reparto,1 premio y 1 nominación
87,Duet ming gam,Ching Wan Lau,"['Black Mask', 'Mad detective']",1964,"Reparto, Banda sonora",13 premios y 41 nominaciones
88,Duet ming gam,Richie Jen,"['Xing yuan', 'Foh lung']",1966,"Reparto, Dirección, Guion",2 premios y 3 nominaciones
89,Duet ming gam,Denise Ho,"['Duet ming gam', 'Yau lung hei fung']",1977,"Reparto, Producción",1 premio y 6 nominaciones
90,Duet ming gam,Myolie Wu,"['Na nian hua kai yue zheng yuan', 'Fei tin hei see']",1979,"Reparto, Banda sonora",4 premios y 2 nominaciones
91,Duet ming gam,Hoi-Pang Lo,"['The Grandmaster', 'Duet ming gam']",1941,"Reparto, Banda sonora",2 premios y 3 nominaciones
92,Duet ming gam,Hang-Shuen So,"['Duet ming gam', 'Una bala en la cabeza']",1951,Reparto,Su Hsing-hsuan
93,Duet ming gam,Philip Keung,"['Onda expansiva: Shock Wave', 'Fan zui xian chang']",1966,"Reparto, Producción",1 premio y 7 nominaciones
94,Duet ming gam,Eddie Cheung,"['Blackhat: Amenaza en la red', 'Yau doh lung fu bong']",1963,Reparto,3 premios y 3 nominaciones
95,Coriolanus,Gerard Butler,"['300', 'Un ciudadano ejemplar']",1969,"Reparto, Producción, Cámara y electricidad",6 premios y 17 nominaciones
96,Coriolanus,Ralph Fiennes,"['El jardinero fiel', 'El gran hotel Budapest']",1962,"Reparto, Dirección, Producción",N/A
97,Coriolanus,Lubna Azabal,"['Incendios', 'Coriolanus']",1973,Reparto,15 premios y 6 nominaciones
98,Coriolanus,Ashraf Barhom,"['La sombra del reino', 'Coriolanus']",1979,"Reparto, Equipos adicionales",1 premio
99,Coriolanus,Zoran Cica,"['Coriolanus', 'Kosarkasi']",1981,Reparto,"1,90 m"
100,Coriolanus,Milos Dabic,['Coriolanus'],N/A,Reparto,N/A
101,Coriolanus,Nicolas Isia,"['Coriolanus', 'Juzni vetar']",N/A,Reparto,N/A
102,Coriolanus,Zoran Miljkovic,"['Coriolanus', 'Underground']",1947,"Reparto, Equipos adicionales",Z. Miljkovic
103,The Prodigies,Jeffrey Evan Thomas,"['August', 'The Prodigies']",N/A,Reparto,N/A
104,The Prodigies,Dominic Gould,"['Double Team', 'Juegos de espía']",1964,"Reparto, Dirección, Guion",Domenique Gould
105,The Prodigies,Moon Dailly,"['Crossing Lines', 'No soy un hombre fácil']",N/A,"Reparto, Banda sonora",N/A
106,The Prodigies,Milos Dabic,['Coriolanus'],N/A,Reparto,N/A
107,The Prodigies,Nicolas Isia,"['Coriolanus', 'Juzni vetar']",N/A,Reparto,N/A
108,The Prodigies,Zoran Miljkovic,"['Coriolanus', 'Underground']",1947,"Reparto, Equipos adicionales",Z. Miljkovic
109,Lipstikka,Clara Khoury,"['Baghdad Central', 'Marjoun and the Flying Headscarf']",1976,"Reparto, Banda sonora",4 premios y 2 nominaciones
110,Lipstikka,Nataly Attiya,"['Lipstikka', 'Manayek']",1975,Reparto,1 premio
111,Lipstikka,Daniel Caltagirone,"['Lara Croft Tomb Raider: La cuna de la vida', 'El pianista']",1972,Reparto,1 nominación
112,Lipstikka,Moran Rosenblatt,"['Hit & Run', 'Fauda']",1985,"Reparto, Dirección, Guion",3 premios y 4 nominaciones
113,Lipstikka,Ziv Weiner,['Lipstikka'],N/A,Reparto,N/A
114,Lipstikka,Gal Lev,"['Karaoke', 'La tercera persona']",N/A,"Composición, Reparto, Música",1 premio
115,Lipstikka,Ofer Hayoun,"['Six zeros', 'The Baker and the Beauty']",1983,"Reparto, Cámara y electricidad",1 nominación
116,Lipstikka,Taliesin Knight,"['Lipstikka', 'The Fairy Queen']",N/A,Reparto,N/A
117,Alois Nebel,Miroslav Krobot,"['Díra u Hanusovic', 'Kvarteto']",1951,"Reparto, Dirección, Guion",4 premios y 11 nominaciones
118,Alois Nebel,Marie Ludvíková,"['A la sombra', 'Venkovský ucitel']",1957,Reparto,N/A
119,Alois Nebel,Karel Roden,"['RocknRolla', 'Hellboy']",1962,"Reparto, Producción, Banda sonora",5 premios y 16 nominaciones
120,Alois Nebel,Leos Noha,"['Wasteland', 'Franta Mimozemstan']",1968,Reparto,N/A
121,Alois Nebel,Alois Svehlík,"['Na strese', 'Cerní baroni']",1939,Reparto,1 nominación
122,Alois Nebel,Tereza Ramba,"['Vlastníci', 'Missing']",1989,Reparto,2 premios y 3 nominaciones
123,Alois Nebel,Ján Sedal,"['Maharal - tajemstvi talismanu', 'Cesta z mesta']",1948,Reparto,Jano Sedal
124,Alois Nebel,Miloslav Marsálek,"['Dum pro dva', 'Kvarteto']",1945,Reparto,Milan Marsálek
125,Simon och ekarna,Bill Skarsgård,"['It', 'It: Capítulo 2']",1990,"Reparto, Producción, Dirección",7 premios y 12 nominaciones
126,Simon och ekarna,Helen Sjöholm,"['Tierra de ángeles', 'Mamma Mia! Una y otra vez']",1970,"Reparto, Música, Banda sonora",1 nominación
127,Simon och ekarna,Jan Josef Liefers,"['En el lugar del crimen', 'RAF Facción del ejército rojo']",1964,"Reparto, Dirección, Producción",15 premios y 10 nominaciones
128,Simon och ekarna,Stefan Gödicke,"['Un hombre llamado Ove', 'El triángulo de la tristeza']",1970,Reparto,N/A
129,Simon och ekarna,Karl Linnertorp,"['Simon och ekarna', 'Morden i Sandhamn']",1986,"Reparto, Banda sonora",N/A
130,Simon och ekarna,Jonatan S. Wächter,['Simon och ekarna'],N/A,Reparto,N/A
131,Simon och ekarna,Karl Martin Eriksson,"['Simon och ekarna', 'Dem man elsker']",N/A,Reparto,N/A
132,Simon och ekarna,Erica Löfgren,"['Conventuram', 'Simon och ekarna']",N/A,Reparto,N/A
133,Ma compagne de nuit,Emmanuelle Béart,"['8 mujeres', 'Mission: Impossible']",1963,"Reparto, Dirección, Guion",12 premios y 10 nominaciones
134,Ma compagne de nuit,Hafsia Herzi,"['Mereces un amor', 'Bonne mère']",1987,"Reparto, Dirección, Guion",11 premios y 10 nominaciones
135,Ma compagne de nuit,Laurent Grévill,"['La pasión de Camille Claudel', 'El año del despertar']",1961,Reparto,2 nominaciones
136,Ma compagne de nuit,Bruno Todeschini,"['Su hermano', 'Vete a saber']",1962,Reparto,1 premio y 3 nominaciones
137,Ma compagne de nuit,Alain Cerrer,"['Suspectes', 'Reporters']",N/A,Reparto,N/A
138,Ma compagne de nuit,Alexandra Stewart,"['Frenético', 'La cara oculta']",1939,"Reparto, Equipos adicionales, Banda sonora",1 premio
139,Ma compagne de nuit,Annabelle Hettmann,"['Elle', 'Enforcer: The Asset']",N/A,Reparto,1 nominación
140,Ma compagne de nuit,Lauriane Escaffre,"['Pile poil', 'El despertar de María']",N/A,"Reparto, Guion, Dirección",1 premio
141,Play,Anas Abdirahman,['Play'],N/A,Reparto,N/A
142,Play,Sebastian Blyckert,['Play'],N/A,Reparto,N/A
143,Play,Yannick Diakité,['Play'],N/A,Reparto,N/A
144,Play,Sebastian Hegmar,['Play'],N/A,Reparto,N/A
145,Play,Abdiaziz Hilowle,['Play'],N/A,Reparto,N/A
146,Play,Nana Manu,"['El triángulo de la tristeza', 'Alex']",N/A,Reparto,N/A
147,Play,John Ortiz,['Play'],N/A,"Reparto, Banda sonora",N/A
148,Play,Kevin Vaz,"['Play', 'Under pyramiden']",N/A,Reparto,N/A
149,My Angel,Jassa Ahluwalia,"[""Heart's Ease"", 'Peaky Blinders']",1990,"Reparto, Producción, Dirección",N/A
150,My Angel,Elijah Baker,"['The Batman', 'Injusticia (Miniserie de TV)']",1991,"Reparto, Guion, Producción",1 premio
151,My Angel,Brenda Blethyn,"['Pride & Prejudice (Orgullo y prejuicio)', 'Secretos y mentiras']",1946,"Reparto, Guion, Banda sonora",21 premios y 42 nominaciones en total
152,My Angel,Janet Dibley,"['Gold', 'Gente de barrio']",1958,"Reparto, Guion, Banda sonora",N/A
153,My Angel,Ellie Greenwood,['My Angel'],N/A,Reparto,N/A
154,My Angel,Angus Harrison,"['Skins', 'Casualty']",N/A,Reparto,N/A
155,My Angel,Celia Imrie,"['El exótico Hotel Marigold', 'Rosas Rojas']",1952,"Reparto, Banda sonora",3 premios y 3 nominaciones
156,My Angel,David McEwan,"['Born to Spy', 'Dark Place']",N/A,"Equipos adicionales, Reparto",N/A
157,Cesado,Carmen Vicarte,"['La montaña del diablo', 'Cesado']",N/A,Reparto,N/A
158,Cesado,Jorge Bartolucci,['Cesado'],N/A,Reparto,N/A
159,Cesado,Julian Gonzalez de Leon,['Cesado'],N/A,Reparto,N/A
160,Cesado,Tania Marquina,['Cesado'],N/A,Reparto,N/A
161,Cesado,Luis Lince,['Cesado'],N/A,Reparto,N/A
162,Cesado,Angela Vázquez González,['Cesado'],N/A,Reparto,N/A
163,Cesado,Inn Klikotskaia,"['Cazador de serpientes', 'Cesado']",N/A,Reparto,N/A
164,Cesado,Consuelo Prieto,['Cesado'],N/A,Reparto,N/A
165,Hero Nanalla,Ravi Chethan,"['Vishnuvardhana', 'Kotigobba 2']",N/A,Reparto,Chethan
166,Hero Nanalla,M.N. Lakshmi Devi,"['Namma Basava', 'Sathyam']",N/A,Reparto,N/A
167,Hero Nanalla,Jai Jagdeesh,"['Madana', 'Kurigalu Saar Kurigalu']",N/A,"Reparto, Producción, Dirección",N/A
168,Hero Nanalla,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
169,Hero Nanalla,Pavan,['Hero Nanalla'],N/A,Reparto,N/A
170,Hero Nanalla,Sahana,['Hero Nanalla'],N/A,Reparto,N/A
171,Jedarahalli,Shankar Ashwath,"['RangiTaranga', 'Huchudugaru']",N/A,Reparto,N/A
172,Jedarahalli,Dharma,"['Maanikya', 'Indru Netru Naalai']",N/A,Reparto,N/A
173,Jedarahalli,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
174,Jedarahalli,H.M. Krishnamurthy,"['Jedarahalli', 'Devadas']",N/A,"Reparto, Producción, Guion",N/A
175,Jedarahalli,Srinivasa Murthy,"['K.G.F: Chapter 1', 'K.G.F: Chapter 2']",1949,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
176,Jedarahalli,Shweta Pandit,"['Urvi', 'Case No.18/9']",N/A,Reparto,N/A
177,Jedarahalli,Ashok Rao,"['Bombaat', 'Cyanide']",2022,Reparto,N/A
178,Vishnu,Abhijit,"['Vishnu', 'Jodi No. 1']",N/A,"Reparto, Guion, Dirección",N/A
179,Vishnu,Ravishankar Gowda,"['VR (Vikrant Rona)', 'Mysore Huli']",N/A,"Reparto, Música",N/A
180,Vishnu,Sharath Lohitashwa,"['Aa Dinagalu', 'Saarathi']",1972,Reparto,N/A
181,Vishnu,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
182,Onde Ondu Saari,Jadi Akash,"['Krishnan Love Story', 'Beega']",N/A,Reparto,N/A
183,Onde Ondu Saari,Ramesh,['Onde Ondu Saari'],N/A,Reparto,N/A
184,We are all sinners,Kishore Shetty,['Onde Ondu Saari'],N/A,Reparto,N/A
185,We are all sinners,Shwetha,['Onde Ondu Saari'],N/A,Reparto,N/A
186,Love Is a Thieves' Game,Sam Logan Khaleghi,"['Batman v Superman: El amanecer de la justicia', 'Approaching Midnight']",1983,"Producción, Reparto, Dirección",3 nominaciones
187,Love Is a Thieves' Game,Kristen Pickthall,"[""Love Is a Thieves' Game""]",N/A,Reparto,N/A
188,Love Is a Thieves' Game,Jason Waugh,"['Blood Games', 'Stone']",1968,"Reparto, Dirección de fotografía y cámara, Diseño de producción",N/A
189,Love Is a Thieves' Game,Jeffery Stetson,"[""Love Is a Thieves' Game"", ""Devil's Night: Dawn of the Nain Rouge""]",N/A,Reparto,Jeffry W. Stetson
190,Love Is a Thieves' Game,Marius Iliescu,"['Adios Vaya Con Dios', 'Arise from Darkness']",1967,"Reparto, Producción, Dirección de arte",1 premio y 6 nominaciones
191,Love Is a Thieves' Game,Darryl Perry,"[""Love Is a Thieves' Game"", 'Butterfly Kisses']",N/A,"Reparto, Sonido, Dirección de la segunda unidad o asistencia a dirección",N/A
192,Love Is a Thieves' Game,Rockey Black,"['8 millas', 'Gotcha!']",N/A,"Producción, Reparto, Dirección","1,75 m"
193,Love Is a Thieves' Game,Erin Cunningham,"['Diverge', ""Love Is a Thieves' Game""]",N/A,Reparto,N/A
194,Tatal fantoma,Marcel Iures,"['Piratas del Caribe: En el fin del mundo', 'El pacificador']",1951,Reparto,14 premios y 1 nominación
195,Tatal fantoma,Barry Gifford,"['Carretera perdida', 'Corazón salvaje']",1946,"Guion, Reparto, Producción",N/A
196,Tatal fantoma,Mihaela Sirbu,"['Toata lumea din familia noastra', 'Aferim!']",1971,"Reparto, Producción",2 premios y 1 nominación
197,Tatal fantoma,Valer Dellakeza,"['Clouds of Chernobyl', 'Tatal fantoma']",1942,Reparto,1 nominación
198,Tatal fantoma,Mihai Constantin,"['Si quiero silbar, silbo', ""Liceenii Rock 'n' Roll""]",1964,Reparto,N/A
199,Tatal fantoma,Mimi Branescu,"['Martes, después de Navidad', 'Acasã la tata']",1974,"Guion, Reparto, Producción",2 premios y 5 nominaciones
200,Tatal fantoma,Victor Rebengiuc,"['Medalia de onoare', 'Octav']",1933,Reparto,13 premios y 1 nominación
201,Tatal fantoma,Mariana Mihut,"['Ultima frontiera a mortii', 'Padurea spânzuratilor']",1942,Reparto,N/A
202,Hella W,Tiina Weckström,"['Tulennielijä', 'Hella W']",1956,"Reparto, Banda sonora",N/A
203,Hella W,Hannu-Pekka Björkman,"['Ihmisen osa', 'Eläville ja kuolleille']",1969,"Reparto, Dirección, Edición",7 premios y 2 nominaciones
204,Hella W,Matleena Kuusniemi,"['Koukussa', 'Tumman veden päällä']",1973,"Reparto, Guion y continuidad, Banda sonora",N/A
205,Hella W,Maria Heiskanen,"['Los momentos eternos de Maria Larssons', 'Il capitano']",1970,"Reparto, Equipos adicionales",4 premios y 3 nominaciones
206,Hella W,Antti Litja,"['El gruñón', 'Mies, joka ei osannut sanoa EI']",1938,"Reparto, Banda sonora",3 premios
207,Hella W,Pirkka-Pekka Petelius,"['Team Ahma', 'Hamlet va de negocios']",1953,"Reparto, Guion, Producción",6 premios y 2 nominaciones
208,Hella W,Svante Martin,"['Arn: El caballero templario', 'Arn']",1948,Reparto,N/A
209,Hella W,Petri Manninen,"['Korso', 'Vares - yksityisetsivä']",1965,Reparto,Petteri Manninen
210,American Disciples,Jeffrey Weissman,"['Regreso al futuro: Parte II', 'El jinete pálido']",1958,"Reparto, Producción, Equipos adicionales",N/A
211,American Disciples,Michelle Page,"['Miss Agente Especial 2: Armada y fabulosa', 'American Horror Story']",1987,"Reparto, Producción",1 premio
212,American Disciples,Elijah Nelson,"['Crazy Ex-Girlfriend', ""Ira Finkelstein's Christmas""]",1999,"Reparto, Guion, Producción",3 premios
213,American Disciples,Robert Blanche,"['Hombres de honor', 'Rose Red']",1962,"Reparto, Guion, Producción",1 premio
214,American Disciples,Jana Lee Hamblin,"['Ya no me siento a gusto en este mundo', 'El ala oeste de la Casa Blanca']",N/A,"Reparto, Dirección, Equipos adicionales",N/A
215,American Disciples,Erin McGarry,"['Death on a Rock', 'Blue Like Jazz']",N/A,Reparto,1 premio y 4 nominaciones
216,American Disciples,Daniel Nelson,"['American Disciples', 'Shiloh and Bros']",1997,"Guion, Producción, Reparto","1,78 m"
217,American Disciples,Brett Donowho,"['Camino de la venganza', 'Actos de violencia']",febrero,"Dirección, Producción, Reparto",4 premios
218,Bella Biondina,Miljenka Androic,"['El Dios Rata', 'Bella Biondina']",1954,Reparto,N/A
219,Bella Biondina,Inge Appelt,"['Ljubav i poneka psovka', 'Fine mrtve djevojke']",1943,Reparto,N/A
220,Bella Biondina,Ana Begic Tahiri,"['Vatre Ivanjske', 'Bella Biondina']",1979,Reparto,N/A
221,Bella Biondina,Vicko Bilandzic,"['Bella Biondina', 'Loza']",1977,Reparto,N/A
222,Bella Biondina,Karla Brbic,"['Ja sam svoj zivot poslozila', 'Bella Biondina']",1987,Reparto,N/A
223,Bella Biondina,Boris Buzancic,"['67 días', 'Kotlovina']",1929,Reparto,B. Buzancic
224,Bella Biondina,Zrinka Cvitesic,"['En el camino', 'Sto je muskarac bez brkova?']",1979,"Reparto, Guion, Producción",4 premios y 1 nominación
225,Bella Biondina,Branka Cvitkovic,"['Ljubavi Georgea Washingtona', 'Bella Biondina']",1948,"Reparto, Equipos adicionales",N/A
226,Deuce of Spades,Timothy Luke,"['El libro de la selva', 'Deuce of Spades']",N/A,"Cámara y electricidad, Reparto, Dirección de fotografía y cámara",N/A
227,Deuce of Spades,Faith Granger,"['Deuce of Spades', 'Against All Odds, the Making of DEUCE of SPADES']",N/A,"Producción, Dirección, Guion",N/A
228,Deuce of Spades,Alexandra Holder,"['Honeymoon', 'Deuce of Spades']",N/A,"Reparto, Vestuario, Equipos adicionales",N/A
229,Deuce of Spades,Jordan Warren,"['The Black Dawn', 'The Black Dawn']",N/A,"Producción, Reparto, Guion",N/A
