nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
Pál Adrienn,Éva Gábor,"['Europa, East', 'Pál Adrienn']",N/A,Reparto,N/A
Pál Adrienn,István Znamenák,"['Az állampolgár', 'Taxidermia']",1966,"Reparto, Dirección, Dirección de fotografía y cámara",N/A
Pál Adrienn,Ákos Horváth,"['Kontroll', 'Haunting Trophies']",1968,"Reparto, Guion",N/A
Pál Adrienn,Lia Pokorny,"['Ízig-vérig', 'Well']",1971,Reparto,N/A
Pál Adrienn,Izabella Hegyi,"['Friss levegö', 'Pál Adrienn']",N/A,Reparto,N/A
Pál Adrienn,N/A,['N/A'],N/A,N/A,N/A
Pál Adrienn,Ági Margitai,"['Ilusiones de un mentiroso', 'Ripacsok']",1937,Reparto,N/A
Pál Adrienn,Eszter Márton,"['Nunca moriremos (Sose halunk meg)', 'Jóban Rosszban']",1969,"Guion, Reparto",N/A
So Much for Justice!,Kornél Mundruczó,"[""Jupiter's Moon"", 'White God']",1975,"Reparto, Dirección, Guion",46 premios y 35 nominaciones
So Much for Justice!,Daniel Olbrychski,"['Salt', 'El diluvio']",1945,"Reparto, Dirección de la segunda unidad o asistencia a dirección",8 premios y 2 nominaciones
So Much for Justice!,György Cserhalmi,"['Kontroll', 'Zelary']",1948,Reparto,8 premios y 2 nominaciones
So Much for Justice!,Gábor Nagypál,"['Inferno', 'Monte Carlo']",1975,Reparto,Gabor Nagypal
So Much for Justice!,László Gálffi,"['Wagner', 'Liszt Ferenc']",1952,Reparto,László Gálffy
So Much for Justice!,Zoltán Mucsi,"['El topo', '1']",1957,Reparto,3 premios
So Much for Justice!,Florian Teichtmeister,"['Sommer der Gaukler', 'Polly Adler']",1979,"Reparto, Banda sonora","1,73 m"
So Much for Justice!,Miklós Székely B.,"['Sátántangó', 'Hintaszék']",1948,Reparto,4 premios y 1 nominación
Los hijos del dragón verde,Zoltán Rátóti,"['Európa expressz', 'Életképek']",1960,Reparto,N/A
Los hijos del dragón verde,Yu Debin,"['Love, Death & Robots', 'A tökéletes gyilkos']",1964,"Reparto, Efectos visuales",N/A
Los hijos del dragón verde,Eszter Bánfalvi,"['Strike Back', 'Hamvadó cigarettavég']",1979,Reparto,Eszter Bánfalvy
Los hijos del dragón verde,Ferenc Lengyel,"['Curtiz', 'Strike Back']",1961,"Reparto, Guion",N/A
Los hijos del dragón verde,Attila Egyed,"['El niño con el pijama de rayas', 'Tall Tales']",1969,"Reparto, Arte",N/A
Los hijos del dragón verde,Shan Yu Tio,['Los hijos del dragón verde'],N/A,Reparto,N/A
Mientras duermo,Philip Winchester,"['Strike Back', 'The Player']",1981,"Reparto, Producción",1 premio y 1 nominación
Mientras duermo,Tim Draxl,"['Una boda de muerte', 'Interceptor']",1981,Reparto,3 nominaciones
Mientras duermo,Lacey Chabert,"['Chicas malas', 'Perdidos en el espacio']",1982,"Reparto, Producción, Guion",7 premios y 16 nominaciones
Mientras duermo,Abigail Spencer,"['Mad Men', 'Rectify']",1981,"Reparto, Producción, Guion",2 premios y 4 nominaciones
Mientras duermo,Kelly Overton,"['The Ring 2 (La señal 2)', 'True Blood']",1978,"Reparto, Producción, Dirección",3 premios
Mientras duermo,Amy Aquino,"['Armas de mujer', 'La flor del mal']",1957,"Reparto, Producción, Banda sonora",1 premio y 1 nominación
Mientras duermo,Tony Hale,"['Arrested Development', 'Veep']",1970,"Reparto, Producción, Guion",11 premios y 33 nominaciones en total
Mientras duermo,Kevin Kilner,"['Mamá a la fuerza', 'Una Cenicienta moderna']",1958,Reparto,N/A
This Wretched Life,Daniel Ball,"['Last Summer', 'Birth Control']",junio,"Reparto, Dirección, Producción","1,83 m"
This Wretched Life,Ande Cira,['This Wretched Life'],N/A,"Reparto, Guion",N/A
This Wretched Life,Michael Callahan,"['How to Bake It in Hollywood', 'Garage Sale Swindle']",1981,"Producción, Dirección, Guion",N/A
This Wretched Life,Frankie J. Mosca,"['This Wretched Life', 'G Spots?']",N/A,"Reparto, Guion, Dirección",N/A
This Wretched Life,Christopher Pleckaitis,"['This Wretched Life', 'Trees 2: The Root of All Evil']",N/A,"Reparto, Guion, Producción",N/A
This Wretched Life,Brian Calek,"['This Wretched Life', 'The Private Public']",N/A,Reparto,N/A
This Wretched Life,Carol Wei,"['This Wretched Life', 'Fear the Boom and Bust: Keynes vs. Hayek - The Original Economics Rap Battle!']",N/A,"Reparto, Localización",N/A
This Wretched Life,Chris Johnson,"['This Wretched Life', 'Warriors... In Their Own Words']",N/A,"Reparto, Dirección de producción",N/A
Blind Sided,Jennifer Jelsema,"['Cuando tú quieras', 'El final de la gira']",enero,Reparto,4 premios y 2 nominaciones
Blind Sided,Sam Logan Khaleghi,"['Batman v Superman: El amanecer de la justicia', 'Approaching Midnight']",1983,"Producción, Reparto, Dirección",3 nominaciones
Blind Sided,Mark Boyd,"['12 monos', 'A Girl Like Her']",N/A,Reparto,7 premios y 2 nominaciones
Blind Sided,Casey James,"['Ratched', 'The Disappointments']",N/A,Reparto,N/A
Blind Sided,Jeff Priskorn,"['Faith Under Fire', 'Demon Equation']",1971,"Reparto, Producción, Guion",N/A
Blind Sided,Alaina Fleming,"['S.W.A.T.: Los hombres de Harrelson', 'The Orville']",N/A,"Reparto, Dirección de producción",N/A
Blind Sided,Jonathan Leigh West,"['Batman v Superman: El amanecer de la justicia', 'Renegade']",N/A,"Reparto, Guion, Dirección de la segunda unidad o asistencia a dirección",N/A
Blind Sided,Valentina Arnold,"['Beautiful Prison', 'Collusion']",N/A,Reparto,N/A
Anderson's Cross,Michael Warren,"[""Anderson's Cross"", 'Canción triste de Hill Street']",1946,"Reparto, Producción, Banda sonora",1 nominación en total
Anderson's Cross,Joanna Cassidy,"['Blade Runner', '¿Quién engañó a Roger Rabbit?']",agosto,"Reparto, Producción, Equipos adicionales",6 premios y 8 nominaciones en total
Anderson's Cross,Joyce Guy,"['Hospital General', '¡Vaya Santa Claus!']",agosto,"Reparto, Dirección, Guion",2 nominaciones
Anderson's Cross,Bill Moseley,"['Los renegados del diablo', 'Repo! The Genetic Opera']",1951,"Reparto, Producción, Guion",4 premios y 5 nominaciones
Anderson's Cross,Jerome Elston Scott,"['Connor & Jayden', ""Anderson's Cross""]",N/A,"Reparto, Dirección, Guion",Jerome E. Scott
Anderson's Cross,Alan Blumenfeld,"['Héroes', 'El puente de Brooklyn']",1952,"Reparto, Producción, Equipos adicionales",N/A
Anderson's Cross,Art Evans,"['La jungla 2 (Alerta roja)', 'Por favor, maten a mi mujer']",1942,Reparto,N/A
Anderson's Cross,Nicholas Downs,"['Pearl Harbor', ""Anderson's Cross""]",1976,"Producción, Guion, Reparto",1 premio
Den milde smerte,Tine Blichmann,"['Alt for kvinden', 'Pigen fra Egborg']",1941,Reparto,N/A
Den milde smerte,Carsten Brandt,"['92 minutter af i går', 'Den milde smerte']",1944,"Reparto, Dirección, Guion",N/A
Den milde smerte,Kirstine Brandt,"['Den milde smerte', 'Ansigterne']",N/A,Reparto,N/A
Den milde smerte,Laure Calamy,"['A tiempo completo', 'Vacaciones contigo... y tu mujer']",1975,Reparto,6 premios y 7 nominaciones
Den milde smerte,Mikkel Faartoft,['Den milde smerte'],N/A,Reparto,N/A
Den milde smerte,Stine Faartoft,['Den milde smerte'],N/A,Reparto,N/A
Den milde smerte,Michelle Figlarz,"['Lucy', 'Anna']",N/A,"Reparto, Especialistas, Guion",N/A
Den milde smerte,Ewa Fröling,"['Millennium 1: Los hombres que no amaban a las mujeres', 'Fanny y Alexander']",1952,Reparto,1 premio y 1 nominación
Utomlennye solntsem 2,Nikita Mikhalkov,"['12', 'Quemado por el sol']",1945,"Reparto, Dirección, Producción",42 premios y 43 nominaciones en total
Utomlennye solntsem 2,Oleg Menshikov,"['Attraction', 'El prisionero de las montañas']",1960,"Reparto, Dirección, Banda sonora",4 premios y 9 nominaciones
Utomlennye solntsem 2,Nadezhda Mikhalkova,"['Nominatsiya', 'One Mango, Please']",1986,"Reparto, Dirección, Guion",2 premios y 4 nominaciones
Utomlennye solntsem 2,Sergey Makovetskiy,"['Russkiy bunt', '12']",1958,Reparto,11 premios y 14 nominaciones
Utomlennye solntsem 2,Dmitriy Dyuzhev,"['Zhmurki', 'BRATiYA']",1978,"Reparto, Dirección, Guion",3 premios y 8 nominaciones
Utomlennye solntsem 2,Artur Smolyaninov,"['9 rota', 'La hora más oscura']",1983,Reparto,1 premio y 4 nominaciones
Utomlennye solntsem 2,Andrey Merzlikin,"['La fortaleza Brest', 'Zabludivshiysya']",1973,"Reparto, Dirección",2 premios y 9 nominaciones
Utomlennye solntsem 2,Maksim Sukhanov,"['El país de los sordos', 'Rol']",1963,"Reparto, Producción",5 premios y 7 nominaciones
Tekken,Jon Foo,"['Tekken', 'Thai Dragon']",1982,"Reparto, Especialistas",N/A
Tekken,Kelly Overton,"['The Ring 2 (La señal 2)', 'True Blood']",1978,"Reparto, Producción, Dirección",3 premios
Tekken,Cary-Hiroyuki Tagawa,"['Mortal Kombat', 'El planeta de los simios']",1950,"Reparto, Producción, Equipos adicionales",1 premio
Tekken,Ian Anthony Dale,"['The Walking Dead', 'The Resident']",1978,"Reparto, Dirección",N/A
Tekken,Cung Le,"['Pandorum', 'Tekken']",1972,"Reparto, Producción, Especialistas",N/A
Tekken,Darrin Dewitt Henson,"['Tekken', 'El expreso de Elmira']",1972,"Reparto, Producción, Equipos adicionales",1 premio y 4 nominaciones
Tekken,Luke Goss,"['Hellboy II: El ejército dorado', 'Blade II']",1968,"Reparto, Producción, Dirección",1 premio y 5 nominaciones
Tekken,Mircea Monroe,"['Tekken', 'Dumbbells']",1982,"Reparto, Producción",3 premios y 2 nominaciones
Disconnect,Steffany Huckaby,"['Greek', 'Adam']",diciembre,Reparto,N/A
Disconnect,Amanda Troop,"['Underwater', 'Ejército de los muertos']",octubre,"Reparto, Equipos adicionales, Cámara y electricidad",1 premio
Disconnect,Eddie Jones,"['La terminal', 'Seabiscuit, más allá de la leyenda']",1934,Reparto,N/A
Disconnect,Holmes Osborne,"['Donnie Darko', 'Southland Tales']",1947,Reparto,N/A
Disconnect,Michael Muhney,"['Veronica Mars', 'The Young and the Restless']",1975,"Reparto, Guion, Producción",2 premios y 2 nominaciones
Disconnect,Tami Erin,"['Pippi Calzaslargas: La película', 'Disconnect']",1974,"Reparto, Dirección de casting, Banda sonora",1 nominación
Disconnect,Curtis Pettijohn,['Disconnect'],N/A,Reparto,N/A
Disconnect,Devorah Eizikovic Richards,"['Disconnect', 'Second Moon']",N/A,Reparto,N/A
Milenge Milenge,Kareena Kapoor,"['3 Idiots', 'Jab We Met']",1980,"Reparto, Música, Dirección de la segunda unidad o asistencia a dirección",62 premios y 113 nominaciones
Milenge Milenge,Shahid Kapoor,"['Haider', 'Jab We Met']",1981,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Música",48 premios y 76 nominaciones
Milenge Milenge,Aarti Chhabria,"['Awara Paagal Deewana', 'Shootout at Lokhandwala']",1982,"Reparto, Dirección, Producción",1 nominación
Milenge Milenge,Delnaaz Irani,"['Kal Ho Naa Ho', 'Ra.One']",1972,Reparto,2 nominaciones
Milenge Milenge,Satish Shah,"['Kal Ho Naa Ho', 'Jaane Bhi Do Yaaro']",1951,"Reparto, Producción",3 premios y 2 nominaciones
Milenge Milenge,Devorah Eizikovic Richards,"['Disconnect', 'Second Moon']",N/A,Reparto,N/A
Les 7 jours du talion,Claude Legault,"['Minuit, le soir', '19-2']",1963,"Reparto, Guion, Banda sonora",7 premios y 5 nominaciones
Les 7 jours du talion,Rémy Girard,"['Las invasiones bárbaras', 'Incendios']",1950,"Reparto, Banda sonora",6 premios y 13 nominaciones
Les 7 jours du talion,Martin Dubreuil,"['Les 7 jours du talion', 'Vieux Jeu']",1972,"Reparto, Música, Sonido",3 premios y 9 nominaciones
Les 7 jours du talion,Fanny Mallette,"['Cheech', 'En terrains connus']",1975,"Reparto, Dirección, Guion",2 premios y 5 nominaciones
Les 7 jours du talion,Rose-Marie Coallier,"['Les 7 jours du talion', 'Toute la vérité']",N/A,Reparto,N/A
Les 7 jours du talion,Alexandre Goyette,"['Mommy', 'King Dave']",N/A,"Reparto, Guion",N/A
Les 7 jours du talion,Dominique Quesnel,"['Le torrent', ""L'odyssée""]",N/A,Reparto,1 nominación
Les 7 jours du talion,Pascale Delhaes,"['Les 7 jours du talion', 'Lance et compte']",N/A,Reparto,N/A
Vidas pequeñas,Asunción Balaguer,"['Las huellas borradas', 'Gran Hotel']",1925,Reparto,8 premios
Vidas pequeñas,Maite Blasco,"['Estudio 1', 'El crack']",1938,"Reparto, Equipos adicionales",Mayte Blasco
Vidas pequeñas,Txema Blasco,"['Jugando con la muerte', 'Las locuras de Don Quijote']",1941,Reparto,N/A
Vidas pequeñas,Francisco Boira,"['La mala educación', 'Nubes']",1971,"Reparto, Dirección, Guion",N/A
Vidas pequeñas,Alicia Borrachero,"['Las crónicas de Narnia: El príncipe Caspian', 'Periodistas']",1968,"Reparto, Diseño de producción",2 premios y 7 nominaciones
Vidas pequeñas,Yohana Cobo,"['Volver', 'Hospital Central']",1985,Reparto,1 premio y 1 nominación
Vidas pequeñas,Laura Domínguez,"['El comisario', 'Los hombres de Paco']",1974,"Reparto, Producción",Laura Dominguez
Vidas pequeñas,Roberto Enríquez,"['El alquimista impaciente', 'Hispania, la leyenda']",1968,"Reparto, Banda sonora",3 premios y 7 nominaciones
Dream Street,Tyson Beckford,"['Inmersión letal', 'Biker Boyz']",1970,"Reparto, Producción",N/A
Dream Street,Coby Bell,"['Último aviso', 'Turno de guardia']",1975,"Reparto, Producción",N/A
Dream Street,Jim Brown,"['Mars Attacks!', 'Perseguido']",1936,"Reparto, Producción, Dirección",1 premio y 5 nominaciones
Dream Street,Kathryne Dora Brown,"['Fuego de pasión', 'The Reading Room']",1971,Reparto,1 premio
Dream Street,Anthony Chisholm,"['Sin frenos', 'Un golpe con estilo']",1943,"Reparto, Banda sonora",N/A
Dream Street,Ruby Dee,"['American Gangster', 'Haz lo que debas']",1922,"Reparto, Guion, Banda sonora",23 premios y 22 nominaciones en total
Dream Street,Michael Genet,"['Talk to Me', 'La última noche']",1958,"Reparto, Guion",Michael Genét
Dream Street,Lonette McKee,"['El gran despilfarro', 'Honey']",1954,"Reparto, Composición, Dirección",4 nominaciones
Mad World,Gary Cairns,"['Justified: La ley de Raylan', 'En busca de un héroe']",1980,"Reparto, Guion, Producción",1 premio
Mad World,Dylan Booth,"['Key and Peele', 'The UCB Show']",1984,"Reparto, Guion, Assistant",N/A
Mad World,Matthew Thompson,"['Dallas Buyers Club', 'Tears']",N/A,Reparto,N/A
Mad World,James Lee Martinec,"['Triangle Blvd.', ""Luna's Goodbye""]",1981,"Cámara y electricidad, Dirección de fotografía y cámara, Edición",N/A
Mad World,Chad Mountain,"['The Way Back', 'The After Party']",1981,"Reparto, Producción, Guion",N/A
Mad World,Jerry G. Angelo,"['Sangre en los labios', 'Obscura']",abril,"Reparto, Producción, Guion",6 premios
Mad World,Kelly Musson,"['The Broken Record', 'Cartoon Hook-Ups']",N/A,"Reparto, Equipos adicionales",N/A
Mad World,Barry Ratcliffe,"['Night Court', 'Ojo de Halcón']",1962,"Reparto, Responsable, Producción",1 premio
El hada buena - Una fábula peronista,Alejandro Parrilla,"['Post: La aventura completa', 'El hada buena - Una fábula peronista']",N/A,Reparto,N/A
El hada buena - Una fábula peronista,Rodrigo Lico Lorente,"['Trash', 'El hada buena - Una fábula peronista']",N/A,"Reparto, Producción",N/A
El hada buena - Una fábula peronista,Orlando Mastropaolo,"['El hada buena - Una fábula peronista', 'La vuelta del malón']",N/A,Reparto,N/A
El hada buena - Una fábula peronista,Rocío Rodríguez Presedo,"['El último Elvis', 'Lusers, los amigos no se eligen']",N/A,Reparto,Rocio Rodriguez
El hada buena - Una fábula peronista,Lidia Epstejn,['El hada buena - Una fábula peronista'],N/A,Reparto,N/A
El hada buena - Una fábula peronista,Walter Cornás,"['Necrofobia', 'Mucho zombie y pocas nueces']",1978,"Reparto, Producción, Dirección de arte",Walter Cornas
El hada buena - Una fábula peronista,Hernán Lociser,"['El hada buena - Una fábula peronista', 'Apasionados']",N/A,Reparto,N/A
El hada buena - Una fábula peronista,Paula Staffolani,"['El hada buena - Una fábula peronista', 'Un dia antes del fin del mundo']",N/A,Reparto,N/A
Memorias del desarrollo,Bill Clinton,"['The President Is Missing', 'The Great Irish Potato Famine']",1946,"Reparto, Guion, Producción",6 premios y 4 nominaciones
Memorias del desarrollo,Fidel Castro,"['Araaayyyyy!!!', 'Looking for Fidel']",1926,"Reparto, Equipos adicionales",N/A
Memorias del desarrollo,Trent Harris,"['The Beaver Trilogy', 'The Orkly Kid']",1952,"Dirección, Guion, Edición",N/A
Memorias del desarrollo,Ning Li,"['Amor a segunda vista', 'Annie']",1974,"Cámara y electricidad, Dirección de fotografía y cámara, Sonido",(una enfermedad)
Memorias del desarrollo,Jorge Molina,"[""Molina's Ferozz"", ""Molina's Test""]",1966,"Reparto, Dirección, Guion",N/A
Memorias del desarrollo,Abraham Amkpa,"['LIFT', 'Lift']",abril,"Reparto, Guion, Dirección",N/A
Memorias del desarrollo,Marta Reiman,"['Corazón azul', 'The Good Wife']",N/A,Reparto,N/A
Memorias del desarrollo,Susana Pérez,"['Clandestinos', 'Miami Stories [La Red Mosquito]']",1952,"Reparto, Producción, Guion",N/A
El poder de un sueño,John Malkovich,"['Cómo ser John Malkovich', 'En la línea de fuego']",1953,"Reparto, Producción, Guion",32 premios y 44 nominaciones en total
El poder de un sueño,John Goodman,"['Calle Cloverfield 10', 'Barton Fink']",1952,"Reparto, Producción, Banda sonora",33 premios y 76 nominaciones en total
El poder de un sueño,Jacob Zachar,"['Greek', 'The Hive']",mayo,Reparto,N/A
El poder de un sueño,Brian Deneen,['El poder de un sueño'],N/A,Reparto,N/A
El poder de un sueño,Skipp Sudduth,"['Ronin', 'Louie']",1956,"Reparto, Dirección",N/A
El poder de un sueño,Jim Ortlieb,"['Contagio', 'Línea mortal']",1956,Reparto,N/A
El poder de un sueño,Dana Delany,"['Playa de China', 'Tombstone: La leyenda de Wyatt Earp']",marzo,"Reparto, Producción, Banda sonora",7 premios y 11 nominaciones en total
El poder de un sueño,Steve Haggard,"['Prison Break', 'Chicago P.D.']",N/A,Reparto,N/A
Federal,Michael Madsen,"['Reservoir Dogs', 'Kill Bill: Volumen 1']",1957,"Reparto, Producción, Guion",20 premios y 7 nominaciones
Federal,Carolina Gómez,"['La Venganza de Analía', 'The Chosen One']",1974,"Reparto, Producción, Equipos adicionales",1 premio
Federal,Selton Mello,"['El payaso', 'O Filme da Minha Vida']",1972,"Reparto, Dirección, Guion",46 premios y 45 nominaciones
Federal,Roberto Cano,"['La mujer del presidente', 'La viuda de Blanco']",1973,Reparto,"1,80 m"
Federal,Carlos Alberto Riccelli,"['Onde está a Felicidade?', 'A Indomada']",1946,"Reparto, Dirección, Producción",4 premios y 2 nominaciones
Federal,Eduardo Dussek,"['Sassaricando', 'Rio Sex Comedy']",1958,"Reparto, Composición, Música",Eduardo Dusek
Federal,Similião Aurélio,"['AMADO', 'Federal']",N/A,Reparto,N/A
Federal,Adriano Siri,"['Federal', 'Hermanoteu na Terra de Godah']",1968,Reparto,N/A
Taken by Force,Jeff Osterhage,"['El coche fantástico', 'Las redes de la justicia']",1953,Reparto,N/A
Taken by Force,Mark Gantt,"['Soul Mates', 'El estilo Bannen']",diciembre,"Dirección, Guion, Producción",4 premios y 5 nominaciones
Taken by Force,Branscombe Richmond,"['The Scorpion King (El rey escorpión)', 'Difícil de matar']",1955,"Reparto, Especialistas, Producción",1 premio
Taken by Force,Ed Lauter,"['No es otra estúpida película americana', 'Cujo']",1938,Reparto,N/A
Taken by Force,Frank Stallone,"['Rambo: Acorralado - Parte II', 'El gran Halcón']",1950,"Reparto, Música, Producción",4 premios y 2 nominaciones
Taken by Force,James Lew,"['Luke Cage', 'Golpe en la pequeña China']",1952,"Especialistas, Reparto, Dirección de la segunda unidad o asistencia a dirección",4 premios y 7 nominaciones en total
Taken by Force,Corbin Timbrook,"['Stepmom from Hell', 'A Christmas Vintage']",1958,"Reparto, Producción, Dirección",14 premios y 6 nominaciones
Taken by Force,John Brotherton,"['Madres forzosas', 'Fast & Furious 7']",1980,"Reparto, Producción, Sonido",N/A
Sensual,Tony Devon,"['Pizza with Bullets', 'Impacto']",1951,"Reparto, Producción, Guion",1 premio
Sensual,Lori Singleton,"['Brew', 'Moonlight Blade']",N/A,Reparto,N/A
Sensual,Michael Belisaro,"['La tierra de los muertos vivientes', 'Mr. Viral']",N/A,Reparto,N/A
Sensual,Patrick Bates,"['Avenge Me', 'Wisdom for Heroes']",N/A,Reparto,N/A
Sensual,Claude Schaffer,['Sensual'],N/A,Reparto,N/A
Sensual,Gerry Levin,['Sensual'],N/A,Reparto,N/A
Sensual,Valerie Campanella,['Sensual'],N/A,Reparto,N/A
Sensual,Kenneth Kern,"['La cortina de humo', 'The Woods']",N/A,Reparto,N/A
Harlem Hostel,Julissa Bermudez,"['Royal Pains', 'Make It Happen']",1983,Reparto,Julissa
Harlem Hostel,Celinez Bosque,"['Harlem Hostel', 'Party Girl']",N/A,Reparto,N/A
Harlem Hostel,Judy Courtland,"['My Suicide', 'Harlem Hostel']",N/A,Reparto,N/A
Harlem Hostel,Lloyd DeLeon,"['How to Be a Man', 'The Children of Hip Hop']",N/A,Reparto,N/A
Harlem Hostel,Danny A. Gonzales,"['La sombra de la sospecha', 'Blind Leading the Blind']",N/A,"Reparto, Dirección, Guion",N/A
Harlem Hostel,Steven Leon,"['Harlem Hostel', 'Whatever Goes TV']",N/A,Reparto,N/A
Harlem Hostel,Angelo Lozada,"['Get Some!', 'Accountable']",2019,"Reparto, Guion, Dirección",(un cáncer de estómago)
Harlem Hostel,Nestor Miranda,"['Destination Unknown', 'The Survival Job']",N/A,"Producción, Dirección, Guion",N/A
Cielito lindo,Alejandro Alcondez,"['Cielito lindo', 'El bronko negro']",1970,"Reparto, Producción, Dirección",Glando Alcondez
Cielito lindo,Nicole Paggi,"['C.S.I.', 'Hospital General']",agosto,Reparto,N/A
Cielito lindo,Ilia Volok,"['Géminis', 'Misión: Imposible - Protocolo fantasma']",1964,"Reparto, Equipos adicionales, Guion",1 premio y 1 nominación
Cielito lindo,Nestor Serrano,"['El día de mañana', 'Dos policías rebeldes']",1955,Reparto,1 nominación
Cielito lindo,Adam Rodriguez,"['CSI: Miami', 'Magic Mike XXL']",abril,"Reparto, Producción, Dirección",3 premios y 4 nominaciones
Cielito lindo,Bernardo Peña,"['Everlasting', 'Southland']",1974,"Reparto, Guion, Dirección",N/A
Cielito lindo,David Castro,"['El inocente (The Lincoln Lawyer)', 'Nude Nuns with Big Guns']",N/A,"Reparto, Dirección, Producción",N/A
Cielito lindo,Mariela Santos,"['Persistence of Memory', 'Val/Val']",N/A,"Reparto, Producción",N/A
The Deafening Silence of a Very Bright Light,Andy Waldschmidt,"['The Deafening Silence of a Very Bright Light', 'Save the Forest']",N/A,Reparto,N/A
The Deafening Silence of a Very Bright Light,Marie-Line Grinda,"['Day of the Sirens', 'The Deafening Silence of a Very Bright Light']",N/A,Reparto,N/A
The Deafening Silence of a Very Bright Light,Melody Bates,"['Sum of the Parts', 'Occupy Elm Street']",N/A,"Reparto, Guion, Producción",N/A
The Deafening Silence of a Very Bright Light,Nathan Crooker,"['#Nofilter', 'Midnight Delivery']",1980,"Producción, Dirección, Reparto",39 premios y 18 nominaciones
The Deafening Silence of a Very Bright Light,Steve Coombes,"['Rookie Blue', 'Gunmen']",N/A,"Reparto, Cámara y electricidad, Guion",N/A
The Deafening Silence of a Very Bright Light,Suzanne Levinson,"['The Deafening Silence of a Very Bright Light', 'Way Off Broadway']",N/A,Reparto,N/A
The Deafening Silence of a Very Bright Light,Coelle Peck,"['The Deafening Silence of a Very Bright Light', 'Vampire Holocaust']",N/A,Reparto,N/A
The Deafening Silence of a Very Bright Light,Tom Stephens,"['The Following', 'Royal Pains']",N/A,"Reparto, Guion, Equipos adicionales",N/A
The Greater Meaning of Water,Martie Ashworth,"['White Knuckles', 'Yai Wanonabalewa: The Enemy God']",N/A,Reparto,N/A
The Greater Meaning of Water,Mark Brunetti,"['The Greater Meaning of Water', 'The Coffee Thief']",N/A,Reparto,N/A
The Greater Meaning of Water,Tamara Christopherson,"['The Greater Meaning of Water', 'Personal Gold: An Underdog Story']",N/A,"Dirección, Reparto",N/A
The Greater Meaning of Water,Barbara Cole,"['3 Ways to Sunday', 'The Greater Meaning of Water']",N/A,Reparto,N/A
The Greater Meaning of Water,John Hawk,"['Night Prey', 'Asylum of Darkness']",N/A,Reparto,N/A
The Greater Meaning of Water,Hollis London,"['The Greater Meaning of Water', 'Channel']",1982,Reparto,N/A
The Greater Meaning of Water,Jeff Polinsky,"['Support? System Down', 'The Greater Meaning of Water']",N/A,"Reparto, Producción","1,88 m"
The Greater Meaning of Water,Eric Trigg,"['The Greater Meaning of Water', '3 Ways to Sunday']",N/A,Reparto,N/A
Barry Munday,Patrick Wilson,"['El fantasma de la ópera de Andrew Lloyd Webber', 'Hard Candy']",1973,"Reparto, Producción, Dirección",3 premios y 21 nominaciones en total
Barry Munday,Judy Greer,"['El sueño de mi vida', 'Jurassic World']",1975,"Reparto, Producción, Dirección",16 nominaciones
Barry Munday,Chloë Sevigny,"['We Are Who We Are', 'Big Love']",noviembre,"Reparto, Dirección, Guion",9 premios y 25 nominaciones en total
Barry Munday,Jean Smart,"['Babylon', '24']",1951,"Reparto, Producción, Banda sonora",38 premios y 53 nominaciones en total
Barry Munday,Malcolm McDowell,"['La naranja mecánica', 'Star Trek: La próxima generación']",1943,"Reparto, Producción, Guion",18 premios y 13 nominaciones
Barry Munday,Billy Dee Williams,"['El imperio contraataca', 'El retorno del jedi']",1937,"Reparto, Guion, Banda sonora",7 premios y 10 nominaciones en total
Barry Munday,Cybill Shepherd,"['Cybill', 'Luz de luna']",1950,"Reparto, Producción, Guion",13 premios y 15 nominaciones en total
Barry Munday,Shea Whigham,"['Take Shelter', 'Splinter']",1969,"Reparto, Producción",7 premios y 11 nominaciones
Bandeiji,Jin Akanishi,"['La leyenda del samurái: 47 Ronin', 'Bandeiji']",1984,"Reparto, Música, Banda sonora",N/A
Bandeiji,Kie Kitano,"['Kofuku na shokutaku', 'Nagareboshi']",1991,Reparto,Kii Kitano
Bandeiji,Kengo Kôra,"['Shin Godzilla', 'El cuento de la princesa Kaguya']",1987,Reparto,N/A
Bandeiji,Ayumi Ito,"['Final Fantasy VII - Advent Children', 'Suwarôteiru']",abril,Reparto,1 premio y 1 nominación
Bandeiji,Yuki Shibamoto,"['Bandeiji', 'Red Cross: Onna tachi no akagami']",N/A,Reparto,N/A
Bandeiji,Nobuaki Kaneko,"['Alice in Borderland', 'No More Heroes III']",1981,"Reparto, Composición, Banda sonora","1,78 m"
Bandeiji,Hideyuki Kasahara,"['Todo sobre Lily', 'Crows II']",1983,Reparto,Kasahara Hideyuki
Bandeiji,Anne Watanabe,"['Purachina dêta', 'Manatsu no hôteishiki']",1986,Reparto,N/A
A Woman Is a Woman,Tony Devon,"['Pizza with Bullets', 'Impacto']",1951,"Reparto, Producción, Guion",1 premio
A Woman Is a Woman,Jacqueline Biels,"['The Woods', 'A Woman Is a Woman']",N/A,Reparto,N/A
A Woman Is a Woman,Emma Thomas,"['Night in Bombay', 'The Black Caesar']",N/A,Reparto,N/A
A Woman Is a Woman,Jason Long,"['A Woman Is a Woman', 'Sunburnt Angels']",N/A,Reparto,N/A
A Woman Is a Woman,Leah Baird,"['6 Foot Rule', 'A Woman Is a Woman']",N/A,Reparto,N/A
