,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
837,The Rookery,Hannah Morgan-Lewis,"['The Rookery', 'Casualty']",N/A,Reparto,N/A
838,The Rookery,Roger Ringrose,"['Berlin Station', 'El Gordo y el Flaco']",N/A,Reparto,N/A
839,Population Zero,Charlotte Heinimann,"['The Hour of Living', 'Welthund']",1956,Reparto,"1,73 m"
840,Population Zero,Robert Kouba Senior,"['Conscientia', 'The Rift']",N/A,"Reparto, Producción, Cámara y electricidad",N/A
841,Sir Gawain and the Green Knight,Eric Geyer,"['My Dinner with Lobster', 'Via Dolorosa']",N/A,"Reparto, Guion",N/A
842,Sir Gawain and the Green Knight,Juan Lopera,"['The Acquitted', 'After the Frack']",N/A,"Sonido, Dirección, Reparto",N/A
843,Sir Gawain and the Green Knight,Joe Muller,"['Black Girls Rock! 2011', 'Sir Gawain and the Green Knight']",N/A,"Reparto, Equipos adicionales",N/A
844,Sir Gawain and the Green Knight,Raoul Nicoll,['Sir Gawain and the Green Knight'],N/A,Reparto,N/A
845,Fix It in Post,Reau Bher,['Fix It in Post'],N/A,Reparto,N/A
846,Fix It in Post,Ryan Dennee,"['Convenience Store Sessions', 'Fix It in Post']",N/A,"Dirección de producción, Sonido, Dirección",N/A
847,Fix It in Post,Tony Dogs,['Fix It in Post'],N/A,Reparto,N/A
848,Fix It in Post,Jeremy Hunt,"['405', 'Blood Road']",N/A,"Efectos visuales, Edición, Dirección",1 premio y 2 nominaciones en total
849,3 Minutes,Scott Broadfoot,"['Rescate en Osiris', 'Sidewalks']",N/A,Reparto,N/A
850,3 Minutes,Georgia Byrne,"['Model Behaviour', '3 Minutes']",N/A,Reparto,N/A
851,3 Minutes,Albert Goikhman,"['Black Heart, Red Hands', 'The Faceless Man']",N/A,"Reparto, Producción",8 premios y 6 nominaciones
852,3 Minutes,Adam Lee,"['Blue Heelers', '3 Minutes']",N/A,"Reparto, Especialistas",N/A
853,3 Minutes,John Orcsik,"['The Macbeths: The Story Within', 'La isla de los condenados']",1945,"Reparto, Guion, Dirección",N/A
854,3 Minutes,Robert Plazek,"['La telaraña de Carlota', 'House Husbands']",1971,Reparto,"1,83 m"
855,3 Minutes,Mark Portelli,"['3 Minutes', 'The Great Ghost Rescue']",N/A,"Reparto, Banda sonora",N/A
856,Float,Douglas Lam,"['re: solve', 'Repossession']",N/A,"Reparto, Especialistas",N/A
857,Float,Ming Lin Kok,['Float'],N/A,Reparto,N/A
858,Hannaneh,Ebtessam Baghlani,"['Kashti-ye Arvah', 'Koudak va fereshte']",1975,Reparto,N/A
859,Hannaneh,Abbas Barooni,"['Balaban', 'Hannaneh']",N/A,Reparto,N/A
860,Hannaneh,Mahdieh Matouri,['Hannaneh'],N/A,Reparto,N/A
861,Barry Miller,Daniel Hall,"['Mad Men', 'Quarry']",febrero,"Reparto, Producción, Dirección",2 premios y 1 nominación
862,Barry Miller,Kiki Warren,"['Caza al asesino', 'Barry Miller']",N/A,"Reparto, Producción",N/A
863,Barry Miller,Derege Harding,"['El incidente', 'Flawed']",N/A,"Reparto, Producción, Dirección",N/A
864,Barry Miller,Scott Bloom,"['Ases calientes', '¿Quién es el jefe?']",1973,"Reparto, Producción, Guion",1 nominación
865,Barry Miller,Mig Feliciano,"['Francis of Brooklyn', 'First Date, Last Date']",N/A,"Reparto, Efectos especiales, Producción",10 premios y 4 nominaciones
866,Barry Miller,Matt Sanderson,"['Everything is going to be F*cking Amazing', 'Heartbeat']",N/A,"Reparto, Producción, Guion",N/A
867,Barry Miller,Rich Krawczyk,"['Barry Miller', 'Fade to White']",N/A,Reparto,N/A
868,Seguimi,Lucrezia Bettoli,['Seguimi'],N/A,Reparto,N/A
869,Seguimi,Nicolo Bettoli,['Seguimi'],N/A,Reparto,N/A
870,Seguimi,Michael Capozzi,"['Seguimi', ""L'equilibrista con la stella""]",N/A,Reparto,N/A
871,Seguimi,Paola Folle,['Seguimi'],N/A,Reparto,N/A
872,Hold Up,David Gries,"['Free Pie', 'The Lost Within']",N/A,"Reparto, Producción, Arte",8 premios y 11 nominaciones
873,Hold Up,Addison Reid Coe,"['Hold Up', 'Backstage Drama']",N/A,Reparto,N/A
874,The Revenge of the Undead,Allison Coppola,"['Jimbo', 'A Kiss to Build a Dream On']",N/A,"Maquillaje, Producción, Equipos adicionales",N/A
875,The Revenge of the Undead,Aric Coppola,"['The Ribbon on the Kite', 'Bones']",N/A,"Dirección de fotografía y cámara, Cámara y electricidad, Reparto",20 de junio de 2008 - presente
876,Dead Right There,Bob Lanoue,"['The Basket Case', ""Demonica's Reign""]",N/A,"Reparto, Producción, Dirección",N/A
877,Dead Right There,Brian W. Stewart,"['Dead Right There', 'May Hell Keep Her']",N/A,Reparto,N/A
878,Clown Mime Wars 9000,Patrick Barrett,"['Green Lantern (Linterna Verde)', 'El vicio del poder']",N/A,"Arte, Dirección de producción, Reparto",N/A
879,Clown Mime Wars 9000,Davin Dell'Osa,"['Never Heard of It 2005 World Tour', 'Meltdown of Vengeance']",N/A,"Reparto, Producción",N/A
880,Whaled Women,Anna Blomberg,"['Kvarteret Skatan', 'Så mycket roligare']",N/A,"Reparto, Guion",N/A
881,Portrait of An Angry Man,Manel Soler,"['Resacón 2: ¡Ahora en Tailandia!', 'Desterrado']",1981,"Reparto, Especialistas, Dirección",N/A
882,Blood Loyal,Aaron Jeffcoate,"['The Terror', 'Casualty']",N/A,"Reparto, Producción",N/A
883,Blood Loyal,Nick Cornwall,"['Devils', 'Los hermanos Sisters']",N/A,Reparto,N/A
884,Blood Loyal,James Seaumus Bray,['Blood Loyal'],N/A,Reparto,N/A
885,Blood Loyal,Tom Lionetti-Maguire,"['D-Effects', 'We Work for the Dead']",N/A,Reparto,N/A
886,Blood Loyal,George Newton,"['This Is England', ""Dead Man's Shoes""]",1957,"Reparto, Dirección",1 nominación
887,Blood Loyal,Michael Molcher,"['Blood Loyal', 'Future Shock! The Story of 2000AD']",N/A,Reparto,N/A
888,Blood Loyal,Ian Handley,['Blood Loyal'],N/A,Reparto,N/A
889,Blood Loyal,Kevin Beeley,['Blood Loyal'],N/A,Reparto,N/A
890,Falls Cabin,Larry Odom Bonds Jr.,"['Falls Cabin', 'Two Weeks to Life']",N/A,Reparto,N/A
891,Falls Cabin,T.J. Cates,"['Red Rose of Normandy', 'Idénticos']",N/A,"Reparto, Dirección, Producción",Tj Cates
892,Falls Cabin,Alex Coker,"['Remote Survival', 'Superhumans']",N/A,"Reparto, Especialistas, Guion",N/A
893,Falls Cabin,Len Hall,['Falls Cabin'],N/A,Reparto,N/A
894,Falls Cabin,Diana Hopper,"['Goliat', 'Bit']",N/A,"Reparto, Producción, Diseño de producción",N/A
895,Falls Cabin,Allison Sommers Kelly,"['Uncertain Saunter', 'At Stake: Vampire Solutions']",N/A,"Reparto, Producción, Dirección",N/A
896,Falls Cabin,Donald Meyers,"['Nada más que la verdad', 'Our Attic']",1935,"Reparto, Dirección, Guion",Don Meyers
897,Falls Cabin,Katherine A. Mitchell,"[""Who's the Dude?"", 'The Conversion']",N/A,"Reparto, Guion, Edición",N/A
898,John Henry and the Railroad,E. Roger Mitchell,"['The Equalizer: El protector', 'Los juegos del hambre: En llamas']",febrero,"Reparto, Producción, Guion",N/A
899,John Henry and the Railroad,Eugene H. Russell IV,"['La cúpula', 'MacGyver']",N/A,"Reparto, Banda sonora",N/A
900,John Henry and the Railroad,Jamie Renell,"['Jumanji: Bienvenidos a la jungla', 'Finding Steve McQueen']",1972,Reparto,1 premio
901,John Henry and the Railroad,Boma Iluma,"['Comfort', 'The Chi']",N/A,"Dirección, Guion, Reparto","1,75 m"
902,John Henry and the Railroad,Adam Boyer,"['Sully', 'Looper']",N/A,"Reparto, Guion, Dirección",1 premio y 1 nominación
903,John Henry and the Railroad,Vince Canlas,"['Black Adam', 'Milla 22']",N/A,Reparto,N/A
904,John Henry and the Railroad,Billy Wilkerson,"[""Awake O'Sleeper"", 'Alabaster']",1982,"Guion, Reparto, Música",N/A
905,John Henry and the Railroad,Matthew Dunaway,"['The Daylong Brothers', 'String of Light']",N/A,"Sonido, Cámara y electricidad, Reparto",Matt Dunaway
906,The Seized,David An,"['Green Book', 'Proyecto Rampage']",N/A,"Reparto, Efectos visuales, Edición",N/A
907,The Seized,Alain Azoulay,"['The Redeemer', 'Becoming Lucy']",N/A,"Reparto, Producción, Guion",3 premios y 4 nominaciones
908,Ushers,Danny Cymbal,"['Ushers', 'Paradox Lost']",N/A,"Reparto, Guion, Producción",N/A
909,Ushers,Alejandro Patiño,"['La balada de Buster Scruggs', 'The Runaways']",N/A,"Reparto, Producción, Arte",N/A
910,Ushers,Ellaine Robinson,['Ushers'],N/A,Reparto,N/A
911,Stewing,Danny Mac,"['Grease: Rise of the Pink Ladies', 'Persecución mortal']",N/A,"Reparto, Guion, Producción",3 nominaciones
912,Stewing,Demian Slade,"['Más vale muerto', 'Regreso a la playa']",1972,"Reparto, Guion, Producción",N/A
913,Stewing,Steven Strobel,"['Stranger', 'Boy Friends']",N/A,"Reparto, Dirección de fotografía y cámara, Sonido",N/A
914,Slinky Fingers,Kellie Bogan,"['Slinky Fingers', 'Cooking with Friends']",N/A,"Cámara y electricidad, Producción, Dirección",N/A
915,Slinky Fingers,Andrew Bogan,"['Slinky Fingers', 'Power the Kid']",N/A,"Cámara y electricidad, Producción, Sonido",N/A
916,Weight Classes,Anthony Gaskins,"['The Jerk Theory', 'Person of Interest']",N/A,"Reparto, Producción, Guion",1 premio
917,Weight Classes,Ian Kerch,"['Way Down in Chinatown', 'Mentes criminales']",N/A,Reparto,N/A
918,Weight Classes,Daniel Le,"['Weight Classes', 'Pick a Hostage']",N/A,Reparto,N/A
919,Weight Classes,Chet Siegel,"['Last Two People on Earth', 'The Truth']",N/A,"Reparto, Producción, Guion",1 nominación
920,Weight Classes,Laurie Birmingham,"['Weight Classes', 'The Sonnet Project']",N/A,Reparto,N/A
921,Weight Classes,DeLance Minefee,"['Blindspot', 'Luke Cage']",N/A,Reparto,Daryl Minefee
922,94,Peter Anderson,"['94', 'I.F']",N/A,Reparto,N/A
923,94,Alan Burns,['94'],N/A,Reparto,N/A
924,Los exiliados de Kratos,Aitor Sánchez,"['Los exiliados de Kratos', 'Blowback']",N/A,"Reparto, Producción, Guion",Aitor Sanchez
925,Los exiliados de Kratos,Rubén Trujillo Yranzo,"['Parásitos', 'Carpe Diem']",N/A,"Reparto, Guion, Maquillaje",Rubén Trujillo Iranzo
926,Los exiliados de Kratos,Marta Louvier,"['Los exiliados de Kratos', 'Los amantes de hielo']",N/A,Reparto,N/A
927,Los exiliados de Kratos,Araceli Budía,"['Salvación', 'Los exiliados de Kratos']",N/A,"Reparto, Arte",Budia Cabeza
928,Los exiliados de Kratos,Manuel Villa,['Los exiliados de Kratos'],N/A,Reparto,N/A
929,Los exiliados de Kratos,Blas Maldonado,['Los exiliados de Kratos'],N/A,Reparto,N/A
930,Los exiliados de Kratos,Pedro Jaén R.,"['Mbyja rapégüyto', 'Adam in aeternum']",N/A,"Producción, Edición, Dirección",N/A
931,Los exiliados de Kratos,Paula Beatriz Menelik,"['Mbyja rapégüyto', 'Adam in aeternum']",N/A,Reparto,N/A
932,Bio-Tech,David Hidalgo Moreno,"['Genoma', 'El Deseo Final']",N/A,"Dirección, Edición, Reparto",N/A
933,Bio-Tech,Jordi Vidal,"['Genoma', 'Bio-Tech']",N/A,"Reparto, Especialistas",N/A
934,Tomb Raider: Reboot,Teya Simone,"['Tomb Raider: Reboot', 'Providence']",N/A,Reparto,N/A
935,Tomb Raider: Reboot,Alexandra Lyon,"['Tomb Raider: Reboot', 'As You Like It']",N/A,Reparto,N/A
936,Tomb Raider: Reboot,Richard Lee O'Donnell,"['Cannibals and Carpet Fitters', 'The Night Shifts']",1985,"Reparto, Guion, Producción",2 premios y 2 nominaciones
937,Tomb Raider: Reboot,Dan Brand,"['Hitman: Chimera', 'Tomb Raider: Reboot']",N/A,"Reparto, Especialistas, Guion",N/A
938,Dream Season,Gary Beemer Sr.,"['Tysis', 'Dream Season']",N/A,"Reparto, Producción",N/A
939,Dream Season,Chris Beemer,"['F Plus', 'The Legend']",N/A,"Dirección, Dirección de fotografía y cámara, Cámara y electricidad",1 premio
940,Dream Season,Gary Beemer,"['All Is Lost', 'Dream Season']",N/A,"Reparto, Producción",N/A
941,Dream Season,Thomas Bekkers,"['Devotion: Una historia de héroes', 'Counterpart']",N/A,"Reparto, Equipos adicionales","1,83 m"
942,Dream Season,Anthony Belevtsov,"['Alerta roja', 'Stranger Things']",N/A,"Reparto, Casting, Maquillaje",N/A
943,Dream Season,Miles Berman,"['Cycle', 'Finding Eden']",N/A,"Reparto, Equipos adicionales, Dirección",N/A
944,Dream Season,Alexis Cornell,"['Mister White', 'Tysis']",N/A,"Reparto, Equipos adicionales, Casting",Giana Alexis Cambria
945,Dream Season,Vincent DeMarco,"['From the Outside', 'Job Season']",N/A,"Producción, Reparto, Dirección de fotografía y cámara",N/A
946,Kids at Heart Gala After-party Promotion Series,Alexa Dearing,['Kids at Heart Gala After-party Promotion Series'],N/A,Reparto,N/A
947,Kids at Heart Gala After-party Promotion Series,Nico Mawing,['Kids at Heart Gala After-party Promotion Series'],N/A,Reparto,N/A
948,A NoHo Heist,Kalen Allmandinger,"['Cul de sac', 'A NoHo Heist']",N/A,"Reparto, Producción",N/A
949,Courage,Lyall Brooks,"['Winners & Losers', 'Sumo Mouse']",N/A,"Reparto, Guion, Producción",N/A
950,Courage,Alinta Chidzey,"['Prisión Wentworth', 'Courage']",N/A,Reparto,"1,68 m"
951,Courage,Alicia Gardiner,"['Descubriendo a Nina', 'Deadloch']",N/A,"Reparto, Guion",4 nominaciones
952,Courage,Mietta Gornall,"['Canción de Nueva York', 'La maravillosa Sra. Maisel']",N/A,Reparto,N/A
953,Courage,Catherine Larcey,"['Prisión Wentworth', 'Vecinos']",N/A,"Reparto, Equipos adicionales",Cath Larcey
954,Courage,Clancy Moore,['Courage'],N/A,Reparto,N/A
955,Courage,Sun Park,"['Preacher', 'The Jammed']",N/A,Reparto,N/A
956,Courage,Andrew J. Phillips,"['Bad Habits', 'Being Barry']",N/A,"Reparto, Producción",N/A
957,Losses,Bowie Avery,"['Losses', 'The Wheel']",N/A,"Dirección de fotografía y cámara, Reparto, Guion",N/A
958,Losses,Issac Blevins,"['Losses', 'Revival of a gamer']",N/A,"Reparto, Composición",N/A
959,Losses,Gracee Deloach,"['Losses', 'Family Values']",N/A,"Reparto, Guion, Cámara y electricidad",N/A
960,The Adventures of Sheriff Kid McLain,Chris Devlin,"['Mentes criminales', 'Shameless']",N/A,"Reparto, Dirección, Cámara y electricidad",2 nominaciones
961,The Adventures of Sheriff Kid McLain,Gustavo Goulart,"['Walking After You', 'Atrás De Você']",1989,"Reparto, Producción, Dirección",N/A
962,The Adventures of Sheriff Kid McLain,Wyatt Griswold,"['La princesa Sofía', 'The Dog Who Saved the Holidays']",N/A,Reparto,N/A
963,The Adventures of Sheriff Kid McLain,Nicholas Podany,"['Por un mañana mejor', 'SNL 1975']",1996,"Reparto, Composición, Música",1 premio
964,The Adventures of Sheriff Kid McLain,Joe Stevens,"['Valor de ley', 'La matanza de Texas: La nueva generación']",N/A,"Reparto, Producción, Guion y continuidad",N/A
965,The Adventures of Sheriff Kid McLain,Guile Branco,"['Sistema Bruto', 'Coração de Cowboy']",junio,"Reparto, Producción, Guion",1 premio y 1 nominación
966,The Adventures of Sheriff Kid McLain,David Delagarza,"['Vendetta', 'The Assassins']",N/A,"Reparto, Especialistas, Cámara y electricidad",N/A
967,The Adventures of Sheriff Kid McLain,Ardeshir Radpour,"['Avatar: El sentido del agua', 'Batman v Superman: El amanecer de la justicia']",N/A,"Especialistas, Reparto, Equipos adicionales",1 nominación
968,Agophobia,Kevin Fraser,"['Origins', 'Agophobia']",N/A,"Reparto, Dirección, Guion",N/A
969,Agophobia,Nicole Bruce,"['Agophobia', 'The Subliminal Rabbit Presents']",N/A,"Reparto, Vestuario",N/A
970,Agophobia,Julie Cho,"['Agophobia', 'The Head']",N/A,Reparto,N/A
971,Agophobia,Linda Cho,"['Agophobia', 'The Head']",N/A,"Diseño de vestuario, Reparto, Diseño de producción",N/A
972,Agophobia,Venessa Mychasiw,['Agophobia'],N/A,Reparto,N/A
973,Agophobia,Sara Ricard,"['Agophobia', 'The Head']",N/A,Reparto,N/A
974,Agophobia,Andrea Ostrander,"['Agophobia', 'Christmas of Yes']",N/A,"Reparto, Equipos adicionales",N/A
975,Agophobia,Kyle Roy Mino,['Agophobia'],N/A,Reparto,N/A
976,Tomb Raider: No Angel,Annabel Bates,"['Rellik', 'Guerrilla']",N/A,"Reparto, Producción, Dirección de producción",N/A
977,"To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old",Keith Brooks,"['La guerra del mañana', 'Uncanny X-Men']",N/A,"Reparto, Dirección, Guion",N/A
978,"To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old",Jeff Burdett,"['V/H/S', 'All Girls Weekend']",N/A,"Efectos visuales, Efectos especiales, Producción",N/A
979,"To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old",Andrew Choi,"['To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old']",N/A,"Reparto, Arte, Dirección de arte",N/A
980,"To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old",David James Davidson,"['Inevitable', 'Fighting Angels: Exodus']",N/A,"Reparto, Dirección de fotografía y cámara, Especialistas",N/A
981,"To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old",Ryann Frye,"['To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old']",N/A,Reparto,N/A
982,"To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old",Trevor Garner,"['Deadpool: A Typical Tuesday', 'Nerd Love']",N/A,"Reparto, Guion, Dirección",N/A
983,"To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old",Siean Merrit,"['To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old']",N/A,Reparto,N/A
984,"To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old",Frank Saggese,"['To Wong with Kung Fu: Thanks for Everything, a 6 Year Old and an 8 Year Old', 'The Eye']",N/A,Reparto,N/A
985,The Document,Lisa Marie Becker,"['Knochen und Namen', 'The Document']",N/A,Reparto,N/A
986,The Document,Martin Bruchmann,"['The Turkish Detective (Serie de TV)', 'La sombra del pasado']",1989,Reparto,N/A
987,The Document,Nora Eckert,"['The Document', 'NDR Talk Show']",N/A,Reparto,N/A
988,The Document,David Alexander Glanz,['The Document'],N/A,Reparto,N/A
989,The Document,Mario Haupt,['The Document'],N/A,Reparto,N/A
990,The Document,Andreas Hochberg,['The Document'],N/A,Reparto,N/A
991,The Document,Philipp Hutz,"['The Document', 'Strangers']",N/A,"Reparto, Sonido",N/A
992,The Document,Kai Nicolaides,['The Document'],N/A,Reparto,N/A
993,Living in the Edge,Danny Coonley,"['El hombre de acero', 'Living in the Edge']",N/A,Reparto,N/A
994,Living in the Edge,Grace Goble,['Living in the Edge'],N/A,Reparto,N/A
995,Living in the Edge,Grant Mitchell,"['Cold, Dark World', ""Border'd""]",N/A,"Reparto, Sonido, Dirección",N/A
996,Living in the Edge,Johnny Meyer,"['Ciudad de mentiras', 'Altitude']",197?,"Reparto, Equipos adicionales, Guion",John Charles Meyer II
997,Living in the Edge,Chuck Quinn IV,"['The Civility of Albert Cashier (Live)', 'The Dreamer']",N/A,Reparto,N/A
998,Living in the Edge,Keara Maive,"['Más allá del tiempo', 'Fallen Souls']",N/A,"Reparto, Equipos adicionales",N/A
999,Living in the Edge,Lonnie Camer,"['Market Value', 'Living in the Edge']",N/A,Reparto,N/A
1000,Living in the Edge,Maggie Roeske,['Living in the Edge'],N/A,Reparto,N/A
1001,El Capo de Capos,Juan Carlos Angeles,"['El Jefe de Jefes', 'El Capo de Capos']",N/A,"Producción, Guion, Dirección",N/A
1002,El Capo de Capos,Willy Cervantes,"['El Jefe de Jefes', 'Crackhead in Chicago']",N/A,Reparto,N/A
1003,El Capo de Capos,Myles Flynn,"['The Barbed Wire Dolls', 'El Capo de Capos']",N/A,Reparto,N/A
1004,El Capo de Capos,Everardo Gonzalez,"['La revancha del AK-47', 'Los Traficantes']",N/A,Reparto,Everardo Gonzalez 'Korita'
1005,The Grayfield Gang,Chris DePue,['The Grayfield Gang'],N/A,Reparto,N/A
1006,Incitement,Michael Wren Gucciardo,"[""Summer of 46'"", 'The Last Day of Legs Diamond']",N/A,"Reparto, Especialistas, Producción",Michael Gucciardo
1007,Incitement,Jeffrey E. Milstein,"['Remember to Forget', 'Twenty-Nine']",N/A,Reparto,N/A
1008,Incitement,Ana Roshelle Diaz,"['Misty Button', 'Little Apple']",1989,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
1009,Battle Royale Tribute,Devin Camp,"['Ward 18', 'Talking Movies: Rush']",N/A,"Reparto, Dirección",N/A
1010,WW,David Alexander,"['Thelema the Equinox Diaries', ""The Devil's Well""]",N/A,Reparto,N/A
1011,WW,Gregory Allen Gabroy,"['Contraband', 'G.I. Joe: La venganza']",1982,"Equipos adicionales, Reparto, Especialistas",N/A
1012,Remote Control,Que Michaels,"['Conscious Matter', 'Honest Eyes']",N/A,"Reparto, Producción, Guion",N/A
1013,Remote Control,Bryant Boon,"['Corva & Gracia', 'The Rookie']",N/A,"Reparto, Producción, Dirección de fotografía y cámara",N/A
1014,Remote Control,Anne Letscher,"['Remote Control', 'Tupelo Shuffle']",N/A,"Reparto, Equipos adicionales",N/A
1015,Novr,Richard Carwin,"['Young Rock', 'El reto de Summer']",N/A,"Reparto, Guion, Producción",N/A
1016,Novr,Alan Dukes,"['El extraño', 'Book Week']",N/A,"Reparto, Guion, Producción",1 premio y 3 nominaciones
1017,Novr,Mel Dukes,['Novr'],N/A,Reparto,N/A
1018,Novr,Dean Kyrwood,"['The Flood', 'Mask of the Evil Apparition']",N/A,Reparto,1 premio
1019,Novr,Geoff Morrell,"['El territorio de la bestia', 'Grass Roots']",1958,Reparto,2 premios y 10 nominaciones
1020,Novr,Chris Redmore,"['Novr', 'Blood and Steel']",N/A,Reparto,N/A
1021,Wu ming zhe,Fish Chaar,"['Ah Boys to Men', 'Burn']",1974,"Reparto, Edición, Equipos adicionales",Chun Kong Fish Chaar
1022,Bullet Head,Cameron Bender,"['Just Roll with It', 'Las chicas Gilmore']",noviembre,"Reparto, Guion, Producción",N/A
1023,The Priest with Two Guns,Ray Crofter,"['Fish Supper', 'Matriarch']",N/A,"Reparto, Cámara y electricidad, Dirección",N/A
1024,The Priest with Two Guns,Alan Cuthbert,"['Tellurian', 'Matriarch']",N/A,"Reparto, Producción",1 nominación
1025,The Priest with Two Guns,John Gaffney,"['Night Is Day: The Movie', 'Crime']",N/A,Reparto,1 nominación
1026,The Priest with Two Guns,Robert Howat,"[""Professor Henry Bowfax's Incredible Journey Through Time!"", ""Professor Henry Bowfax's Fantastic Journey Through Time!""]",N/A,"Reparto, Guion, Dirección",Robert Howatt
1027,The Priest with Two Guns,Duncan Airlie James,"['Tomb Raider', 'Perfect sense']",1961,"Reparto, Producción, Especialistas",4 nominaciones
1028,The Priest with Two Guns,Nicolette McKeown,"['Convergence', 'Mercy Falls']",N/A,Reparto,3 premios y 7 nominaciones
1029,Wi Na Go,Lindsay Wagner,"['La mujer biónica', 'Vida de un estudiante']",1949,"Reparto, Producción, Equipos adicionales",4 premios y 8 nominaciones en total
1030,Wi Na Go,Angel Picard-Ami,"['El fraude', 'El canguro']",N/A,Reparto,N/A
1031,Wi Na Go,Victor Gage,"['The Red Road', 'Uncanny X-Men']",N/A,"Reparto, Equipos adicionales",N/A
1032,Kick-Heart,Tatsuhisa Suzuki,"['Kamen Raidâ × Supâ Sentai: Supâ Hîrô Taisen', 'Tokumei sentai Gôbasutâzu vs Kaizoku sentai Gôkaijâ: The Movie']",1983,"Reparto, Música, Banda sonora",N/A
1033,Kick-Heart,Takako Honda,"['Gekijô ban Kara no kyôkai: Dai isshô - Fukan fûkei', 'Gekijô ban Kara no kyôkai: Dai yon shô - Garan no dô']",1972,Reparto,"1,73 m"
1034,Kick-Heart,Wataru Takagi,"['Pokémon: La película - Mewtwo vs. Mew', 'Detective Conan']",1966,"Reparto, Banda sonora",Wataru Takgi
1035,Kick-Heart,Yûko Kaida,"['The Promised Neverland', 'Soulcalibur IV']",1980,"Reparto, Música",N/A
1036,Kick-Heart,Makiko Nitta,"['Gekijô ban Kara no kyôkai: Dai san shô - Tsukakû zanryû', 'Final Fantasy XV: Comrades']",1961,Reparto,N/A
1037,Kick-Heart,Shinobu Matsumoto,"['Naruto: Shippûden', 'Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou']",N/A,Reparto,N/A
1038,Kick-Heart,Mitsuaki Kanuka,"['Final Fantasy XV: La película', 'Dôbutsu Sentai Jûôjâ']",N/A,Reparto,"1,75 m"
1039,Kick-Heart,Yoshihisa Kawahara,"['Overwatch', 'Detective Conan']",N/A,Reparto,15 de diciembre de 2017 - presente
1040,"C: 299,792 Kilometers Per Second",Caroline Winterson,"['C: 299,792 Kilometers Per Second', 'Local Warming: The Movie']",N/A,Reparto,N/A
1041,"C: 299,792 Kilometers Per Second",Andrew Farrier,"['La gran apuesta', 'American Horror Story']",1986,Reparto,N/A
1042,"C: 299,792 Kilometers Per Second",Damien Langan,"['Local Warming: The Movie', 'Bobby Dogs']",N/A,Reparto,N/A
1043,"C: 299,792 Kilometers Per Second",Dan Region,"['El comando', 'Billie and Sid... A Background Story']",1948,"Equipos adicionales, Reparto, Cámara y electricidad",N/A
1044,"C: 299,792 Kilometers Per Second",Mike Lavoie,"['C: 299,792 Kilometers Per Second']",N/A,Reparto,N/A
1045,"C: 299,792 Kilometers Per Second",David Anderson,"['C: 299,792 Kilometers Per Second']",N/A,Reparto,N/A
1046,"C: 299,792 Kilometers Per Second",James Fauvell,"[""Other People's People"", 'Colin Quinn: Red State Blue State']",N/A,"Reparto, Dirección, Producción",Jim Fauvell
1047,"C: 299,792 Kilometers Per Second",Courtney Murphy,"['C: 299,792 Kilometers Per Second']",N/A,Reparto,N/A
1048,Don't Be a Hero,Jason Asuncion,"['Sin límites', 'Heartland']",N/A,"Reparto, Especialistas",1 premio y 1 nominación
1049,Don't Be a Hero,Sarah Cavalli,"['Toxic', 'A Midsummer Musical']",N/A,"Reparto, Banda sonora",N/A
1050,Don't Be a Hero,Emma Docker,"['Scissor, Paper, Rock.', 'Camp Death III in 2D!']",N/A,"Reparto, Guion, Producción","1,80 m"
1051,Don't Be a Hero,Adam Grant,"[""Don't Be a Hero""]",N/A,Reparto,N/A
1052,Don't Be a Hero,Tim Hanna,"['April', 'Life Locked in a Suitcase']",N/A,Reparto,N/A
1053,Don't Be a Hero,Josh Harmer,"[""Don't Be a Hero"", 'Residenz']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
1054,Don't Be a Hero,Laura MacKillop,"['La cabaña', ""Don't Be a Hero""]",N/A,Reparto,N/A
1055,Don't Be a Hero,Mark Anthony Pariñas,"['Arrow', 'Superman & Lois']",N/A,Reparto,Mark Parinas
1056,El enclave,Miguel Amores,['El enclave'],N/A,Reparto,N/A
1057,El enclave,Javier Iscovié,['El enclave'],N/A,Reparto,N/A
1058,El enclave,Nazaret Jiménez Aragón,"['Muerte', 'Hospital Central']",1980,Reparto,Nazaret Jiménez
1059,El enclave,Juanma Lara,"['La mancha negra', 'La granja']",1963,"Reparto, Dirección",N/A
