,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
232,The Professional Idiot,Simon Gray,"['The Professional Idiot', 'Trust']",N/A,Reparto,N/A
233,The Professional Idiot,Robert Reitano,"['Daybreakers', 'La isla de los condenados']",N/A,"Reparto, Especialistas, Producción",N/A
234,The Professional Idiot,Robert Crampton,"['Tell the World', 'The Professional Idiot']",N/A,Reparto,N/A
235,The Professional Idiot,Raelene Richards,['The Professional Idiot'],N/A,Reparto,N/A
236,The Professional Idiot,Peter Flaherty,"['Dirty Little Secrets', 'Choir Girl']",N/A,"Reparto, Producción, Casting",1 premio y 1 nominación
237,The Professional Idiot,Tarah Carey,"['Girl Clock!', 'How to Time Travel']",N/A,Reparto,N/A
238,The Professional Idiot,Suzanne Dervish-Ali,"['The Professional Idiot', 'Open Water: Inmersión extrema']",N/A,"Reparto, Equipos adicionales","1,68 m"
239,The Professional Idiot,Trevor Dent,"['Foresight Killer Instinct', 'The Professional Idiot']",N/A,Reparto,N/A
240,Hated,Genevieve Padalecki,"['Hated', 'FlashForward']",1981,Reparto,6 premios y 1 nominación
241,Hated,Ellen Woglom,"['Californication', 'Inhumans']",1987,Reparto,1 nominación
242,Hated,Matthew Hutchinson,"['Blue Heelers', 'Hated']",N/A,Reparto,N/A
243,Hated,Augustus Prew,"['Un niño grande', 'Kick Ass 2: Con un par']",1987,Reparto,N/A
244,Hated,Chris Riggi,"['American Crime Story', 'Gossip Girl']",1985,"Reparto, Dirección de fotografía y cámara, Producción",N/A
245,Hated,Ryan Donowho,"['Héroes imaginarios', 'Flores rotas']",1980,"Reparto, Producción, Composición",3 premios
246,Hated,Elaine Hendrix,"['Dinastía', 'Sex & Drugs & Rock & Roll']",1970,"Reparto, Producción, Guion",7 premios y 2 nominaciones
247,Hated,John Doe,"['De profesión: duro', 'El guardaespaldas']",1953,"Reparto, Composición, Música",1 premio
248,The Last Push,Khary Payton,"['The Walking Dead', 'Teen Titans Go!']",1972,"Reparto, Guion, Producción",7 premios y 15 nominaciones
249,The Last Push,Lance Henriksen,"['Aliens: El regreso', 'Blanco humano']",1940,"Reparto, Producción, Equipos adicionales",18 premios y 24 nominaciones
250,The Last Push,Brian Baumgartner,"['The Office', 'Hasta que el cura nos separe']",noviembre,"Reparto, Producción, Dirección",6 premios y 8 nominaciones
251,The Last Push,James Madio,"['The Featherweight', 'El Pingüino']",1975,"Reparto, Producción, Guion",5 premios y 1 nominación
252,The Last Push,Alec Gillis,"['Starship Troopers (Las brigadas del espacio)', 'Predator: La presa']",1959,"Efectos especiales, Maquillaje, Equipos adicionales",4 premios y 18 nominaciones en total
253,The Last Push,Tom Woodruff Jr.,"['Starship Troopers (Las brigadas del espacio)', 'La muerte os sienta tan bien']",1959,"Efectos especiales, Maquillaje, Reparto",6 premios y 17 nominaciones en total
254,The Last Push,Laurent Meurette,['The Last Push'],N/A,Reparto,N/A
255,The Last Push,Pascal Lamontagne,['The Last Push'],N/A,Reparto,N/A
256,Advise & Dissent,Alec Gillis,"['Starship Troopers (Las brigadas del espacio)', 'Predator: La presa']",1959,"Efectos especiales, Maquillaje, Equipos adicionales",4 premios y 18 nominaciones en total
257,Advise & Dissent,Tom Woodruff Jr.,"['Starship Troopers (Las brigadas del espacio)', 'La muerte os sienta tan bien']",1959,"Efectos especiales, Maquillaje, Reparto",6 premios y 17 nominaciones en total
258,Casualties of the State,David Robert Mueller,"['Rendering Hogs', 'Casualties of the State']",N/A,Reparto,David R. Mueller
259,Casualties of the State,Alex McCormick,"['Casualties of the State', 'AmerAsian']",N/A,Reparto,N/A
260,Casualties of the State,Ted Jordan,"['The Sinister Truth', 'Belleville']",N/A,"Reparto, Dirección, Producción",N/A
261,Casualties of the State,Portia Secor,"['Casualties of the State', 'Inventing Death']",N/A,Reparto,N/A
262,Casualties of the State,Lauren Yates,"['Casualties of the State', 'Plus or Minus (+/-)']",N/A,"Reparto, Producción, Equipos adicionales",N/A
263,Casualties of the State,Paul Russell,"['Casualties of the State', 'Imogen']",N/A,Reparto,N/A
264,Blood Kisses,Victor Joel Ortiz,"['Tommy', 'Instinct']",N/A,"Reparto, Equipos adicionales",N/A
265,Blood Kisses,Sarah Yu,"['Blood Kisses', 'Shooting Script']",N/A,Reparto,N/A
266,Blood Kisses,Nancy Malleo,"['Blood Kisses', 'A Safe House']",N/A,Reparto,"1,78 m"
267,Blood Kisses,Angelo Angrisani,"['Blood Kisses', 'The Unpardonable Night']",N/A,Reparto,"1,80 m"
268,Blood Kisses,Elizabeth Bove,"['Prueba irrefutable', 'Blood Kisses']",N/A,"Reparto, Guion, Producción",N/A
269,Blood Kisses,Johnny Pik,"['Diwali Dream Garage', 'The Falling Guy']",N/A,"Reparto, Producción, Dirección","1,78 m"
270,Blood Kisses,Ryan G. Metzger,"['The End of Something', 'Blood Kisses']",1977,Reparto,1 nominación
271,Blood Kisses,Daryl Denner,"['Fists of Love', ""A Hero's Return""]",N/A,"Dirección, Guion, Producción",10 premios y 7 nominaciones
272,Poe,Stelio Savante,"['Nefarious. Cuando habla el diablo', 'The Chosen']",1970,"Reparto, Producción",29 premios y 24 nominaciones
273,Poe,David Fine,"['American Folk', 'En busca de la felicidad']",1955,"Reparto, Equipos adicionales, Producción",1 nominación
274,Poe,Gene Silvers,"['El show de Vince Staples', 'Para toda la humanidad']",N/A,Reparto,N/A
275,Poe,Sal Landi,"['Bosch: Legacy', 'La oferta']",abril,"Reparto, Producción, Dirección",1 premio y 2 nominaciones
276,Poe,Christy Sturza,"['Poe', 'All About Lizzie']",N/A,Reparto,N/A
277,Poe,Mike Iorio,"['Mi súper ex-novia', 'The Hero: Love Story of a Spy']",N/A,"Reparto, Especialistas",N/A
278,Poe,Greg Travis,"['Starship Troopers (Las brigadas del espacio)', 'Showgirls']",1958,"Reparto, Guion, Producción",4 nominaciones
279,Poe,Felissa Rose,"['Campamento de verano', 'Krampus: The Devil Returns']",1969,"Reparto, Producción, Guion",5 premios y 2 nominaciones
280,Atrapada en el infierno,Rosie Day,"['Todos los caminos conducen a Roma', 'Outlander']",1995,"Reparto, Guion, Dirección",2 premios y 1 nominación
281,Atrapada en el infierno,Sean Pertwee,"['Dog Soldiers', 'Equilibrium']",1964,"Reparto, Equipos adicionales, Dirección",2 premios y 1 nominación
282,Atrapada en el infierno,Kevin Howarth,"['El reino perdido de los piratas', ""Fiddler's Green""]",N/A,"Reparto, Equipos adicionales",5 premios y 1 nominación
283,Atrapada en el infierno,Anna Walton,"['Hellboy II: El ejército dorado', 'Crónicas mutantes']",1980,Reparto,3 premios y 2 nominaciones
284,Atrapada en el infierno,Jemma Powell,"['Alicia en el País de las Maravillas', 'The hole']",N/A,Reparto,N/A
285,Atrapada en el infierno,David Lemberg,"['The Overcoat', 'The Last Dragon Hunter']",N/A,"Reparto, Guion",4 premios y 1 nominación
286,Atrapada en el infierno,Amanda Wass,"['Atrapada en el infierno', '50 Kisses']",N/A,Reparto,N/A
287,Atrapada en el infierno,Sean Cronin,"['Misión: Imposible - Nación secreta', 'Animales fantásticos y dónde encontrarlos']",1964,"Reparto, Dirección de fotografía y cámara, Dirección",9 premios y 3 nominaciones
288,El hipnotista,Tobias Zilliacus,"['Vapaa pudotus', 'Gåsmamman']",1971,"Reparto, Guion",1 nominación
289,El hipnotista,Mikael Persbrandt,"['En un mundo mejor', 'El hobbit: La desolación de Smaug']",1963,"Reparto, Producción, Banda sonora",4 premios y 17 nominaciones
290,El hipnotista,Lena Olin,"['La insoportable levedad del ser', 'Alias']",1955,Reparto,4 premios y 15 nominaciones en total
291,El hipnotista,Helena Af Sandeberg,"['Iskariot', 'Sjätte dagen']",1971,Reparto,N/A
292,El hipnotista,Oscar Pettersson,"['Maria Wern, contagio fatal', 'El hipnotista']",N/A,Reparto,N/A
293,El hipnotista,Anna Azcárate,"['La buena esposa', 'Punto rojo']",1961,"Reparto, Dirección, Guion",N/A
294,El hipnotista,Jonatan Bökman,"['Gamens öga', 'Studenternas undergång']",1995,"Reparto, Guion, Edición",N/A
295,El hipnotista,Jan Waldekranz,"['Rebecka Martinsson', 'El vuelo chárter II']",1952,Reparto,N/A
296,Stones in the Sun,Edwidge Danticat,"['El mensajero del miedo', 'Stones in the Sun']",1969,"Reparto, Guion, Producción",N/A
297,Stones in the Sun,Michele Marcelin,['Stones in the Sun'],N/A,Reparto,N/A
298,Stones in the Sun,Diana Masi,"['The Women Who Loved Poe', 'Stones in the Sun']",1977,Reparto,N/A
299,Stones in the Sun,Thierry Saintine,"['Stones in the Sun', 'Honeysuckle']",N/A,Reparto,N/A
300,Stones in the Sun,Carlo Mitton,"['Still Here', 'Stones in the Sun']",N/A,Reparto,N/A
301,Stones in the Sun,Atibon Nazaire,"['Mountains', 'FBI']",N/A,Reparto,1 nominación
302,Stones in the Sun,Patricia Rhinvil,"['Stones in the Sun', 'Forever Yours']",N/A,Reparto,N/A
303,Stones in the Sun,James Noel,"['Omadox', 'Vrem']",N/A,"Reparto, Dirección, Guion",N/A
304,The Motel Life,Emile Hirsch,"['Hacia rutas salvajes', 'Speed Racer']",1985,"Reparto, Guion, Producción",5 premios y 31 nominaciones
305,The Motel Life,Stephen Dorff,"['Blade', 'Somewhere']",1973,"Reparto, Producción, Guion",5 premios y 7 nominaciones
306,The Motel Life,Doc Divecchio,"['The Call', 'I Faked My Own Death']",N/A,"Reparto, Producción, Guion",N/A
307,The Motel Life,Nancy Youngblut,"['Rebel', '9-1-1']",1953,"Reparto, Banda sonora",1 premio
308,The Motel Life,Jenica Bergere,"['Seguridad no garantizada', 'Ratas a la carrera']",1974,"Reparto, Producción, Dirección",1 premio y 2 nominaciones
309,The Motel Life,Dakota Fanning,"['La guerra de los mundos', 'Yo soy Sam']",1994,"Reparto, Producción, Dirección",17 premios y 36 nominaciones
310,The Motel Life,Joshua Leonard,"['El proyecto de la bruja de Blair', 'Si decido quedarme']",1975,"Reparto, Guion, Dirección",7 premios y 8 nominaciones
311,The Motel Life,Garrett Backstrom,"['Hello Herman', 'The Motel Life']",1995,"Reparto, Producción, Dirección",N/A
312,D'Agostino,Keith Roenke,"['Conspiraciones de EE. UU.: Los asesinatos del Pulpo', 'Surf Guard']",1979,"Reparto, Producción, Guion",2 premios y 1 nominación
313,D'Agostino,Michael Andricopoulos,"['The Quest', 'December Riots']",N/A,"Reparto, Casting, Producción",N/A
314,D'Agostino,Torie Tyson,"['Echoes of Kerberos', 'The House of Adam']",N/A,"Reparto, Producción",1 premio
315,Revan,Steven Bauer,"['El precio del poder', 'Traffic']",1956,"Reparto, Producción, Banda sonora",9 premios y 5 nominaciones
316,Revan,Jocelyn Saenz,"['Naked', 'Deadly Dorm']",N/A,"Reparto, Producción, Guion",1 premio y 1 nominación
317,Revan,Courtney Hope,"['The Young and the Restless', 'Control']",1989,"Reparto, Producción, Guion",3 premios y 8 nominaciones en total
318,Revan,Tanya Clarke,"['Una mente maravillosa', 'Banshee']",1972,Reparto,N/A
319,Revan,James Russo,"['Not a Stranger', 'Django desencadenado']",1953,"Reparto, Guion, Dirección",2 premios y 2 nominaciones
320,The Master,Joaquin Phoenix,"['En la cuerda floja', 'Gladiator (El gladiador)']",1974,"Reparto, Producción, Dirección",N/A
321,The Master,Price Carson,"['Nightcrawler', 'Payback']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Equipos adicionales",1 premio
322,The Master,Mike Howard,"['The Master', 'Smosh']",N/A,"Reparto, Especialistas",N/A
323,The Master,Sarah Shoshana David,['The Master'],N/A,Reparto,N/A
324,The Master,Bruce Goodchild,"['The Master', 'Street Gun']",N/A,Reparto,N/A
325,The Master,Matt Hering,['The Master'],N/A,Reparto,N/A
326,The Master,Dan Anderson,"['Licorice Pizza', 'The Master']",N/A,Reparto,N/A
327,The Master,Andrew Koponen,"['The Master', 'San Andrés']",N/A,"Reparto, Guion, Cámara y electricidad","1,70 m"
328,Devils Inside,Brittney Powell,"['Trouble Is My Business', 'Airborne']",1972,"Reparto, Guion, Producción",2 premios y 2 nominaciones
329,Devils Inside,Emilio Rivera,"['Hijos de la anarquía', 'Mayans M.C.']",1961,"Reparto, Equipos adicionales, Producción",1 premio y 4 nominaciones
330,Devils Inside,Thomas Calabro,"['Melrose Place', 'The Last Ship']",1959,"Reparto, Dirección, Producción",1 nominación
331,Devils Inside,Christiana Leucas,"['El último desafío', 'The Lottery']",N/A,"Reparto, Producción, Guion",N/A
332,Devils Inside,Michael Cade,"['Sueños de California', 'Chaplin']",1972,Reparto,2 nominaciones
333,Devils Inside,Brody Hutzler,"['Una rubia muy legal', 'Ángel']",1971,"Reparto, Producción",N/A
334,Devils Inside,Tim Colceri,"['La chaqueta metálica', 'Eraser (Eliminador)']",1951,"Reparto, Dirección, Dirección de casting",N/A
335,Devils Inside,Maria Zyrianova,"['La cena', 'Gameface']",N/A,Reparto,Maria Zyryanova
336,Wedding Day,C. Thomas Howell,"['Rebeldes', 'Carretera al infierno']",1966,"Reparto, Producción, Dirección",3 premios
337,Wedding Day,David Koechner,"['El reportero: La leyenda de Ron Burgundy', 'Los amos de la noticia']",1962,"Reparto, Guion, Producción",2 premios y 7 nominaciones
338,Wedding Day,Stephanie Drapeau,"['StartUp', 'Day 5']",N/A,"Reparto, Producción, Guion",1 premio y 2 nominaciones
339,Wedding Day,André Gordon,"['Prodigiosa: Las aventuras de Ladybug', 'Star Wars: Gray Trials']",julio,"Reparto, Producción, Dirección",N/A
340,Wedding Day,Kate Siegel,"['Hush (Silencio)', 'La maldición de Hill House']",1982,"Reparto, Guion, Maquillaje",8 nominaciones
341,Wedding Day,Jimmy Lyons,"['Grind', 'Autodoc']",N/A,"Reparto, Guion, Producción",N/A
342,Wedding Day,Sean Field,"['Soucouyant', 'Egress']",N/A,"Reparto, Producción, Edición",Sean Michael Field
343,Wedding Day,Brandon Molale,"['Cuestión de pelotas', 'Mr. Deeds']",1971,"Reparto, Especialistas, Efectos visuales",N/A
344,Seeking Nirvana,Benjamin L. Newmark,"['Forest of Death', 'Methgator']",1984,"Reparto, Producción, Guion",N/A
345,Seeking Nirvana,Danny Boushebel,"['NCIS: Los Ángeles', 'Madam Secretary']",N/A,"Reparto, Producción, Guion",57 premios y 7 nominaciones
346,Seeking Nirvana,Nicky Figueredo,"['Best Friend', 'Stags']",N/A,"Reparto, Casting",N/A
347,Seeking Nirvana,Cathy Loch,"['Black Ribbon', 'Abduction']",N/A,"Reparto, Equipos adicionales, Banda sonora",N/A
348,Seeking Nirvana,Michael Vila,"['Chronicles of the Beyond', 'Seeking Nirvana']",N/A,Reparto,N/A
349,Seeking Nirvana,Mattie Rosen,"['Filler!', 'The Cellar']",1986,"Cámara y electricidad, Dirección de fotografía y cámara, Reparto",N/A
350,Seeking Nirvana,Logann Grayce,"['Chronicles of the Beyond', 'Beyond the Red City']",N/A,"Reparto, Equipos adicionales",N/A
351,Seeking Nirvana,Alexandra Petrova-Emisti,"['Apocalipsis en Pompeya', 'Chronicles of the Beyond']",N/A,Reparto,N/A
352,Piazza Fontana: La conspiración italiana,Valerio Mastandrea,"['Perfetti sconosciuti', 'Ride']",1972,"Reparto, Producción, Guion",22 premios y 45 nominaciones
353,Piazza Fontana: La conspiración italiana,Pierfrancesco Favino,"['Guerra mundial Z', 'Rush']",1969,"Reparto, Equipos adicionales, Producción",36 premios y 30 nominaciones
354,Piazza Fontana: La conspiración italiana,Michela Cescon,"['Piazza Fontana: La conspiración italiana', 'Primo amore']",1971,"Reparto, Dirección, Equipos adicionales",3 premios y 10 nominaciones
355,Piazza Fontana: La conspiración italiana,Giorgio Colangeli,"[""L'aria salata"", 'Departures']",1949,Reparto,18 premios y 8 nominaciones
356,Piazza Fontana: La conspiración italiana,Laura Chiatti,"[""Il caso dell'infedele Klara"", 'Ho voglia di te']",1982,"Reparto, Banda sonora",3 premios y 10 nominaciones
357,Piazza Fontana: La conspiración italiana,Fabrizio Gifuni,"['El capital humano', 'Piazza Fontana: La conspiración italiana']",1966,"Reparto, Guion, Producción",14 premios y 16 nominaciones
358,Piazza Fontana: La conspiración italiana,Luigi Lo Cascio,"['La mejor juventud', 'La città ideale']",1967,"Reparto, Guion, Dirección",17 premios y 20 nominaciones
359,Piazza Fontana: La conspiración italiana,Omero Antonutti,"['Padre patrón', 'Miracle at St. Anna']",1935,"Reparto, Equipos adicionales",3 premios y 2 nominaciones
360,In Montauk,Nina Kaczorowski,"['In Montauk', 'Un plan sencillo']",1975,"Reparto, Equipos adicionales, Especialistas",2 premios y 2 nominaciones
361,In Montauk,Lukas Hassel,"['The Blacklist', 'Slapface']",N/A,"Reparto, Guion, Dirección",23 premios y 23 nominaciones
362,In Montauk,George Katt,"['Blindspot', 'Blue Bloods']",febrero,"Reparto, Guion",17 premios y 9 nominaciones
363,Day of the Flowers,Eva Birthistle,"['Rosas Rojas', 'Un beso']",1974,"Reparto, Dirección, Guion",8 premios y 11 nominaciones
364,Day of the Flowers,Charity Wakefield,"['Wolf Hall', 'The Player']",1980,"Reparto, Producción, Dirección",3 nominaciones
365,Day of the Flowers,Carlos Acosta,"['New York, I Love You', 'Yuli']",1973,"Reparto, Producción, Guion",2 nominaciones
366,Day of the Flowers,Bryan Dick,"['Master and Commander: Al otro lado del mundo', 'Blackpool']",1978,"Reparto, Música, Banda sonora",N/A
367,Day of the Flowers,Christopher Simpson,"['La sombra del poder', 'Código 46']",1975,"Reparto, Dirección, Cámara y electricidad",N/A
368,Day of the Flowers,Manuel de Blas,"['Uncharted', 'Los fantasmas de Goya']",1941,Reparto,1 premio y 1 nominación
369,Day of the Flowers,Luis Alberto García,"['Che, el argentino', 'En la puta calle']",1961,"Reparto, Dirección, Guion",N/A
370,Day of the Flowers,Phyllis Logan,"['Secretos y mentiras', 'Downton Abbey']",1956,"Reparto, Banda sonora",8 premios y 5 nominaciones en total
371,Cristiada,Adrian Alonso,"['La leyenda del Zorro', 'La misma luna']",1994,Reparto,4 premios
372,Cristiada,Rubén Blades,"['El mexicano', 'El color de la noche']",1948,"Reparto, Composición, Música",N/A
373,Cristiada,Catalina Sandino Moreno,"['María, llena eres de gracia', 'El año más violento']",1981,"Reparto, Producción, Banda sonora",17 premios y 15 nominaciones en total
374,Cristiada,Eduardo Verástegui,"['Bella', 'Superpoli en Las Vegas']",1974,"Reparto, Producción, Dirección",1 premio
375,Cristiada,Patricia Garza,"['Estrellas solitarias', 'Drenaje Profundo']",N/A,Reparto,N/A
376,Cristiada,Alan Ramirez,"['Los debutantes', 'Redneck Island']",N/A,"Equipos adicionales, Reparto",N/A
377,Cristiada,Estefania Alejandra,['Cristiada'],N/A,Reparto,N/A
378,Cristiada,Oscar Isaac,"['Ex_Machina', 'A propósito de Llewyn Davis']",1979,"Reparto, Producción, Banda sonora",33 premios y 73 nominaciones en total
379,Portrait of a Zombie,Patrick Murphy,"[""Tupelo: Roisin's Land"", 'Tupelo: Old Country']",1983,"Reparto, Guion, Producción",N/A
380,Portrait of a Zombie,Geraldine McAlinden,"['Verdigris', 'El último soldado']",N/A,"Reparto, Guion, Dirección",1 nominación
381,Portrait of a Zombie,Rory Mullen,"['Hunger', 'Monged']",N/A,"Reparto, Dirección, Guion",Rory Mullan
382,Portrait of a Zombie,Paul O'Bryan,"['A Family Gathering', 'Portrait of a Zombie']",N/A,"Reparto, Guion",N/A
383,Portrait of a Zombie,Sonya O'Donoghue,"['Radha', 'The Limit Of']",N/A,"Reparto, Dirección, Guion",N/A
384,Portrait of a Zombie,Todd Fletcher,"['Lincoln', '5th Passenger']",N/A,Reparto,N/A
385,Portrait of a Zombie,Steven Neeson,"['Anton', 'Dublin 26.06.08: A Movie in 4 Days']",N/A,Reparto,N/A
386,Portrait of a Zombie,Ciaron Davies,"['Grainne Uaile: The Movie', 'Wonderland']",N/A,"Reparto, Producción, Guion",N/A
387,Born & Raised,Nick Loritsch,"['Born & Raised', 'Bee Movie']",N/A,"Reparto, Equipos adicionales, Guion",Nicholas Loritsch
388,Born & Raised,Jackson Pyle,"['Cuatro Fantásticos', 'The Nocturnal Third']",N/A,Reparto,N/A
389,Born & Raised,Sandra Staggs,"['Ratas a la carrera', 'Winchester: La casa que construyeron los espíritus']",N/A,"Reparto, Equipos adicionales, Producción",N/A
390,Born & Raised,Dawntavia Marrero,"['Esta abuela es mi padre', 'Brownsville High']",N/A,"Reparto, Guion, Producción",N/A
391,Born & Raised,Keith Hudson,"['Sons of Liberty', ""Wal-Bob's""]",N/A,Reparto,N/A
392,Born & Raised,Alex Morris,"['Adivina quién', 'Dark Angel: Ángel de la muerte']",N/A,Reparto,N/A
393,Born & Raised,Douglas Bennett,"['El abogado del Lincoln', 'Hijos de la anarquía']",N/A,"Reparto, Dirección, Guion",1 premio y 1 nominación
394,Born & Raised,James C. Burns,"['Call of Duty: Black Ops 4', 'Call of Duty: Black Ops II']",1959,"Reparto, Guion, Producción",8 premios y 1 nominación
395,Vacaciones en el infierno,Mel Gibson,"['Braveheart', 'Conspiración']",1956,"Reparto, Producción, Dirección",N/A
396,Vacaciones en el infierno,Kevin Balmore,"['Las vidas de Grace', 'Vacaciones en el infierno']",N/A,Reparto,1 premio
397,Vacaciones en el infierno,Daniel Giménez Cacho,"['Bardo. Falsa crónica de unas cuantas verdades', 'Blancanieves']",1961,"Reparto, Dirección, Producción",14 premios y 18 nominaciones
398,Vacaciones en el infierno,Jesús Ochoa,"['El fuego de la venganza', 'Quantum of Solace']",1959,"Reparto, Dirección, Guion",4 premios y 5 nominaciones
399,Vacaciones en el infierno,Dolores Heredia,"['En el punto de mira', 'Santitos']",1966,"Reparto, Banda sonora",3 premios y 8 nominaciones
400,Vacaciones en el infierno,Peter Gerety,"['El vuelo (Flight)', 'La guerra de Charlie Wilson']",1940,Reparto,N/A
401,Vacaciones en el infierno,Roberto Sosa,"['Lolo', 'El fuego de la venganza']",1970,"Reparto, Dirección, Dirección de la segunda unidad o asistencia a dirección",8 premios y 6 nominaciones
402,Vacaciones en el infierno,Peter Stormare,"['Fargo', 'El secreto de los hermanos Grimm']",1953,"Reparto, Guion, Producción",3 premios y 9 nominaciones
403,Kolesarji v temi,Vito Dundek,['Kolesarji v temi'],N/A,Reparto,N/A
404,Kolesarji v temi,Jurij Husar,"['Kolesarji v temi', 'Oto']",N/A,Reparto,N/A
405,Kolesarji v temi,Josip Mekis,['Kolesarji v temi'],N/A,Reparto,N/A
406,Kolesarji v temi,Martin Muhic,['Kolesarji v temi'],N/A,Reparto,N/A
407,Kolesarji v temi,Tone Regorsek,['Kolesarji v temi'],N/A,Reparto,N/A
408,Kolesarji v temi,Damijan Sovec,"['Kolesarji v temi', 'Radgona Über Alles']",N/A,"Reparto, Dirección de fotografía y cámara",N/A
409,Kolesarji v temi,Borut Stergar,"['Kolesarji v temi', 'Oto']",N/A,"Reparto, Dirección de fotografía y cámara",N/A
410,Vidhata,Hiten Kumar,"['Hameer', 'Raado']",N/A,Reparto,N/A
411,Vidhata,Aanandee Tripathi,"['Aashiq', 'Hawayein']",N/A,Reparto,N/A
412,Vidhata,Nishant Pandya,"['Har Re Janamma mangu Tane', 'Kalyug No Kano']",N/A,"Reparto, Dirección",N/A
413,Vidhata,Hemangini,"['Male Eno maal', 'Lal Salaam']",N/A,"Reparto, Dirección, Guion",N/A
414,Vidhata,Firoz Irani,"['Prem Na Dushman', 'Parichay']",N/A,Reparto,N/A
415,Vidhata,Jayendra Mehta,"['Bhagwan Shri Krishna', 'Daku Rani Champa Bai']",N/A,Reparto,N/A
416,Vidhata,Jitu Pandya,"['Sajan Mari Lakhoma Ek', 'Jindagi Jivi Le']",N/A,Reparto,N/A
417,Vidhata,Alka Mehta,['Vidhata'],N/A,Reparto,N/A
418,Changing the Game,Jakobi Alvin,['Changing the Game'],N/A,Reparto,JaKobi Alvin
419,Changing the Game,Suzzanne Douglas,"['Escuela de rock', 'Tap Dancing']",1957,"Reparto, Producción, Banda sonora",2 premios y 1 nominación
420,Changing the Game,Thomas Staten,['Changing the Game'],N/A,Reparto,N/A
421,Changing the Game,Karen Issac,['Changing the Game'],N/A,Reparto,N/A
422,Changing the Game,Summer Valentine,"['Changing the Game', 'Touched']",N/A,Reparto,N/A
423,Changing the Game,Irma P. Hall,"['Ladykillers', 'Medianoche en el jardín del bien y del mal']",1935,"Reparto, Producción, Assistant",7 premios y 7 nominaciones
424,Changing the Game,Dennis L.A. White,"['The Family Business', 'Atlanta']",N/A,"Reparto, Producción, Dirección",N/A
425,Changing the Game,Sean Riggs,"['Lazarus', 'S.W.A.T.: Los hombres de Harrelson']",diciembre,"Reparto, Producción, Equipos adicionales",1 premio y 2 nominaciones
426,For Ellen,Paul Dano,"['Pozos de ambición', 'Pequeña Miss Sunshine']",1984,"Reparto, Producción, Dirección",26 premios y 92 nominaciones en total
427,For Ellen,Peter Roberts,['For Ellen'],N/A,Reparto,N/A
428,For Ellen,William Roberts,['For Ellen'],N/A,Reparto,N/A
429,For Ellen,Jon Heder,"['Napoleon Dynamite', 'Patinazo a la gloria']",1977,"Reparto, Producción, Equipo ejecutivo",8 premios y 17 nominaciones
430,For Ellen,Margarita Levieva,"['El inocente (The Lincoln Lawyer)', 'Adventureland']",1980,Reparto,1 nominación
431,For Ellen,Julian Gamble,"['Turno de guardia', 'House of Cards']",N/A,"Reparto, Equipos adicionales",N/A
432,For Ellen,Dakota Johnson,"['Cincuenta sombras de Grey', 'La red social']",1989,"Reparto, Producción, Dirección",12 premios y 19 nominaciones en total
433,For Ellen,Ronald Walter Mandigo,['For Ellen'],N/A,Reparto,N/A
434,Nahrani me z besedami,Sebastian Cavazza,"['Muskarci ne placu', 'A.I. Rising']",1973,"Reparto, Dirección, Dirección de fotografía y cámara",2 premios y 2 nominaciones
435,Nahrani me z besedami,Boris Cavazza,"['Kratki stiki', 'Osebna prtljaga']",1939,"Reparto, Guion",N/A
436,Nahrani me z besedami,Jure Henigman,"['Izlet', 'Zbudi me']",1985,Reparto,N/A
437,Nahrani me z besedami,Masa Derganc,"['Crepinjice', 'Kratki stiki']",1976,"Reparto, Guion",N/A
438,Nahrani me z besedami,Marijana Brecelj,"['Pod njenim oknom', 'Reka ljubezni']",1946,Reparto,Marjana Brecelj
439,Nahrani me z besedami,Miranda Caharija,"['Nas clovek', 'Vdovstvo Karoline Zasler']",1942,Reparto,N/A
440,Nahrani me z besedami,Franko Korosec,"['Una danza dentro', 'Il ragazzo invisibile']",N/A,Reparto,Franco Korosec
441,Nahrani me z besedami,Iza Veselko,['Nahrani me z besedami'],N/A,Reparto,N/A
442,Midiendo el mundo,Albrecht Schuch,"['Sin novedad en el frente', 'Mitten in Deutschland: NSU']",1985,Reparto,15 premios y 9 nominaciones en total
443,Midiendo el mundo,Baldanpurev Sambuu,['Midiendo el mundo'],N/A,Reparto,N/A
444,Midiendo el mundo,Agi Ariunsaichan Dawaachu,"['The International: Dinero en la sombra', 'Khadak']",1967,"Diseño de producción, Arte, Dirección de arte",Agi Dawaachu
445,Midiendo el mundo,Karl Markovics,"['Los falsificadores', 'Atmen']",1963,"Reparto, Dirección, Guion",31 premios y 17 nominaciones
446,Midiendo el mundo,Lennart Hänsel,"['Midiendo el mundo', 'K1 Magazin']",N/A,Reparto,N/A
447,Midiendo el mundo,Mercedes Jadea Diaz,"['Vicky el vikingo', 'Cuando Papá Noel cayó del cielo']",2000,Reparto,1 premio y 1 nominación
448,Midiendo el mundo,Pascal Fiedler,['Midiendo el mundo'],N/A,Reparto,N/A
449,Midiendo el mundo,Moritz Adler,['Midiendo el mundo'],N/A,Reparto,N/A
450,Vir,Nebojsa Djordjevic,"['La conspiración de noviembre', 'Vir']",1982,Reparto,N/A
451,Vir,Srdjan Pantelic,"['Vir', 'Mayhem']",1978,Reparto,N/A
