,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
202,Mao Zedong yu Qi Baishi,Baixue Qi,['Mao Zedong yu Qi Baishi'],N/A,Reparto,N/A
203,Mao Zedong yu Qi Baishi,Dongsheng Su,"['Mao Zedong yu Qi Baishi', 'Wo de xiong di jiao shun liu']",N/A,Reparto,N/A
204,Dhilakani,Mohamed Faisal,"['Hulhudhaan', 'Gareena']",N/A,"Reparto, Edición, Dirección",N/A
205,Dhilakani,Hassan Manik,"['Heyonuvaane', 'Hulhudhaan']",N/A,Reparto,N/A
206,Dhilakani,Mohamed Manik,"['Dhilakani', 'Reyvumun']",N/A,"Reparto, Producción",N/A
207,Karma ke Rati,Mohamed Manik,"['Dhilakani', 'Reyvumun']",N/A,"Reparto, Producción",N/A
208,Karma ke Rati,Niuma Mohamed,"['Dhilakani', 'Maayoos']",N/A,"Reparto, Producción, Dirección de casting",N/A
209,Karma ke Rati,Ismail Rasheed,"['Ingili', 'Dhilakani']",N/A,Reparto,N/A
210,Pablo,Francisco Aramis Delgado Cruz,['Pablo'],N/A,Reparto,N/A
211,Pablo,Javier Diaz Varona,['Pablo'],N/A,Reparto,N/A
212,Pablo,Omar Franco Morejon,['Pablo'],N/A,Reparto,N/A
213,Pablo,Maria Antonia Jimenez Becera,['Pablo'],N/A,Reparto,N/A
214,Illuminate,Anna Clarke,['Illuminate'],N/A,Reparto,N/A
215,Illuminate,Maria Antonia Jimenez Becera,['Pablo'],N/A,Reparto,N/A
216,Illuminate,Jorge Luis Lopez Gomez,['Pablo'],N/A,Reparto,N/A
217,Illuminate,Lianet Perez Elena,['Pablo'],N/A,Reparto,N/A
218,Hati Ke Hati,Fiona Callaghan,"['Hati Ke Hati', 'Tumbal Jailangkung']",N/A,Reparto,N/A
219,Hati Ke Hati,Intan Kieflie,"['7 Hati, 7 Cinta, 7 Wanita', 'Sleeping Beauties']",N/A,"Producción, Reparto",N/A
220,Hati Ke Hati,Mike Lucock,"['Redada asesina 2', 'Detik Terakhir']",N/A,Reparto,N/A
221,The Magnificent Eleven,Josh O'Connor,"['Tierra de Dios', 'Emma.']",1990,"Reparto, Guion, Composición",17 premios y 20 nominaciones en total
222,The Magnificent Eleven,Robert Vaughn,"['Los siete magníficos', 'Bullitt']",1932,"Reparto, Dirección",3 premios y 12 nominaciones en total
223,The Magnificent Eleven,Sean Pertwee,"['Dog Soldiers', 'Equilibrium']",1964,"Reparto, Equipos adicionales, Dirección",2 premios y 1 nominación
224,The Magnificent Eleven,Keith Allen,"['Los otros', '24 Hour Party People']",1953,"Reparto, Dirección, Guion",3 nominaciones
225,The Magnificent Eleven,Joseph Millson,"['Casino Royale', 'Objetivo: Washington D.C.']",1974,"Reparto, Guion, Dirección",6 premios y 5 nominaciones
226,The Magnificent Eleven,Phillip Rhys Chaudhary,"['24', 'The Full Monty']",junio,"Reparto, Dirección, Producción",1 premio y 3 nominaciones
227,The Magnificent Eleven,Irvine Welsh,"['Trainspotting', 'T2: Trainspotting']",1958,"Guion, Producción, Reparto",1 premio y 2 nominaciones en total
228,The Magnificent Eleven,Paul Barber,"['Full Monty', 'Negocios sucios']",1951,Reparto,2 premios y 1 nominación
229,Anna et Otto,Félix Moati,"['Deux fils', 'La Crónica Francesa']",1990,"Reparto, Dirección, Guion",2 premios y 6 nominaciones
230,Anna et Otto,Solène Rigot,"['Huérfana', 'Machine']",1992,Reparto,1 premio y 1 nominación
231,Anna et Otto,Mireille Perrier,"['Toto, el héroe', 'Un mundo sin piedad']",1959,Reparto,1 premio y 1 nominación
232,Anna et Otto,Sarah Suco,"['Les éblouis', ""L'enquête""]",N/A,"Reparto, Guion, Dirección",N/A
233,Anna et Otto,Sebastien David,"['Anna et Otto', 'Mayday: Catástrofes aéreas']",N/A,Reparto,N/A
234,Anna et Otto,Thibault Jarry,"['Je me suis fait tout petit', 'Anna et Otto']",N/A,Reparto,N/A
235,Anna et Otto,Esther Garrel,"['Call Me by Your Name', ""L'indomptée""]",1991,Reparto,3 nominaciones
236,Anna et Otto,Alexandra Gentil,"['La monja II', 'La jugadora']",N/A,Reparto,N/A
237,"Cody, el robosapien",Penelope Ann Miller,"['Atrapado por su pasado', 'The Artist']",1964,"Reparto, Banda sonora",2 premios y 7 nominaciones
238,"Cody, el robosapien",David Eigenberg,"['Sexo en Nueva York: La película', 'Garfield: La película']",1964,Reparto,N/A
239,"Cody, el robosapien",Bobby Coleman,"['La última canción', '...Y que le gusten los perros']",1997,"Reparto, Equipos adicionales",1 nominación
240,"Cody, el robosapien",Kim Coates,"['Bad Blood', 'Hijos de la anarquía']",1958,"Reparto, Producción",3 premios y 7 nominaciones
241,"Cody, el robosapien",Joaquim de Almeida,"['Fast & Furious 5', 'Tras la línea enemiga']",1957,"Reparto, Edición, Producción",10 premios y 10 nominaciones
242,"Cody, el robosapien",Jae Head,"['The Blind Side: Un sueño posible', 'Hancock']",1996,Reparto,1 premio y 2 nominaciones
243,"Cody, el robosapien",Buddy Lewis,"['House Party 4: Down to the Last Minute', 'Quality Problems']",N/A,"Reparto, Guion, Producción",1 premio
244,"Cody, el robosapien",Holliston Coleman,"['La bendición', 'Cody, el robosapien']",1992,Reparto,1 premio y 4 nominaciones
245,Crónicas de la panza de burro,Michael Hurtado,"['Crónicas de la panza de burro', 'ARTS of Wake Forest']",N/A,"Reparto, Cámara y electricidad",N/A
246,Crónicas de la panza de burro,Diana K. Horqque,['Crónicas de la panza de burro'],N/A,Reparto,N/A
247,Crónicas de la panza de burro,Vanessa García,['Crónicas de la panza de burro'],N/A,Reparto,N/A
248,Crónicas de la panza de burro,Daniela Ferreyros,['Crónicas de la panza de burro'],N/A,Reparto,N/A
249,Crónicas de la panza de burro,Jair Uzziel,['Crónicas de la panza de burro'],N/A,Reparto,N/A
250,Crónicas de la panza de burro,David Román,['Crónicas de la panza de burro'],N/A,Reparto,N/A
251,Crónicas de la panza de burro,Diego Miranda,"['Malhação', 'Crónicas de la panza de burro']",N/A,"Guion, Reparto, Sonido",N/A
252,Crónicas de la panza de burro,Paola Contreras,['Crónicas de la panza de burro'],N/A,"Reparto, Equipos adicionales",N/A
253,Aiuto,Evelina Chernicazza,['Aiuto'],N/A,Reparto,N/A
254,Aiuto,Cheyenne Paige,['Taste Buddies'],2001,"Reparto, Music Artist, Dirección",Cheyenne Fernald
255,Tala Dar Mes,Fatemeh Darvishnezhad,"['Tala Dar Mes', 'Yek Mahe Doost Dashtani']",N/A,Reparto,N/A
256,Tala Dar Mes,Hossein Farzizade,"['Pause', 'Yellow']",N/A,"Reparto, Producción, Guion",N/A
257,Tala Dar Mes,Fattaneh Sadat Seyed Jafari,"['Tala Dar Mes', 'Toorist']",N/A,Reparto,N/A
258,Adult World,Emma Roberts,"['Somos los Miller', 'Aquamarine']",1991,"Reparto, Producción, Banda sonora",6 premios y 28 nominaciones
259,Adult World,Summer Shelton,"['You & I', 'Adult World']",N/A,"Producción, Reparto",1 premio y 1 nominación
260,Adult World,Chris Riggi,"['American Crime Story', 'Gossip Girl']",1985,"Reparto, Dirección de fotografía y cámara, Producción",N/A
261,Adult World,Shannon Woodward,"['Westworld', 'Hope']",diciembre,"Reparto, Producción, Banda sonora",2 nominaciones en total
262,Adult World,Catherine Lloyd Burns,"['Más que amigos', 'Michael']",1961,"Reparto, Guion",1 nominación
263,Adult World,Reed Birney,"['Mass', 'El menú']",1954,"Reparto, Producción",4 premios y 4 nominaciones
264,Adult World,Manu Gargi,"['La sombra de la traición', 'La familia que tú eliges']",N/A,"Producción, Dirección, Reparto",N/A
265,Adult World,Patricia Squire,"['La entrega', 'John Wick (Otro día para matar)']",N/A,Reparto,N/A
266,Fight Till The End,Dea Abakelia,"['From Life to Life', 'Fight Till The End']",N/A,Reparto,N/A
267,Fight Till The End,Kakha Abuashvili,"['Bolo gaseirneba', 'Taxi']",N/A,Reparto,N/A
268,Fight Till The End,Dimitri Alavidze,"['Hamlet', 'DIDI and GOGO']",N/A,Reparto,N/A
269,Fight Till The End,Nikoloz Bartkulashvili,"['Sakartvelo', 'Dubland']",N/A,"Producción, Dirección de producción, Reparto",N/A
270,Fight Till The End,Kaha Basilia,['Fight Till The End'],N/A,Reparto,N/A
271,Fight Till The End,Otto Darchiashvili,"['Share the Love', 'Hamlet']",N/A,Reparto,N/A
272,Fight Till The End,Irakli Japaridze,"['Rac kvelaze dzalian gikvars 2', 'Fight Till The End']",N/A,Reparto,N/A
273,Fight Till The End,David Katsarava,"['The Parts', ""My Dad's Girlfriend""]",1982,Reparto,N/A
274,The Dark Party,Kadeem Hardison,"['Un mundo diferente', 'Los blancos no la saben meter']",1965,"Reparto, Dirección, Guion",3 premios y 4 nominaciones
275,The Dark Party,Marcus Patrick,"['Violet Tendencies', 'Love... & Other 4 Letter Words']",1974,"Reparto, Producción",N/A
276,The Dark Party,Eric Payne,"['New Amsterdam', 'Power Book III: Raising Kanan']",N/A,"Reparto, Guion, Producción",N/A
277,The Dark Party,Iva La'Shawn,"[""I'm Every Woman"", 'Up Against the 8 Ball']",N/A,"Reparto, Guion, Producción","1,60 m"
278,The Dark Party,Tiffany Hines,"['Magnum', '24: Legacy']",1983,"Reparto, Banda sonora",1 premio y 1 nominación
279,The Dark Party,Michael Chinyamurindi,"['George de la jungla', 'Congo']",N/A,Reparto,2 nominaciones
280,The Dark Party,Lea Foster,['The Dark Party'],N/A,Reparto,N/A
281,The Dark Party,Nydia McFadden,"['Hazme reír', 'Legit']",N/A,Reparto,"1,78 m"
282,Suhagan Shobhe Sasariye,Hitu Kanodia,"['Faati Ne?', 'Raado']",1970,Reparto,N/A
283,Suhagan Shobhe Sasariye,Mona Thiba,"['Gabbar Singh', 'Himmatwala']",N/A,Reparto,N/A
284,Suhagan Shobhe Sasariye,Hiten Kumar,"['Hameer', 'Raado']",N/A,Reparto,N/A
285,Suhagan Shobhe Sasariye,Aanandee Tripathi,"['Aashiq', 'Hawayein']",N/A,Reparto,N/A
286,Suhagan Shobhe Sasariye,Mamta Patel,"['Paan Singh Tomar', 'Suhagan Shobhe Sasariye']",N/A,"Producción, Reparto",N/A
287,Suhagan Shobhe Sasariye,Ghanshyam Lakhani,"['Suhagan Shobhe Sasariye', 'Maiyar Ma Mandu Nathi Lagtu 2']",N/A,"Reparto, Producción",N/A
288,Suhagan Shobhe Sasariye,Devendra Pandit,"['Saathi Re Saath Na Chute', 'Palav Bhini Preet']",N/A,Reparto,N/A
289,Suhagan Shobhe Sasariye,Jitu Pandya,"['Sajan Mari Lakhoma Ek', 'Jindagi Jivi Le']",N/A,Reparto,N/A
290,El único superviviente,Mark Wahlberg,"['The Fighter', 'Boogie Nights']",1971,"Producción, Reparto, Composición",24 premios y 83 nominaciones en total
291,El único superviviente,Taylor Kitsch,"['X-Men orígenes: Lobezno', 'John Carter']",1981,"Reparto, Producción, Dirección",3 premios y 13 nominaciones
292,El único superviviente,Emile Hirsch,"['Hacia rutas salvajes', 'Speed Racer']",1985,"Reparto, Guion, Producción",5 premios y 31 nominaciones
293,El único superviviente,Ben Foster,"['Comanchería', 'El tren de las 3:10']",1980,"Reparto, Producción, Dirección",8 premios y 46 nominaciones en total
294,El único superviviente,Yousuf Azami,"['12 valientes', 'El único superviviente']",N/A,"Reparto, Dirección, Producción",N/A
295,El único superviviente,Ali Suliman,"['La sombra del reino', 'Red de mentiras']",1977,"Reparto, Producción",7 premios y 3 nominaciones
296,El único superviviente,Eric Bana,"['Dirty John', 'Múnich']",1968,"Reparto, Guion, Producción",9 premios y 18 nominaciones
297,El único superviviente,Alexander Ludwig,"['Vikingos', 'Los juegos del hambre']",1992,"Reparto, Producción, Guion",3 premios y 4 nominaciones
298,Finding Cyrus,James Arnold,"['Finding Cyrus', 'A Broken Man']",N/A,"Reparto, Dirección de fotografía y cámara",N/A
299,Finding Cyrus,Ashkan Azarbad,"['Finding Cyrus', 'Last Ride 3']",N/A,Reparto,N/A
300,Finding Cyrus,Prem Bhakthan,"['Finding Cyrus', 'Last Ride 3']",N/A,Reparto,N/A
301,Finding Cyrus,Reza Ghannadan,"['Finding Cyrus', 'Last Ride 3']",N/A,Reparto,N/A
302,Finding Cyrus,Sina Khoshroo,"['Finding Cyrus', 'Black Hand']",N/A,Reparto,N/A
303,Finding Cyrus,Kiarash Kolaei,"['Finding Cyrus', 'Black Hand']",N/A,Reparto,N/A
304,Adhyaya,Abhay Baral,"['Hostel Returns', 'Gaatho']",N/A,Reparto,N/A
305,Adhyaya,Shanti Giri,"['Zhigrana', 'Ko Afno']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Dirección de casting",N/A
306,Adhyaya,Akash Magar,"['Ainaa Jhyal Ko Putali', 'Bijuli Machine']",N/A,"Reparto, Dirección de casting",N/A
307,Adhyaya,Sushil Raj Pandey,"['Mango Pickle', 'Loot']",N/A,Reparto,N/A
308,El Ultimo Minuto,Marta Cabeza,"['Al Otro Lado del Tiempo', 'El Ultimo Minuto']",N/A,Reparto,N/A
309,El Ultimo Minuto,Jorge Negron,"['Fuera de tinieblas', 'El Ultimo Minuto']",N/A,Reparto,N/A
310,ZhZh,Daniil Konovalov,"['Tekhnar', 'ZhZh']",2007,Reparto,N/A
311,ZhZh,Dmitriy Ratomskiy,"['Na tvoey storone', 'La espada del rey']",1982,Reparto,N/A
312,ZhZh,Oleg Rudenko-Travin,"['Escape from Tarkov. Raid', 'La ejecución']",1957,Reparto,N/A
313,Munafiq,Raheela Agha,"['The Legend of Maula Jatt', 'Humayoon Gujjar']",N/A,Reparto,N/A
314,Munafiq,Arbaaz Khan,"['Mujrim', 'Za Gandageer Yam']",N/A,"Reparto, Dirección",N/A
315,Munafiq,Jahangir Khan,"['Tezab', 'Musafer']",N/A,Reparto,N/A
316,Munafiq,Sobia Khan,"['Haramkhor', 'Sta Muhabbat Mi Zindagi Da']",N/A,Reparto,N/A
317,Tie qiang jin hou,Weifu Ma,"['Tie qiang jin hou', 'Zhi ma hu tong']",1957,Reparto,N/A
318,Tie qiang jin hou,Baotong Xu,"['Tie qiang jin hou', 'Fragile Moon']",N/A,Reparto,N/A
319,Tie qiang jin hou,Zimo Yang,"['Yao wang tian guan chong qi', 'Ta lai le qing bi yan']",1987,Reparto,N/A
320,Tie qiang jin hou,Babrak Shah,"['Zameen Kay Khuda', 'Bhai Log - All About Nation']",N/A,Reparto,N/A
321,Jours de Cendre,Lamia Boussekine,"['Jours de Cendre', 'Harragas']",N/A,Reparto,N/A
322,Jours de Cendre,Youcef Sehairi,"['Lotfi', 'Le sang des loups']",N/A,Reparto,N/A
323,Jours de Cendre,Samir El Hakim,"['Jours de Cendre', 'Abou Leila']",N/A,Reparto,N/A
324,Jours de Cendre,Farid Guetal,"['Jours de Cendre', 'Le sang des loups']",N/A,Reparto,N/A
325,Jours de Cendre,Anya Louanchi,"['Jours de Cendre', 'La última reina']",N/A,Reparto,N/A
326,Jours de Cendre,Mohamed Djouhri,"['Jours de Cendre', 'En attendant les hirondelles']",N/A,Reparto,N/A
327,Jours de Cendre,Abdelkrim Beriber,"['Jours de Cendre', 'Le sang des loups']",N/A,Reparto,N/A
328,Va Anh Se Tro Lai,Bùi Khánh Linh,"['Va Anh Se Tro Lai', 'Yeu Truoc Ngay Cuoi']",N/A,Reparto,N/A
329,Va Anh Se Tro Lai,Nguyen Thuy Linh,['Va Anh Se Tro Lai'],N/A,Reparto,N/A
330,Va Anh Se Tro Lai,Nicolas Nguyen,['Va Anh Se Tro Lai'],N/A,Reparto,N/A
331,Rooz Miayad,Elika Abdolrazzaghi,"['Ghahveye Talkh', 'Cheragh-e Roshan Cheragh-e Khamoosh']",N/A,Reparto,N/A
332,Rooz Miayad,Ali Aghaei,"['The Wooden Bridge', 'Mah gereftegi']",N/A,Reparto,N/A
333,Rooz Miayad,Behnaz Moharrer,"['Sang, kaghaz, gheichi', 'Abi']",N/A,Reparto,N/A
334,Rooz Miayad,Matin Sotoudeh,"['The Soul Thief', 'Gheseye Simin']",1985,"Reparto, Dirección","1,75 m"
335,Mahabharat Aur Barbareek,Amit Rao,['Mahabharat Aur Barbareek'],N/A,Reparto,N/A
336,Mahabharat Aur Barbareek,Nitish Bharadwaj,"['Mahabharat', 'Vishnu Puran']",1963,"Reparto, Dirección, Guion",N/A
337,Mahabharat Aur Barbareek,Feroz Khan,"['Mahabharat', 'Dushman']",N/A,"Reparto, Equipos adicionales, Cámara y electricidad",Master Arjun
338,Mahabharat Aur Barbareek,Gajendra Chauhan,"['Mahabharat', 'Raja Ki Ayegi Baraat']",1956,Reparto,N/A
339,Mahabharat Aur Barbareek,Praveen Kumar Sobti,"['Mahabharat', 'Shankara']",1947,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Dirección",Parveen Kumar
340,Mahabharat Aur Barbareek,Roopa Ganguly,"['Mahabharat', 'Barfi!']",1966,"Reparto, Música, Producción",3 premios y 2 nominaciones
341,Mahabharat Aur Barbareek,Shahbaaz Khan,"['The Hero: Love Story of a Spy', 'Ssshhhh... Koi Hai']",1966,Reparto,1 premio
342,Mahabharat Aur Barbareek,Puneet Issar,"['Mahabharat', 'I Am Singh']",1959,"Reparto, Dirección, Guion",1 nominación
343,Ivan e il suo strano tempo,Francesca Romana Bergamo,"['Ripley', 'Parthenope']",N/A,"Reparto, Equipos adicionales",N/A
344,Ivan e il suo strano tempo,Greta Esposito,"['Delta', 'Aquí me río yo']",2001,Reparto,N/A
345,Ivan e il suo strano tempo,Annarita Ferraro,"['Addio fottuti musi verdi', 'Ivan e il suo strano tempo']",N/A,Reparto,N/A
346,Ivan e il suo strano tempo,Giuseppe Gavazzi,"['The Wholly Family', 'Ivan e il suo strano tempo']",2021,Reparto,N/A
347,Ivan e il suo strano tempo,Martina Giordano,['Ivan e il suo strano tempo'],N/A,Reparto,N/A
348,Khai,María Benito,"['Khai', 'Familia']",N/A,Reparto,N/A
349,Khai,María Osuna,"['Asqueadas', 'Khai']",N/A,Reparto,N/A
350,Khai,Aitziber Rezola,['Khai'],N/A,Reparto,N/A
351,Khai,Chema Vázquez,"['Cosmos 7', 'La base']",1984,"Reparto, Composición, Sonido",N/A
352,Khai,Matías Nicieza,"['Instrucciones para empezar a hablar gallego', '33']",1978,"Reparto, Dirección, Edición",N/A
353,Khai,José Luis Peña,"['Test de Cooper', 'Khai']",N/A,"Reparto, Cámara y electricidad, Producción",N/A
354,Khai,Israel Pérez,"['Corrupción en Gijón', 'Detective Areces']",N/A,"Reparto, Producción",N/A
355,Khai,Dani Rodrígues,"['Payasita II', 'Detective Areces']",N/A,"Reparto, Producción, Sonido",N/A
356,En busca,Miguel Ángel Muñiz,"['Corrupción en Gijón', 'Khai']",1984,"Edición, Dirección, Guion",N/A
357,En busca,Ainhoa Tato,"['Hospital Central', 'En busca']",N/A,Reparto,N/A
358,Lost,Anupam Aditya,['Lost'],N/A,Reparto,N/A
359,Lost,Moushumi Banerjee,['Lost'],N/A,Reparto,N/A
360,Lost,Ritushree Banerjee,['Lost'],N/A,Reparto,N/A
361,Lost,Sayantan Banerjee,"['Story 9 Months Ki', 'Meet: Badlegi Duniya Ki Reet']",N/A,Reparto,N/A
362,Lost,Siddharth Banerjee,"['Control', 'Lost']",N/A,Reparto,N/A
363,Lost,Bijoy,"['Eri Naam Dosti', 'Lost']",N/A,Reparto,N/A
364,Lost,Aman Deep,"['Dacnomania', 'Battle Within']",N/A,"Dirección, Reparto, Guion",N/A
365,Lost,Mayank Didwani,['Lost'],N/A,Reparto,N/A
366,Boss Lady,Christina Benjamin,['Boss Lady'],N/A,Reparto,N/A
367,Boss Lady,Coke Horner,"['Queen of Kings', 'Micah and Jane Bullies Beware']",N/A,"Reparto, Guion, Dirección",Coke Hornor
368,Boss Lady,Catherine Martinez,"['Till Death... Do Us Part', 'Why Do Men Cheat? The Movie']",N/A,"Reparto, Decoración",N/A
369,Boss Lady,Crystal P.,"['Born Cursed', 'Boss Lady']",1972,Reparto,N/A
370,Jumeli,Debashree Chakrobarty,"['Somatic and some more', 'Anveshan']",N/A,"Reparto, Dirección, Guion",N/A
371,Jumeli,Soumitra Chatterjee,"['Apu Sansar (El mundo de Apu)', 'Kony']",1935,"Reparto, Guion, Equipos adicionales",13 premios y 1 nominación
372,Jumeli,Sankar Debnath,"['Praan- The life', 'Pakaram']",N/A,"Reparto, Dirección, Guion",N/A
373,Jumeli,Saswati Ghuwathakurata,['Jumeli'],N/A,Reparto,N/A
374,Fakkad,Monu Dhankad,"['Alajh Palajh', 'Rajpal']",N/A,Reparto,N/A
375,Fakkad,Kavita Joshi,"['Senapati', 'Alajh Palajh']",1995,Reparto,N/A
376,Fakkad,Rajender Kashyap,"['Ghamasaan', 'Gazabb']",N/A,Reparto,N/A
377,Fakkad,Uttar Kumar,"['Joda Thath Ka', 'Guru Chela']",1973,"Reparto, Dirección, Guion","1,80 m"
378,Fakkad,Raju Maan,"['Dakka', 'Senapati']",N/A,Reparto,N/A
379,Fakkad,Aanchal Mehra,"['Khardoo 2', 'Fakkad']",N/A,Reparto,N/A
380,Fakkad,HansRaj Ralhan,"['Mhara Gaon Mhara Desh', 'Karamveer']",N/A,"Producción, Reparto, Dirección",N/A
381,Fakkad,Dev Sharma,"['Kaun Haqdaar', 'Gurbat']",1950,"Reparto, Guion, Banda sonora",N/A
382,Slank Nggak Ada Matinya,Nadine Alexandra,"['Dating Queen', 'Pasutri Gaje']",1991,Reparto,N/A
383,Slank Nggak Ada Matinya,Aaron Ashab,"['London Love Story', 'Slank Nggak Ada Matinya']",N/A,Reparto,N/A
384,Slank Nggak Ada Matinya,Meriam Bellina,"['Taksi', 'Get Married']",1965,Reparto,Meriem Belina
385,Slank Nggak Ada Matinya,Hanung Bramantyo,"['17 Selamanya', 'Cinta Tapi Beda']",1975,"Dirección, Guion, Producción",N/A
386,Slank Nggak Ada Matinya,Cecilia Bunga,"['Operation Wedding', 'Slank Nggak Ada Matinya']",N/A,Reparto,N/A
387,Slank Nggak Ada Matinya,The Changcuters,"['Mau Jadi Apa?', 'Slank Nggak Ada Matinya']",N/A,Reparto,N/A
388,Slank Nggak Ada Matinya,Deddy Mahendra Desta,"['Hari Ini Pasti Menang', 'DiBurger Bacem']",N/A,"Reparto, Dirección, Producción",N/A
389,Slank Nggak Ada Matinya,Adipati Dolken,"['#TemanTapiMenikah', 'Sang Kiai']",N/A,"Reparto, Banda sonora",N/A
390,The Love Section,Mekhi Phifer,"['Urgencias', 'Honey']",1974,"Reparto, Producción, Dirección",5 premios y 14 nominaciones
391,The Love Section,Lawrence B. Adisa,"['Night Games', 'Clockers (Camellos)']",1968,"Reparto, Producción, Guion",N/A
392,The Love Section,Brian Hooks,"['Como locos... a por el oro', 'Austin Powers: La espía que me achuchó']",julio,"Reparto, Producción, Dirección",1 nominación
393,The Love Section,Davetta Sherwood,"['Envenenados', 'The Young and the Restless']",1984,Reparto,1 nominación
394,The Love Section,Kellita Smith,"['El show de Bernie Mac', 'Sharknado 3']",1969,"Reparto, Banda sonora",8 nominaciones
395,The Love Section,Omar Benson Miller,"['Ballers', '8 millas']",1978,"Reparto, Producción, Dirección",3 nominaciones
396,The Love Section,Tangi Miller,"['Felicity', 'Love... & Other 4 Letter Words']",1970,"Reparto, Producción, Equipo ejecutivo",2 nominaciones
397,The Love Section,Teyana Taylor,"['Mil uno', 'El rey de Zamunda']",1990,"Music Artist, Reparto, Dirección",5 premios y 15 nominaciones
398,Since I Don't Have You,Tyler Courtad,"['The Perfect Wedding Match', 'Devil on My Doorstep']",N/A,"Reparto, Equipos adicionales",N/A
399,Since I Don't Have You,Cameron McKendry,"[""I'm Not Ashamed"", 'Mi amigo Dahmer']",1996,"Reparto, Producción",1 premio y 1 nominación
400,Since I Don't Have You,John Sabol,"['La sangre de un valiente', ""Since I Don't Have You""]",N/A,Reparto,N/A
401,Since I Don't Have You,Caroline Collins,"['Lightheaded', 'Happy Birthday to Me']",N/A,"Reparto, Producción, Dirección",1 premio y 3 nominaciones
402,Since I Don't Have You,Ron Fuchs,"[""Since I Don't Have You""]",N/A,Reparto,N/A
403,Since I Don't Have You,Tony Amen,"['Holy Driver', ""Since I Don't Have You""]",N/A,Reparto,N/A
404,Since I Don't Have You,Colin McLaughlin,"[""Since I Don't Have You"", 'Incident at Public School 173']",N/A,"Reparto, Equipos adicionales",N/A
405,Since I Don't Have You,Buster Maxxwell,"['De padres a hijas', ""Since I Don't Have You""]",N/A,Reparto,N/A
406,Leipaklei,Gurumayum Kalpana,['Leipaklei'],N/A,Reparto,N/A
407,Leipaklei,Tonthoi Leishangthem,"['Phijigee Mani', 'Ishu']",N/A,Reparto,N/A
408,Leipaklei,Lairenjam Olen,"['Leipaklei', 'Nongphadok Lakpa Atithi']",N/A,Reparto,N/A
409,Liwanag sa dapithapon,Nic Ang,['Liwanag sa dapithapon'],N/A,Reparto,N/A
410,Liwanag sa dapithapon,Noah Aniceto,['Liwanag sa dapithapon'],N/A,Reparto,N/A
411,Liwanag sa dapithapon,Neil Barnes,"['May Nagmamahal Sayo by 700 Club Asia', 'Gapos']",N/A,"Reparto, Dirección",N/A
412,Liwanag sa dapithapon,Ryza Cenon,"['Mr. & Mrs. Cruz', 'Lovestruck']",1987,Reparto,2 premios
413,Liwanag sa dapithapon,Louise Chan,"['Liwanag sa dapithapon', 'Sa isang iglap']",N/A,Reparto,N/A
414,Liwanag sa dapithapon,Lemuel Divinagracia,"['Tinig: The Dulce Story', 'Liwanag sa dapithapon']",N/A,Reparto,N/A
415,Liwanag sa dapithapon,Joven Ganancial,"['My Sister My Lover', 'Liwanag sa dapithapon']",N/A,Reparto,N/A
416,Liwanag sa dapithapon,Icko Gonzalez,"[""Wanda's Wonderful World"", 'Oligase']",N/A,"Reparto, Guion, Dirección de la segunda unidad o asistencia a dirección",1 nominación
417,Ama namin,Inna Carmela Alano,['Ama namin'],N/A,Reparto,N/A
418,Ama namin,Liberty Alvarez,['Ama namin'],N/A,Reparto,N/A
419,Ama namin,Prince Ace Alvarez,['Ama namin'],N/A,Reparto,N/A
420,Ama namin,Gerlie Amarante,['Ama namin'],N/A,Reparto,N/A
421,Ama namin,Tricia Amper-Jimenez,"['My Sister My Lover', 'Wasak: True-to-Life Story of Jonaver Luklukan']",N/A,Reparto,N/A
422,Ama namin,Edwin Arceo,"['Liwanag sa dapithapon', 'Ama namin']",N/A,"Reparto, Cámara y electricidad",N/A
423,Ama namin,Josef Arteluz Barawidan,['Ama namin'],N/A,Reparto,N/A
424,Ama namin,Christopher Belardo,"['My Sister My Lover', 'Tinig: The Dulce Story']",N/A,"Cámara y electricidad, Reparto, Equipos adicionales",N/A
425,Tinig: The Dulce Story,Will Angeles,"[""Pangako sa'yo"", 'Offense']",N/A,Reparto,N/A
426,Tinig: The Dulce Story,Roden Araneta,"['Pop Class', 'The Gifted']",2017,Reparto,N/A
427,Tinig: The Dulce Story,John Arcilla,"['On the Job 2: The Missing 8', 'Suarez: The Healing Priest']",1966,"Reparto, Banda sonora",13 premios y 32 nominaciones
428,Tinig: The Dulce Story,Nastassja Bueno,['Tinig: The Dulce Story'],N/A,Reparto,N/A
429,Tinig: The Dulce Story,Nicolle Bueno,['Tinig: The Dulce Story'],N/A,Reparto,N/A
430,Tinig: The Dulce Story,Matthew Canda,['Tinig: The Dulce Story'],N/A,Reparto,N/A
431,Tinig: The Dulce Story,Isabelle De Leon,"['Magnifico', 'On the Job 2: The Missing 8']",1994,Reparto,3 premios y 2 nominaciones
432,Tinig: The Dulce Story,Lemuel Divinagracia,"['Tinig: The Dulce Story', 'Liwanag sa dapithapon']",N/A,Reparto,N/A
433,La mecánica del corazón,Mathias Malzieu,"['La mecánica del corazón', 'Una sirena en París']",1974,"Guion, Reparto, Dirección",1 premio y 3 nominaciones
