,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
1720,Prime,Alex Franco Jorge,"['La sociedad de la nieve', 'La monja guerrera']",N/A,"Especialistas, Reparto, Producción",Alexandre Franco
1721,Prime,Alejandro Abellán,"['Prime', 'Echoes by Skimoes']",N/A,Reparto,N/A
1722,Prime,Emilio Garrigues,"['Fake', 'Prime']",N/A,Reparto,N/A
1723,Prime,Patricia Giménez,"['Prime', 'Cenycienta 2014']",N/A,Reparto,N/A
1724,"The Good, the Bad, and the Janitor",Dana Anderson,"['The Good, the Bad, and the Janitor']",N/A,"Guion, Reparto",N/A
1725,"The Good, the Bad, and the Janitor",Tiffany Antone,"['The Good, the Bad, and the Janitor', 'Dead Votes Society']",N/A,"Cámara y electricidad, Reparto, Guion y continuidad",N/A
1726,"The Good, the Bad, and the Janitor",Brianna Bond,"['The Good, the Bad, and the Janitor']",N/A,"Guion, Reparto",N/A
1727,"The Good, the Bad, and the Janitor",Carissa Bond,"['The Good, the Bad, and the Janitor']",N/A,"Guion, Reparto",N/A
1728,"The Good, the Bad, and the Janitor",Tyler Bond,"['The Good, the Bad, and the Janitor', 'Refocus']",N/A,"Guion, Reparto",N/A
1729,"The Good, the Bad, and the Janitor",Tanner Cassady,"['The Good, the Bad, and the Janitor']",N/A,"Guion, Reparto",N/A
1730,"The Good, the Bad, and the Janitor",Amy Ertl,"['The Good, the Bad, and the Janitor']",N/A,"Guion, Reparto",N/A
1731,"The Good, the Bad, and the Janitor",Mathew Lanning,"['The Good, the Bad, and the Janitor']",N/A,"Guion, Reparto",N/A
1732,"Il serpente, niente è come sembra",Cesare Bocci,"['Il serpente, niente è come sembra']",N/A,Reparto,N/A
1733,"Il serpente, niente è come sembra",Francesco Di Leva,"['Una vida tranquila', 'Nostalgia']",1978,"Reparto, Guion, Producción",6 premios y 6 nominaciones
1734,Zombiehagen,Simone Lykke,"['El caso Hartung', 'Friheden']",1986,Reparto,1 premio y 1 nominación
1735,Zombiehagen,Casper Sloth,"['Wonderful Copenhagen', 'Ækte vare']",1984,Reparto,1 premio
1736,Zombiehagen,Elias Munk,"['Når solen skinner', 'For min brors skyld']",1992,"Reparto, Guion, Dirección",2 premios
1737,Zombiehagen,Jeanne Eva Jepsen,['Zombiehagen'],N/A,Reparto,N/A
1738,Zombiehagen,Finn Nyborg Nielsen,['Zombiehagen'],N/A,Reparto,N/A
1739,Giri,Lauren Mary Kim,"['The Mandalorian', 'Star Wars: The Clone Wars']",febrero,"Especialistas, Reparto, Producción",1 premio y 3 nominaciones
1740,Giri,Panuvat Anthony Nanakornpanom,"['Vengadores: Endgame', 'Tyler Rake']",N/A,"Especialistas, Reparto, Equipos adicionales",3 premios y 5 nominaciones
1741,Giri,Erica Bitton,"['Not Alone', 'Bleeding Love']",N/A,"Reparto, Guion",N/A
1742,Pasaporte,Andrea Londo,"['Narcos', 'SuperFly']",1992,"Reparto, Producción",N/A
1743,Pasaporte,Albert Jimenez,"['86 Melrose Avenue', 'The Tuba Thieves']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Cámara y electricidad",N/A
1744,Pasaporte,Antonio De Lima,"['New World Order: Rise of the Dark Prince', 'Promised Land']",N/A,Reparto,N/A
1745,Los Intrusos,Miguel Bembibre,['Los Intrusos'],N/A,Reparto,N/A
1746,Shelter,Jude de Bont,['Shelter'],N/A,Reparto,N/A
1747,Shelter,Elka de Witt,"['Shelter', 'Psevdaisthisi zois']",N/A,Reparto,N/A
1748,Shelter,Carsten Garbode,"['La burbuja', 'Mrs. Bates']",N/A,"Equipos adicionales, Reparto",N/A
1749,Shelter,Al Gregg,"['Gente de barrio', 'A Life for Kennedy']",N/A,"Reparto, Guion, Sonido",Al Greggi
1750,Shelter,Richard Hulme,"['Shelter', 'Those Days']",N/A,"Reparto, Efectos especiales",N/A
1751,Shelter,Howard Lewis Morgan,"['Killahurtz', 'Princess in the Castle']",N/A,Reparto,N/A
1752,Shelter,Jack O'Connell,"['Invencible (Unbroken)', ""'71""]",1990,Reparto,14 premios y 14 nominaciones en total
1753,Shelter,Matt Ray Brown,"['Eve', 'Murder Maps']",N/A,Reparto,1 premio
1754,The Bravest Man in the World,Sakalas Uzdavinys,"['Resistencia', 'Redirected']",1962,Reparto,N/A
1755,The Bravest Man in the World,Renata Mikailionyte,['The Bravest Man in the World'],N/A,Reparto,N/A
1756,The Bravest Man in the World,Karina Stungyte,"['Redirected', 'Pasmerkti']",1987,Reparto,N/A
1757,The Bravest Man in the World,Alexander Yushchenko,"['BA.: Sugebet Pasikeist', 'Mantas ir Monika - Zeme plokscia']",N/A,"Reparto, Guion, Composición",N/A
1758,The Bravest Man in the World,Mindaugas Bonanu,"['001LithiumX', 'The Bravest Man in the World']",N/A,"Reparto, Arte",N/A
1759,The Bravest Man in the World,Matt Ray Brown,"['Eve', 'Murder Maps']",N/A,Reparto,1 premio
1760,Cavity,Dana Brighton,"['Edad de hielo', 'Post-War']",N/A,"Reparto, Equipos adicionales",N/A
1761,Cavity,Heath Deatherage,"[""Z'amour"", 'Cavity']",N/A,"Reparto, Producción",N/A
1762,Cavity,Laura Fisk,"['Cavity', 'Which Way There']",N/A,"Edición, Equipos adicionales, Reparto",Laura J. Fisk
1763,Cavity,Karl Harpur,"['The Day LA Stood Still', ""Whadd'ya Say?""]",N/A,"Guion, Reparto, Producción",Karl Harper
1764,Cavity,Laura-Beth Hill,"['Trojan', 'Englishman in L.A: The Movie']",N/A,"Reparto, Equipos adicionales",N/A
1765,Cavity,Neal Kumar,"['El espíritu de las danzas (The spirit of dances)', 'Useless Humans']",N/A,"Reparto, Cámara y electricidad, Equipos adicionales",N/A
1766,Cavity,Vivienne Powell,"['Shameless', 'Love']",N/A,Reparto,N/A
1767,Cavity,Kyle Robertson,"['The Immigration Game', 'Return to the Hiding Place']",1987,"Composición, Reparto, Música",N/A
1768,Useless,Tim Black,['Useless'],N/A,Reparto,N/A
1769,Useless,Aaron Mietlinski,"['Useless', 'Only the Devil Knows']",N/A,Reparto,N/A
1770,Useless,Hafiz Arat,"['Useless', 'Proceed with Caution']",N/A,Reparto,N/A
1771,Useless,Jonathan Jarjour,"['Deception', 'Useless']",N/A,Reparto,N/A
1772,Useless,Luis Roberto Alcazar,"['The Film Café', 'Sayõnara, Mi Amor']",N/A,"Reparto, Dirección, Guion",N/A
1773,Useless,Mike Chidiac,['Useless'],N/A,Reparto,N/A
1774,Useless,Austin Filley,['Useless'],N/A,Reparto,N/A
1775,Useless,Fahad Shahin,"['The Film Café', 'Level Zero']",N/A,"Reparto, Cámara y electricidad, Sonido",4 premios
1776,Iron Fist Trailer,Derek Harrington,"['Horizonte Final', 'El sentido de la vida']",1958,"Localización, Dirección de la segunda unidad o asistencia a dirección, Reparto",N/A
1777,Deadly Secret,Jordan Emmett,"[""The Sorcerer's Cage"", 'The Cursed Soul']",N/A,"Reparto, Guion, Dirección",N/A
1778,Deadly Secret,Mike Facherty,"['Un lugar solitario para morir', 'Invasion Planet Earth']",N/A,"Reparto, Producción, Dirección",Father Christmas
1779,Deadly Secret,William Godfrey,"['Deadly Game IV: Endgame', 'Deadly Secret']",N/A,Reparto,N/A
1780,Deadly Secret,Josh Harvey,"['The Clean Up', 'The Ipanema File']",N/A,"Reparto, Guion, Producción",N/A
1781,Deadly Secret,Chris Jones,['Deadly Secret'],N/A,Reparto,N/A
1782,Deadly Secret,Alaina Joy,"['Deadly Secret', 'Sadisticum']",N/A,Reparto,N/A
1783,Deadly Secret,William Judd,['Deadly Secret'],N/A,"Reparto, Equipos adicionales",N/A
1784,Deadly Secret,Jason Lee,['Deadly Secret'],N/A,Reparto,N/A
1785,9Realms: The Scourge of Hell,Alison Wachtler,"['El escándalo Ted Kennedy', 'Pickleball, the Movie']",noviembre,"Reparto, Guion, Producción",7 premios y 3 nominaciones
1786,9Realms: The Scourge of Hell,Kent R. Williams,"['Conexión asesinato', 'Los casos de Aphrodita Jones']",N/A,"Reparto, Producción",N/A
1787,9Realms: The Scourge of Hell,Wendy Farley,"['Like Lambs', 'Then There Was']",N/A,Reparto,N/A
1788,9Realms: The Scourge of Hell,Frank Perrin,"['Reflections: Project Chameleon', 'Worcester Zombie Dept']",N/A,"Especialistas, Reparto, Efectos especiales",N/A
1789,9Realms: The Scourge of Hell,Reesa Roccapriore,"[""Wait, Wait, Don't Kill Me"", 'Subject to Retaliation']",N/A,Reparto,N/A
1790,Spiralmind,Crystal Aquirre,['Spiralmind'],N/A,Reparto,N/A
1791,Spiralmind,Lombardo Boyar,"['Happy Feet: Rompiendo el hielo', 'Brother']",1973,"Reparto, Producción",2 premios
1792,Spiralmind,Edward Butron,"['12 valientes', 'Independence Day: Contraataque']",N/A,Reparto,Denise Sierra
1793,Spiralmind,Hector Escobar,['Spiralmind'],N/A,Reparto,N/A
1794,Spiralmind,Douglas Freshour,['Spiralmind'],N/A,Reparto,N/A
1795,Spiralmind,Jeremy Jordan,['Spiralmind'],N/A,Reparto,N/A
1796,Spiralmind,Kearon Lehman,"['Brothers James: Retribution', 'Tang']",N/A,"Reparto, Especialistas, Producción",N/A
1797,Spiralmind,Joseph Daniel Martinez,"['Brothers James: Retribution', 'Spiralmind']",N/A,Reparto,N/A
1798,Gaybasher,Zion Forrest Lee,"['Disomnia', 'Escuadrón suicida']",N/A,"Reparto, Guion, Producción",2 nominaciones
1799,Gaybasher,Hardee T. Lineham,"['La zona muerta', 'Equipo mortal']",N/A,Reparto,N/A
1800,Gaybasher,Joshua Teixeira,"['Orphan Black', 'Anchor Baby']",N/A,Reparto,N/A
1801,Sidekick,Claudine Claudio,"['La ciudad de las estrellas. La La Land', 'Caramelo asesino']",N/A,Reparto,N/A
1802,Sidekick,Phillip DeVona,"['Mr. Brooks', 'Vaya patrulla']",1970,"Reparto, Producción, Dirección",N/A
1803,Sidekick,Tom Sean Foley,"['Hora punta 3', 'El gran golpe']",1959,"Reparto, Especialistas, Equipos adicionales",N/A
1804,Sidekick,Luisa Moraes,"['Premonición', 'Gary Unmarried']",N/A,Reparto,"1,73 m"
1805,Sidekick,Brenda Schmid,"['Déjate querer', 'Mientras duermo']",N/A,Reparto,N/A
1806,Sidekick,Rachel Simpson,"['Subbing 4 Julia', 'Sidekick']",N/A,Reparto,N/A
1807,Sidekick,Andrew Stock,"['Choke.Kick.Girl: The Series', 'Childrens Hospital']",1997,Reparto,Michael Andrew Stock
1808,The Redland: Survive,Earv,['The Redland: Survive'],N/A,Reparto,N/A
1809,The Redland: Survive,Noah Fleder,"['Lost Tales of the Republic: The Purge', 'Star Wars: DIY Cosplay']",N/A,"Reparto, Producción, Especialistas",N/A
1810,The Redland: Survive,Jaton Justice,"['The Hunt', 'The Wedding Invitation']",N/A,"Reparto, Especialistas",N/A
1811,The Redland: Survive,Kose,['The Redland: Survive'],N/A,Reparto,N/A
1812,The Redland: Survive,Jay Kwon,"['Mulán', 'Made in Chinatown']",N/A,"Especialistas, Reparto, Edición",2 premios y 1 nominación
1813,The Redland: Survive,Brian Le,"['Todo a la vez en todas partes', 'Shang-Chi y la leyenda de los diez anillos']",N/A,"Especialistas, Reparto, Dirección",2 nominaciones
1814,The Redland: Survive,Jazlynn Love,"['Can You Spare Some Change?', 'Slapped!']",N/A,Reparto,N/A
1815,Resignation,Victor Browne,"['Temblores', 'Perdidos']",1967,Reparto,2 premios
1816,Resignation,Charlie Hopkins,"['The Cooks', 'Home and Away']",N/A,Reparto,N/A
1817,Resignation,Samuel Caruana,"['Night Cafe', 'C+U+R+E']",N/A,"Reparto, Guion, Dirección",1 nominación
1818,Resignation,Jonathan Erickson Eisley,"['Runner', 'No te preocupes, no llegará lejos a pie']",N/A,"Reparto, Especialistas, Equipos adicionales",1 premio y 1 nominación
1819,Resignation,Christopher Jun,"['Las vidas de Grace', 'Guess Whom']",N/A,"Reparto, Cámara y electricidad",N/A
1820,Domina,Jean Bardot,"['Catwoman', 'Domina']",N/A,Reparto,N/A
1821,Domina,Catherine Campion,"['En tierra de hombres (North Country)', 'El diablo metió la mano']",enero,"Reparto, Arte, Dirección de la segunda unidad o asistencia a dirección",N/A
1822,Simple,Clayton Bowman,"['Hit on Me', 'The Boo']",N/A,"Reparto, Producción, Especialistas",5 premios y 7 nominaciones
1823,Simple,Kelly Griffin,"['Now You See Me', 'Anyone']",N/A,"Edición, Edición, Dirección de fotografía y cámara",N/A
1824,Simple,Tony Gschwend,"['FartZilla', 'TwinkleTown']",N/A,"Reparto, Cámara y electricidad, Dirección",N/A
1825,Simple,Jason Scott Morgan,"['Chicago P.D.', 'Hellfire']",N/A,"Reparto, Especialistas, Producción",N/A
1826,Simple,Wally Waller,"['With You', 'Perfect Machine']",N/A,Reparto,N/A
1827,Simple,Scott McEntire,"['The Boo', 'Avarice']",N/A,"Reparto, Guion, Dirección",6 premios y 8 nominaciones
1828,Simple,Kyle Wigginton,"['Collaborative Stories', 'Beg']",N/A,"Reparto, Dirección, Guion",N/A
1829,Simple,Kristie Pipes,"['TwinkleTown', 'Anyone']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Equipos adicionales",N/A
1830,Soho After Dark,Rodrig Andrisan,"['Cochon and the Small Reset', 'The Creature from Epping Forest 2: Born to Be Wild']",1958,"Reparto, Dirección, Guion","1,78 m"
1831,Soho After Dark,Ramona Douglas,['Soho After Dark'],N/A,Reparto,N/A
1832,Soho After Dark,Lupino,['Soho After Dark'],N/A,"Reparto, Dirección de fotografía y cámara",N/A
1833,City of Anti-Heroes,J.J. Ambrose,"['Talk to the Gun', 'City of Anti-Heroes']",N/A,Reparto,N/A
1834,City of Anti-Heroes,Michael Arbitter,"['Ghost of the Night', 'Nowhere Johnny']",N/A,Reparto,N/A
1835,City of Anti-Heroes,Denise Berry,['City of Anti-Heroes'],N/A,Reparto,N/A
1836,City of Anti-Heroes,Volly Blaze,['City of Anti-Heroes'],N/A,Reparto,N/A
1837,City of Anti-Heroes,Christian Hernandez,"['Ghost of the Night', 'Midnight Villains']",N/A,"Reparto, Cámara y electricidad, Equipos adicionales",N/A
1838,City of Anti-Heroes,Bilal Johnson,"['A Quiet Epidemic', 'Nepenthe']",N/A,Reparto,N/A
1839,City of Anti-Heroes,Alex Le,"['Nowhere Johnny', 'Revival']",N/A,Reparto,N/A
1840,City of Anti-Heroes,Anna Makovchik,"['The Gateway', 'City of Anti-Heroes']",N/A,"Reparto, Banda sonora",N/A
1841,Garass,Amol Deshmukh,"['Raazi', 'Fatwa']",N/A,"Reparto, Música",N/A
1842,Garass,Sandeep Shridhar Dhabale,"['Baby', 'Special Chabbis']",N/A,"Reparto, Equipos adicionales",N/A
1843,Garass,Nitesh Kumar,"['Super 30', 'Juegos sagrados']",N/A,Reparto,N/A
1844,Redemptive Suffering,Jason Vail,"['Stranger Things', 'Ojo de Halcón']",mayo,"Reparto, Equipos adicionales, Producción",2 premios y 4 nominaciones
1845,Redemptive Suffering,Erin Elizabeth Burns,"['Cell', 'La serie Divergente: Leal']",N/A,Reparto,Erin Burns
1846,Redemptive Suffering,Levi Burdick,"['La buena mentira', 'Star']",N/A,Reparto,N/A
1847,Redemptive Suffering,Adam Disser,"['Extinction of Another Kind', 'Back to the Basics']",N/A,"Dirección de arte, Reparto",N/A
1848,Redemptive Suffering,Eric Wagner,"['V/H/S Viral', 'Redemptive Suffering']",N/A,"Reparto, Especialistas",N/A
1849,Redemptive Suffering,Christian James,"['Outer Range', 'All American']",1993,"Reparto, Especialistas",N/A
1850,Redemptive Suffering,Vincent Elric,"['QB1', 'Anxiously Quarantined']",N/A,"Reparto, Dirección, Guion",1 premio
1851,Redemptive Suffering,Sahba Ataei,"['30 Day Itch', 'Redemptive Suffering']",N/A,Reparto,N/A
1852,Way of the Warrior,Tuyen Do,"['Enola Holmes', 'En compañía de extraños']",N/A,"Reparto, Dirección, Producción",N/A
1853,Way of the Warrior,Piers Gibbon,"['Way of the Warrior', 'Alleyn Mysteries']",N/A,Reparto,N/A
1854,Way of the Warrior,Christopher Goh,"['Invasión secreta', 'Los Romanov']",N/A,Reparto,1 premio
1855,Way of the Warrior,Andrew Koji,"['Bullet Train', 'Snake Eyes: el origen']",1987,"Reparto, Producción, Guion",1 premio y 3 nominaciones
1856,Way of the Warrior,Eiji Mihara,"['Spectre', 'Rush']",N/A,Reparto,N/A
1857,Runaway Dream,Vivian Ahn,"['Bu qi er yu', 'Henry Danger']",N/A,"Reparto, Producción, Sonido",N/A
1858,Runaway Dream,Lisa Jai,"['Aventuras sobre ruedas', 'Biohazard 2']",N/A,"Reparto, Vestuario, Decoración",N/A
1859,Runaway Dream,Daniel Abreu,"['Poema del hermano', 'Clank: Legado de las sombras']",1988,"Reparto, Producción, Dirección","1,85 m"
1860,Runaway Dream,Daniel Muller,"['The Norwegian', 'Hustle Life']",N/A,Reparto,N/A
1861,Runaway Dream,Nick Ward,['Runaway Dream'],N/A,Reparto,N/A
1862,Runaway Dream,Cyrus Wymer,"['Another Plan from Outer Space', 'Pleasure']",N/A,"Sonido, Reparto, Producción",N/A
1863,Runaway Dream,Oksana Maria,"['The Sanatorium', 'Original Sin']",N/A,"Reparto, Producción",N/A
1864,Runaway Dream,Frank Dennis,['Runaway Dream'],N/A,Reparto,N/A
1865,Streets of Rage: Redemption,Kevin Branagan,"['Shoebox Memories', 'Knock, Knock']",N/A,"Reparto, Dirección de producción, Composición",N/A
1866,Streets of Rage: Redemption,Sharon Crowley,"['Shoebox Memories', 'Zenith Protocol']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Localización",Sharon Crowley-Imeraj
1867,Streets of Rage: Redemption,Eoghan Fingleton,['Streets of Rage: Redemption'],N/A,Reparto,N/A
1868,Streets of Rage: Redemption,Conor Hylan,['Streets of Rage: Redemption'],N/A,Reparto,N/A
1869,Streets of Rage: Redemption,Dylan McDonough,"['Fair City', 'Vikingos']",N/A,Reparto,N/A
1870,Streets of Rage: Redemption,Aoife McEvoy,['Streets of Rage: Redemption'],N/A,Reparto,N/A
1871,Streets of Rage: Redemption,Keith Nolan,"['Streets of Rage: Redemption', 'The Central Dairy']",N/A,"Producción, Reparto, Dirección de producción",N/A
1872,Streets of Rage: Redemption,Alan O'Reilly,['Streets of Rage: Redemption'],N/A,Reparto,N/A
1873,Steam,Emma Elizabeth Crosby,"['Steam', 'The Secret of the Gods']",N/A,Reparto,N/A
1874,Steam,Beverley Beck,"['Steam', 'Behind Closed Doors']",N/A,"Reparto, Maquillaje",N/A
1875,Steam,Jon L. Morris,"['Jab Tak Hai Jaan', 'The Harry Hill Movie']",N/A,Reparto,N/A
1876,Steam,Nick Thomas-Webster,"['1 - Nenokkadine', 'Jab Tak Hai Jaan']",1951,"Reparto, Producción, Casting",Nick Thomas Webster
1877,Steam,Alison Fenton,"['An Irish Angel', 'The Irish Connection']",N/A,"Producción, Reparto, Casting",N/A
1878,Steam,Alan O'Reilly,['Streets of Rage: Redemption'],N/A,Reparto,N/A
1879,La Mime,Ekaterina Pirogovskaya,"['La Mime', 'Retrum']",N/A,Reparto,N/A
1880,La Mime,Jean-Louis Darville,"['Blade Runner 2049', 'Géminis']",N/A,"Reparto, Efectos visuales, Equipos adicionales",N/A
1881,La Mime,Justin Thornton,"['My Name Is Vivienne', 'Qwerty']",N/A,"Música, Reparto",N/A
1882,La Mime,James Teehan,"['Warigami', 'Olethron']",N/A,Reparto,N/A
1883,La Mime,Kristen Corona,"['Opening Night', 'Spreading Darkness']",N/A,"Reparto, Equipos adicionales",N/A
1884,La Mime,Richard Shingu,['La Mime'],N/A,Reparto,N/A
1885,La Mime,Bre'Anca Charell,['La Mime'],N/A,Reparto,N/A
1886,La Mime,Infinity Williams,['La Mime'],N/A,Reparto,N/A
1887,Clusterfuck Love Story,Garrett Alexander,"['Leben.Lieben.Lassen', 'Clusterfuck Love Story']",N/A,Reparto,N/A
1888,Clusterfuck Love Story,Julius Dombrink,"['Verbotene Liebe - Next Generation', 'Patchwork Gangsta']",1989,Reparto,N/A
1889,It's Time,Mark Adair-Rios,"['Bosch', 'Big Little Lies']",1969,"Reparto, Producción",N/A
1890,It's Time,Nicole Layson,"['Calabasas Criminals', 'The Boy Next Door']",N/A,"Producción, Dirección de producción, Reparto",Nicole Lawson
1891,It's Time,Emilee Annine,"['Mentes criminales', ""It's Time""]",N/A,"Reparto, Arte, Equipos adicionales","1,78 m"
1892,It's Time,Vince Parenti,"['Green Room', 'The Longest Yard Sale']",diciembre,"Producción, Reparto, Guion",3 premios y 3 nominaciones
1893,It's Time,Todd William Worden,"['Fantasía 2000', 'Stark']",N/A,"Reparto, Efectos visuales",Todd Worden
1894,Red Princess Blues,Richard Tyson,"['Poli de guardería', 'Pánico a las tres']",1961,"Reparto, Producción, Dirección",19 premios y 12 nominaciones
1895,Red Princess Blues,Rachel Grant,"['Muere otro día', 'El gran torneo']",1977,"Reparto, Dirección, Guion",N/A
1896,Red Princess Blues,Tabitha Morella,"['¡Buena suerte, Charlie!', 'Navy: Investigación criminal']",N/A,Reparto,N/A
1897,Red Princess Blues,German Leonne,"['The Cross', 'In the Void']",N/A,Reparto,N/A
1898,Red Princess Blues,Aurelia Scheppers,"['Dinocroc vs. Supergator', 'A God Named Pablo']",1988,"Reparto, Equipos adicionales",N/A
1899,Red Princess Blues,Alejandra Morin,"['Odds Are', 'Rider']",1987,"Reparto, Producción, Guion y continuidad",N/A
1900,Red Princess Blues,Matthew Rugetti,"['Wonder Woman', '300']",N/A,"Especialistas, Dirección de la segunda unidad o asistencia a dirección, Dirección de fotografía y cámara",3 premios y 2 nominaciones
1901,Red Princess Blues,Robert Forster,"['Jackie Brown', 'Los descendientes']",1941,"Reparto, Producción, Dirección",N/A
1902,Desprotegido,Ana Cayuela,"['Desprotegido', 'Taxi']",N/A,"Reparto, Dirección de fotografía y cámara",N/A
1903,Tough,Jwyanza Gaines,"['Tough', ""Daris D. McKinney's Forbearance""]",N/A,Reparto,N/A
1904,Tough,Jason Harris,['Tough'],N/A,Reparto,N/A
1905,Tough,Rodney Blake Hurst,['Tough'],N/A,Reparto,N/A
1906,Immortality League,Rodney Blake Hurst,['Tough'],N/A,Reparto,N/A
1907,Immortality League,Natalie June,"['Detroit Unleaded', 'The Citizen']",N/A,Reparto,N/A
1908,Immortality League,Johnny Truong,"['The Spirit of Mumbai', 'The Key']",N/A,"Reparto, Especialistas",N/A
1909,Gone Shootin',Mark McKnight,"[""Gone Shootin'"", 'Bounty Hunters']",N/A,Reparto,N/A
1910,Gone Shootin',Michael Peristeris,"[""Gone Shootin'"", 'Nikki']",N/A,"Edición, Dirección, Producción",N/A
1911,Gone Shootin',Simon Thelning,"['Raya y el último dragón', 'Ralph rompe Internet']",N/A,"Arte, Animación, Reparto",N/A
1912,Rivals,Aaron Elliott,"['Kylo Ren - The Awakening', 'Blind Wave Mailbag!']",N/A,"Cámara y electricidad, Reparto, Dirección",N/A
1913,Last Blood,Giulio Baraldi,"['Reise nach Jerusalem', 'Suddenly Komir']",1971,"Producción, Reparto, Guion",N/A
1914,Last Blood,Roberto Bocchi,"['VelvetMorgue', 'Sospetti 3']",1953,Reparto,"1,76 m"
1915,Last Blood,Roberto Bovo,['Last Blood'],N/A,Reparto,N/A
1916,Last Blood,Marco Malizia,['Last Blood'],N/A,Reparto,N/A
1917,Max Neptune and the Menacing Squid,Curt Clendenin,"['Black Pumpkin', 'Piratas del Caribe: El cofre del hombre muerto']",1973,"Reparto, Equipos adicionales, Producción",N/A
1918,Max Neptune and the Menacing Squid,Michael Ornelas,"['Max Neptune and the Menacing Squid', 'The Galen Project']",N/A,"Cámara y electricidad, Reparto, Vestuario",N/A
1919,Max Neptune and the Menacing Squid,Keaton Shyler,"['Three Worlds', 'Young Birds Fly']",N/A,"Reparto, Producción",N/A
1920,Max Neptune and the Menacing Squid,David Uchansky,['Black Pumpkin'],N/A,"Reparto, Producción, Casting",N/A
1921,Max Neptune and the Menacing Squid,Dominic Alfano,"['Poultrygeist: Night of the Chicken Dead', 'Silent Night, Zombie Night']",N/A,"Maquillaje, Efectos especiales, Reparto",N/A
1922,Max Neptune and the Menacing Squid,David Pond,"['Max Neptune and the Menacing Squid', 'Fiasco']",N/A,"Cámara y electricidad, Reparto",N/A
1923,Max Neptune and the Menacing Squid,John Garside,"['Max Neptune and the Menacing Squid', 'Forgotten Tales']",N/A,"Efectos visuales, Guion, Dirección",N/A
1924,Max Neptune and the Menacing Squid,Colin Fleming,"['Max Neptune and the Menacing Squid', 'Acto de valor']",N/A,"Animación, Efectos visuales, Arte",Colin Flemming
1925,Jonah Hex: Behind the Scenes ~ B-Roll 2,Keaton Shyler,"['Three Worlds', 'Young Birds Fly']",N/A,"Reparto, Producción",N/A
1926,Jonah Hex: Behind the Scenes ~ B-Roll 2,David Uchansky,['Black Pumpkin'],N/A,"Reparto, Producción, Casting",N/A
1927,Jonah Hex: Behind the Scenes ~ B-Roll 2,Dominic Alfano,"['Poultrygeist: Night of the Chicken Dead', 'Silent Night, Zombie Night']",N/A,"Maquillaje, Efectos especiales, Reparto",N/A
1928,Jonah Hex: Behind the Scenes ~ B-Roll 2,David Pond,"['Max Neptune and the Menacing Squid', 'Fiasco']",N/A,"Cámara y electricidad, Reparto",N/A
1929,Easy Go,Vit Fic,"['Junkyard', 'Kaleidoscope']",N/A,"Reparto, Producción, Dirección",N/A
1930,Bad Society,Nader Ayache,"['Bad Society', 'Ali; Ali']",N/A,Reparto,N/A
1931,Bad Society,Mohamed Ali Ben Jemaa,"['Porto Farina', 'Le Pardon']",N/A,Reparto,N/A
1932,Bad Society,Sabrine Bourguiba,['Bad Society'],N/A,Reparto,N/A
1933,Bad Society,Seif Bourguiba,['Bad Society'],N/A,Reparto,N/A
1934,Bad Society,Hélène Catzaras,"['Halfaouine. El niño de las terrazas', 'El beneficio de la duda']",N/A,Reparto,Helene Catsaras
1935,Bad Society,Myriam Derbagh,['Bad Society'],N/A,Reparto,N/A
1936,Bad Society,Moez Gdiri,"['Agent 86', ""Bîn El' Widyéne""]",N/A,Reparto,N/A
1937,Bad Society,Rym Haddad,['Bad Society'],N/A,Reparto,N/A
1938,Amazonica,Gianna Valentina Bauer,"[""Singles' Diaries"", 'Forces of Nature']",N/A,Reparto,1 premio
1939,"The Samurai of Strongsville, Ohio",Camille Mana,"['The Equalizer', 'Gente inteligente']",septiembre,"Reparto, Producción, Dirección",3 premios
1940,"The Samurai of Strongsville, Ohio",Abby Wathen,"['Permanent', 'Todos mis hijos']",N/A,"Reparto, Producción, Guion",4 premios y 1 nominación
1941,"The Samurai of Strongsville, Ohio",Emilie Madison,"['The Samurai of Strongsville, Ohio']",N/A,Reparto,N/A
1942,"The Samurai of Strongsville, Ohio",Jennifer Kaytin Robinson,"['Revancha ya', 'Thor: Love and Thunder']",1988,"Guion, Producción, Dirección","1,50 m"
1943,"The Samurai of Strongsville, Ohio",Katharine Phillips Moser,"['Big Change', 'The Adventures of Captain Fantastic & Mega Mom']",N/A,"Reparto, Producción, Guion",N/A
1944,"The Samurai of Strongsville, Ohio",Christina Blevins,"['To Leslie', 'The Newsroom']",1984,"Casting, Reparto, Dirección de casting",N/A
1945,"The Samurai of Strongsville, Ohio",Barbara Howlin,"['#LAProblems', 'A More Perfect Union']",1981,"Reparto, Producción, Guion",N/A
1946,Double Negative,Frederic Doss,"['G.I. Joe', 'G.I. Joe: Initiate']",1977,"Reparto, Producción, Dirección de la segunda unidad o asistencia a dirección",1 nominación
1947,Double Negative,Robert Gordon Spencer,"['Glass Houses', 'Remain Silent']",1969,"Reparto, Producción, Guion",Robert Spencer
1948,Double Negative,John Ceallach,"['Crimson Hope', 'The Gulf']",1972,"Reparto, Producción, Guion","1,75 m"
