nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
Biz Babasiz Büyüdük,Serafettin Kaplan,['N/A'],N/A,Reparto,N/A
"12 Minds, A Star Trek Fan Film",Miro Miksik,['N/A'],N/A,"Efectos visuales, Reparto, Cámara y electricidad",N/A
"12 Minds, A Star Trek Fan Film",Vladimir Novotny,['N/A'],N/A,"Dirección de fotografía y cámara, Edición, Reparto",N/A
"12 Minds, A Star Trek Fan Film",Radek Belina,['N/A'],N/A,"Producción, Reparto, Edición",N/A
"12 Minds, A Star Trek Fan Film",Dagmar Vizdova,['N/A'],N/A,Reparto,N/A
"12 Minds, A Star Trek Fan Film",Marketa Zelena,['N/A'],N/A,Reparto,N/A
Sathiyo Chalyo Khodaldham,Apoorva Arora,['N/A'],1996,Reparto,N/A
Sathiyo Chalyo Khodaldham,Leena Jumani,['N/A'],1990,Reparto,N/A
Sathiyo Chalyo Khodaldham,Ujjwal Rana,['N/A'],N/A,"Reparto, Producción",N/A
A Girl from Dar Elsalam,Mohamed Al-Daqqaq,['N/A'],N/A,Reparto,N/A
A Girl from Dar Elsalam,Rawan Al-Fouad,['N/A'],N/A,Reparto,N/A
A Girl from Dar Elsalam,Mahmoud Al-Gabalawy,['N/A'],N/A,Reparto,N/A
A Girl from Dar Elsalam,Nadia Al-Iraqia,['N/A'],1963,Reparto,N/A
A Girl from Dar Elsalam,Randa Al Behery,['N/A'],1983,"Reparto, Equipos adicionales",N/A
A Girl from Dar Elsalam,Rehab El Gamal,['N/A'],N/A,Reparto,N/A
A Girl from Dar Elsalam,Noha El-Laithi,['N/A'],N/A,Reparto,N/A
A Girl from Dar Elsalam,Maher Esam,['N/A'],N/A,Reparto,Maher Essam
Mizhi Thurakku,Kollam Ajith,['N/A'],2018,"Reparto, Guion, Dirección",N/A
Mizhi Thurakku,Ashokan,['N/A'],1961,Reparto,N/A
Mizhi Thurakku,Lissy Jose,['N/A'],N/A,Reparto,N/A
Mizhi Thurakku,Shaju K.S.,['N/A'],N/A,Reparto,N/A
Mizhi Thurakku,Ganesh Kumar,['N/A'],N/A,Reparto,N/A
Mizhi Thurakku,Sruthi Lakshmi,['N/A'],1990,Reparto,N/A
Mizhi Thurakku,Manka Mahesh,['N/A'],N/A,Reparto,N/A
Mizhi Thurakku,Ambika Mohan,['N/A'],N/A,Reparto,N/A
Dnevnik mamy pervoklassnika,Lissy Jose,['N/A'],N/A,Reparto,N/A
Dnevnik mamy pervoklassnika,Shaju K.S.,['N/A'],N/A,Reparto,N/A
Dnevnik mamy pervoklassnika,Ganesh Kumar,['N/A'],N/A,Reparto,N/A
Dnevnik mamy pervoklassnika,Sruthi Lakshmi,['N/A'],1990,Reparto,N/A
Dnevnik mamy pervoklassnika,Manka Mahesh,['N/A'],N/A,Reparto,N/A
Plus jamais ça,Aytl Jensen,['N/A'],1981,"Reparto, Dirección, Guion",N/A
Plus jamais ça,Gisèle Casadesus,['N/A'],1914,Reparto,N/A
Plus jamais ça,Anna Gaylor,['N/A'],1932,"Reparto, Dirección",N/A
Plus jamais ça,Alexandra Bell,['N/A'],1996,"Reparto, Maquillaje, Dirección",N/A
Plus jamais ça,Margot Maricot,['N/A'],1938,Reparto,N/A
Plus jamais ça,Linda Mendez,['N/A'],N/A,"Reparto, Dirección",N/A
What Exactly Is a Hipster... & Should You Be Scared?,Veronica Ternopolski,['N/A'],N/A,"Reparto, Arte, Guion",N/A
What Exactly Is a Hipster... & Should You Be Scared?,Joel Parker,['N/A'],N/A,Reparto,N/A
What Exactly Is a Hipster... & Should You Be Scared?,Jesse Laing,['N/A'],N/A,"Reparto, Producción, Guion",N/A
What Exactly Is a Hipster... & Should You Be Scared?,Chelsea Rankin,['N/A'],N/A,Reparto,N/A
What Exactly Is a Hipster... & Should You Be Scared?,Manka Mahesh,['N/A'],N/A,Reparto,N/A
What Exactly Is a Hipster... & Should You Be Scared?,Ambika Mohan,['N/A'],N/A,Reparto,N/A
The Saklas's Last Words,Maristela de Souza,['N/A'],N/A,"Reparto, Guion",N/A
Foxcatcher,Steve Carell,['N/A'],1962,"Reparto, Producción, Guion",N/A
Foxcatcher,Channing Tatum,['N/A'],1980,"Reparto, Producción, Dirección",N/A
Foxcatcher,Mark Ruffalo,['N/A'],1967,"Reparto, Producción, Guion",N/A
Foxcatcher,Sienna Miller,['N/A'],1981,"Reparto, Equipos adicionales, Producción",N/A
Foxcatcher,Vanessa Redgrave,['N/A'],1937,"Reparto, Producción, Dirección",N/A
Foxcatcher,Anthony Michael Hall,['N/A'],1968,"Reparto, Producción, Dirección",N/A
Foxcatcher,Guy Boyd,['N/A'],1943,Reparto,N/A
Foxcatcher,Brett Rice,['N/A'],1954,Reparto,N/A
Qu'allons-nous faire du temps qu'il nous reste?,Sébastien Boureux,['N/A'],N/A,Reparto,N/A
Qu'allons-nous faire du temps qu'il nous reste?,Olivier Buttin,['N/A'],N/A,Reparto,N/A
Qu'allons-nous faire du temps qu'il nous reste?,Caroline Cauchy,['N/A'],N/A,Reparto,N/A
Qu'allons-nous faire du temps qu'il nous reste?,Olivier Goujon,['N/A'],1978,"Dirección, Guion, Producción",N/A
Qu'allons-nous faire du temps qu'il nous reste?,Yuna Lemasson,['N/A'],N/A,"Reparto, Equipos adicionales",N/A
Qu'allons-nous faire du temps qu'il nous reste?,Kevin Maxton,['N/A'],N/A,Reparto,N/A
Qu'allons-nous faire du temps qu'il nous reste?,Julien Rochard,['N/A'],N/A,Reparto,N/A
Jaaneman,Viraj Bhatt,['N/A'],N/A,Reparto,N/A
Jaaneman,Rani Chatarjee,['N/A'],N/A,Reparto,N/A
Jaaneman,Shikha Mishra,['N/A'],N/A,Reparto,N/A
Jaaneman,Sanjay Pandey,['N/A'],1972,Reparto,N/A
Jaaneman,Priyanka Pandit,['N/A'],N/A,Reparto,N/A
Mor w'Sbar,Sanjay Pandey,['N/A'],1972,Reparto,N/A
Mor w'Sbar,Priyanka Pandit,['N/A'],N/A,Reparto,N/A
Mor w'Sbar,Kajal Raghwani,['N/A'],1990,Reparto,N/A
Mor w'Sbar,Khesari Lal Yadav,['N/A'],N/A,"Reparto, Música",N/A
Bidoun 2,Majd Mastoura,['N/A'],1990,"Reparto, Banda sonora",N/A
Bidoun 2,Sarra Hannachi,['N/A'],N/A,Reparto,Sara Hanachi
Dhund Lenge Manzil Hum,Kalyanji Jana,['N/A'],N/A,"Reparto, Producción, Dirección",N/A
Dhund Lenge Manzil Hum,Ankita Bambulkar,['N/A'],N/A,Reparto,N/A
Merchak Arbaa Yamim MiShte Shenot Or,Moshe Zeevi,['N/A'],N/A,"Dirección, Reparto, Guion",N/A
Merchak Arbaa Yamim MiShte Shenot Or,Daphna Goldman,['N/A'],N/A,Reparto,N/A
Merchak Arbaa Yamim MiShte Shenot Or,Mali Nadav,['N/A'],N/A,Reparto,N/A
Merchak Arbaa Yamim MiShte Shenot Or,Josh Sagie,['N/A'],N/A,Reparto,N/A
Merchak Arbaa Yamim MiShte Shenot Or,Irit Meiry,['N/A'],N/A,Reparto,N/A
Love Evolutionism,Leon Dai,['N/A'],1966,"Reparto, Dirección, Edición",N/A
Love Evolutionism,Yihong Duan,['N/A'],1973,"Reparto, Producción",N/A
Love Evolutionism,Bea Hayden Kuo,['N/A'],1984,Reparto,N/A
Love Evolutionism,Yase Liu,['N/A'],1989,Reparto,N/A
Toefl Al-Shams,Mabô Kouyaté,['N/A'],1989,Reparto,N/A
Toefl Al-Shams,Mohammed Mrad,['N/A'],1990,Reparto,N/A
Toefl Al-Shams,Sarra Hannachi,['N/A'],N/A,Reparto,Sara Hanachi
Min Ayna Nabda?,Lamine Belkhodja,['N/A'],N/A,Reparto,N/A
Min Ayna Nabda?,Sabrine Ghannoudi,['N/A'],N/A,Reparto,N/A
Desole,Jean Rolin Deshommes,['N/A'],N/A,"Reparto, Cámara y electricidad",N/A
Desole,Vanessa Desiré,['N/A'],N/A,Reparto,N/A
Desole,Esther Dessejour,['N/A'],N/A,Reparto,N/A
Desole,Athlet St Fleur,['N/A'],N/A,"Reparto, Cámara y electricidad",N/A
Desole,Bougin Gedeon,['N/A'],N/A,"Reparto, Cámara y electricidad",N/A
Desole,Adolph Janvier,['N/A'],N/A,Reparto,N/A
Desole,Ruben Joseph,['N/A'],N/A,"Reparto, Guion, Dirección de casting",N/A
Desole,Clifford Laguerre,['N/A'],N/A,Reparto,N/A
Six,Faruk Akgören,['N/A'],N/A,Reparto,N/A
Six,Giray Altinok,['N/A'],1983,"Reparto, Guion, Dirección",2018 - presente
Six,Burcu Kutluk,['N/A'],1978,Reparto,N/A
Say a Little Prayer,Allan Stevens,['N/A'],N/A,Reparto,N/A
Big Eyes,Amy Adams,['N/A'],1974,"Reparto, Producción, Equipo ejecutivo",N/A
Big Eyes,Christoph Waltz,['N/A'],1956,"Reparto, Producción, Dirección",N/A
Big Eyes,Danny Huston,['N/A'],1962,"Reparto, Dirección, Cámara y electricidad",N/A
Big Eyes,Krysten Ritter,['N/A'],diciembre,"Reparto, Producción, Dirección",N/A
Big Eyes,Jason Schwartzman,['N/A'],1980,"Reparto, Música, Producción",N/A
Big Eyes,Terence Stamp,['N/A'],1938,"Reparto, Dirección, Guion",N/A
Big Eyes,Jon Polito,['N/A'],1950,Reparto,N/A
Big Eyes,Delaney Raye,['N/A'],N/A,Reparto,"1,60 m"
Off Da Hook,Walter Armstrong,['N/A'],N/A,Reparto,N/A
Off Da Hook,Sarah Bailey,['N/A'],N/A,Reparto,N/A
Off Da Hook,Lawrence Banks,['N/A'],N/A,Reparto,N/A
Off Da Hook,Antwon Barnes,['N/A'],N/A,Reparto,N/A
Off Da Hook,Rankin Bigga,['N/A'],N/A,"Reparto, Composición",N/A
Off Da Hook,Sonnie Bird,['N/A'],N/A,Reparto,N/A
Off Da Hook,Martin Luther Bling,['N/A'],N/A,Reparto,N/A
Off Da Hook,Marcus Bolden,['N/A'],N/A,Reparto,N/A
Cry of the Butterfly,Nina Serbedzija,['N/A'],N/A,"Guion, Reparto, Equipos adicionales",N/A
Cry of the Butterfly,John Savage,['N/A'],agosto,"Reparto, Producción, Composición",N/A
Cry of the Butterfly,Rade Serbedzija,['N/A'],1946,"Reparto, Guion, Dirección",N/A
Cry of the Butterfly,Dee Wallace,['N/A'],1948,"Reparto, Producción, Equipos adicionales",N/A
Cry of the Butterfly,Missy Crider,['N/A'],1974,"Reparto, Guion, Producción",N/A
Cry of the Butterfly,Emilio Rivera,['N/A'],1961,"Reparto, Equipos adicionales, Producción",N/A
Cry of the Butterfly,Phil Morris,['N/A'],1959,"Reparto, Guion",N/A
Cry of the Butterfly,David 'Dutch' Schultz,['N/A'],N/A,"Reparto, Producción",N/A
Firebird,Elise Caluwaerts,['N/A'],N/A,Reparto,N/A
Firebird,Hannah Hoekstra,['N/A'],1987,"Reparto, Equipos adicionales",N/A
Firebird,Gijs Scholten van Aschat,['N/A'],1959,"Reparto, Guion, Guion y continuidad",N/A
I Believe in Unicorns,Natalia Dyer,['N/A'],1995,Reparto,N/A
I Believe in Unicorns,Peter Vack,['N/A'],septiembre,"Reparto, Guion, Dirección",N/A
I Believe in Unicorns,Julia Garner,['N/A'],1994,"Reparto, Producción",N/A
I Believe in Unicorns,Amy Seimetz,['N/A'],1981,"Reparto, Guion, Producción",N/A
I Believe in Unicorns,Toni Meyerhoff,['N/A'],N/A,Reparto,N/A
The Brothers Karamazov,James Edwards,['N/A'],N/A,Reparto,N/A
The Brothers Karamazov,James Kingdon,['N/A'],N/A,"Reparto, Dirección",N/A
The Brothers Karamazov,Max Tyler,['N/A'],N/A,Reparto,N/A
The Brothers Karamazov,Matthew Newton,['N/A'],N/A,Reparto,N/A
After,Kathleen Quinlan,['N/A'],1954,"Reparto, Producción, Dirección",N/A
After,John Doman,['N/A'],1945,Reparto,N/A
After,Pablo Schreiber,['N/A'],1978,"Reparto, Producción, Equipos adicionales",N/A
After,Sabrina Gennarino,['N/A'],enero,"Reparto, Producción, Guion",N/A
After,Adam Scarimbolo,['N/A'],1983,"Reparto, Guion, Producción",N/A
After,Diane Neal,['N/A'],1975,"Reparto, Dirección",N/A
After,Darrin Dewitt Henson,['N/A'],1972,"Reparto, Producción, Equipos adicionales",N/A
After,Bruno Gunn,['N/A'],1968,"Reparto, Especialistas",N/A
Así como en la lluvia,Pablo Schreiber,['N/A'],1978,"Reparto, Producción, Equipos adicionales",N/A
Así como en la lluvia,Sabrina Gennarino,['N/A'],enero,"Reparto, Producción, Guion",N/A
Así como en la lluvia,Adam Scarimbolo,['N/A'],1983,"Reparto, Guion, Producción",N/A
Así como en la lluvia,Diane Neal,['N/A'],1975,"Reparto, Dirección",N/A
Así como en la lluvia,Darrin Dewitt Henson,['N/A'],1972,"Reparto, Producción, Equipos adicionales",N/A
Así como en la lluvia,Bruno Gunn,['N/A'],1968,"Reparto, Especialistas",N/A
Tafkik,Souhir Ben Amara,['N/A'],1985,"Reparto, Guion",N/A
17 Tahun Ke Atas,Abdelfatah Al Kamel,['N/A'],N/A,Reparto,N/A
Pillangók,Péter Rudolf,['N/A'],1959,"Reparto, Guion, Producción",N/A
Pillangók,Balázs Galkó,['N/A'],1949,"Reparto, Equipos adicionales",Balázes Galkó
Pillangók,Kitty Kéri,['N/A'],1972,Reparto,N/A
Pillangók,Nicolas Sipek,['N/A'],N/A,Reparto,N/A
Pillangók,Erika Nádasy,['N/A'],1967,Reparto,N/A
Pillangók,Péter Andorai,['N/A'],1948,Reparto,N/A
Star Cross'd Jammers,Alexis Fernandez,['N/A'],N/A,Reparto,N/A
Star Cross'd Jammers,Imogen Hopper,['N/A'],N/A,"Reparto, Dirección",N/A
Star Cross'd Jammers,Kate Logan,['N/A'],N/A,"Reparto, Composición, Especialistas",N/A
Kaadhal 2014,Kate Logan,['N/A'],N/A,"Reparto, Composición, Especialistas",N/A
Kaadhal 2014,Peita McCulloch,['N/A'],1980,"Reparto, Guion, Dirección",Peta McCulloch
Kaadhal 2014,Anna Straker,['N/A'],N/A,Reparto,N/A
Jai Ho,Salman Khan,['N/A'],1965,"Producción, Reparto, Música",N/A
Jai Ho,Daisy Shah,['N/A'],1984,"Reparto, Equipos adicionales",N/A
Jai Ho,Tabu,['N/A'],1970,"Reparto, Música",N/A
Jai Ho,Danny Denzongpa,['N/A'],1948,"Reparto, Guion, Producción",N/A
Jai Ho,Nadira Babbar,['N/A'],N/A,"Reparto, Dirección, Guion",Mrs. Nadira Babbar
Jai Ho,Suniel Shetty,['N/A'],1961,"Reparto, Producción",N/A
Jai Ho,Mohnish Behl,['N/A'],1961,"Reparto, Música",N/A
Jai Ho,Mahesh Manjrekar,['N/A'],1953,"Guion, Producción, Reparto",N/A
Kagdi Killa,Shyam Bhimsaria,['N/A'],1973,Reparto,N/A
Kagdi Killa,Shashank Jadhav,['N/A'],N/A,Reparto,N/A
My Lady,Gamuchirai Duve,['N/A'],N/A,"Reparto, Arte, Guion y continuidad",N/A
My Lady,Vusa Dzimwasha,['N/A'],N/A,Reparto,N/A
My Lady,Leocadia Kavhayi,['N/A'],N/A,Reparto,N/A
My Lady,Elijah Madzikatire,['N/A'],N/A,Reparto,N/A
My Lady,Fortunate Perezu,['N/A'],N/A,Reparto,N/A
Siempre estaré contigo,Hilary Swank,['N/A'],1974,"Reparto, Producción, Banda sonora",N/A
Siempre estaré contigo,Emmy Rossum,['N/A'],1986,"Reparto, Producción, Composición",N/A
Siempre estaré contigo,Josh Duhamel,['N/A'],1972,"Reparto, Producción, Guion",N/A
Siempre estaré contigo,Stephanie Beatriz,['N/A'],1981,"Reparto, Dirección, Producción",N/A
Siempre estaré contigo,Jason Ritter,['N/A'],1980,"Reparto, Producción, Banda sonora",N/A
Siempre estaré contigo,Julian McMahon,['N/A'],1968,"Reparto, Producción",N/A
Siempre estaré contigo,Ali Larter,['N/A'],1976,"Reparto, Producción, Música",N/A
Siempre estaré contigo,Andrea Savage,['N/A'],febrero,"Reparto, Guion, Producción",N/A
Beste Chance,Volker Bruch,['N/A'],1980,"Reparto, Banda sonora",N/A
Beste Chance,Rosalie Thomass,['N/A'],1987,"Reparto, Guion",N/A
Beste Chance,Anna Maria Sturm,['N/A'],1982,Reparto,N/A
Beste Chance,Frederic Linkemann,['N/A'],1981,Reparto,"1,85 m"
Beste Chance,Andreas Giebel,['N/A'],1958,"Reparto, Guion",N/A
Beste Chance,Florian Brückner,['N/A'],1984,Reparto,N/A
Beste Chance,Bettina Redlich,['N/A'],1963,"Reparto, Equipos adicionales","1,63 m"
Beste Chance,Johanna Bittenbinder,['N/A'],1957,Reparto,N/A
Jack Ryan: Operación Sombra,Chris Pine,['N/A'],1980,"Reparto, Producción, Guion",N/A
Jack Ryan: Operación Sombra,Keira Knightley,['N/A'],1985,"Reparto, Producción, Cámara y electricidad",N/A
Jack Ryan: Operación Sombra,Kevin Costner,['N/A'],1955,"Reparto, Producción, Dirección",N/A
Jack Ryan: Operación Sombra,Kenneth Branagh,['N/A'],1960,"Reparto, Dirección, Producción",N/A
Jack Ryan: Operación Sombra,Lenn Kudrjawizki,['N/A'],1975,"Reparto, Producción, Dirección",N/A
Jack Ryan: Operación Sombra,Alec Utgoff,['N/A'],1986,Reparto,N/A
Jack Ryan: Operación Sombra,Peter Andersson,['N/A'],1953,Reparto,N/A
Jack Ryan: Operación Sombra,Elena Velikanova,['N/A'],1984,Reparto,N/A
Preethi Geethi Ityaadi,Sangeetha Bhat,['N/A'],N/A,Reparto,N/A
Preethi Geethi Ityaadi,Vinaya Prasad,['N/A'],1965,"Reparto, Composición, Edición",N/A
Lamat,Richard Ibarra,['N/A'],N/A,Reparto,N/A
Lamat,Mia Henares,['N/A'],N/A,"Reparto, Producción",Mia Henarez
Easter Sunday,Christian Santos,['N/A'],N/A,Reparto,N/A
Non lo so ancora,Giulio Brogi,['N/A'],1931,"Reparto, Equipos adicionales",N/A
Non lo so ancora,Donatella Finocchiaro,['N/A'],1970,"Reparto, Dirección, Guion",N/A
Non lo so ancora,Orietta Notari,['N/A'],N/A,Reparto,N/A
Educator,Carys Eleri,['N/A'],N/A,"Reparto, Música","1,70 m"
Educator,Simon Harrison,['N/A'],N/A,Reparto,N/A
Educator,Aisling Loftus,['N/A'],1990,Reparto,N/A
Jonesy,Priyanga Burford,['N/A'],1973,"Reparto, Guion, Dirección",N/A
Jonesy,Carys Eleri,['N/A'],N/A,"Reparto, Música","1,70 m"
Jonesy,Georgie Fuller,['N/A'],N/A,"Reparto, Guion",N/A
Jonesy,Arthur Hughes,['N/A'],N/A,Reparto,N/A
Jonesy,Harry Jardine,['N/A'],N/A,Reparto,N/A
Jonesy,Joel MacCormack,['N/A'],1991,Reparto,N/A
Matar al mensajero,Jeremy Renner,['N/A'],1971,"Reparto, Producción, Sonido",N/A
Matar al mensajero,Robert Patrick,['N/A'],1958,"Reparto, Producción",N/A
Matar al mensajero,Jena Sims,['N/A'],1988,"Reparto, Producción",N/A
Matar al mensajero,Robert Pralgo,['N/A'],1966,"Reparto, Producción, Dirección",N/A
Matar al mensajero,Hajji Golightly,['N/A'],N/A,"Reparto, Guion, Dirección",N/A
Matar al mensajero,Ted Huckabee,['N/A'],1973,"Reparto, Guion",N/A
Matar al mensajero,Mary Elizabeth Winstead,['N/A'],1984,"Reparto, Producción, Banda sonora",N/A
Matar al mensajero,Lucas Hedges,['N/A'],1996,"Reparto, Banda sonora",N/A
The Independent Game,Jena Sims,['N/A'],1988,"Reparto, Producción",N/A
The Independent Game,Robert Pralgo,['N/A'],1966,"Reparto, Producción, Dirección",N/A
The Independent Game,Hajji Golightly,['N/A'],N/A,"Reparto, Guion, Dirección",N/A
The Independent Game,Ted Huckabee,['N/A'],1973,"Reparto, Guion",N/A
The Independent Game,Mary Elizabeth Winstead,['N/A'],1984,"Reparto, Producción, Banda sonora",N/A
Hype Nation 3D,Cary-Hiroyuki Tagawa,['N/A'],1950,"Reparto, Producción, Equipos adicionales",N/A
Hype Nation 3D,Dennis Oh,['N/A'],1981,Reparto,N/A
Hype Nation 3D,Jarell Houston,['N/A'],1985,"Reparto, Producción, Dirección de producción",N/A
Hype Nation 3D,Lil' Fizz,['N/A'],1985,"Reparto, Música, Producción",N/A
Hype Nation 3D,Raz B,['N/A'],1985,"Reparto, Música, Producción",N/A
Hype Nation 3D,Park No-shik,['N/A'],N/A,Reparto,N/A
Hype Nation 3D,Kim Hong-pa,['N/A'],1962,Reparto,N/A
Hype Nation 3D,Alice Wen,['N/A'],N/A,"Reparto, Producción",N/A
Swish,Marcus Bailey,['N/A'],N/A,Reparto,N/A
Swish,Sam Baxter,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Swish,Bazza Cash,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Swish,Andrew Clarke,['N/A'],N/A,Reparto,N/A
Swish,Ethan Crouch,['N/A'],N/A,Reparto,N/A
Swish,Declan Delaney,['N/A'],N/A,Reparto,N/A
Swish,Georgie Gibbins,['N/A'],N/A,Reparto,N/A
Swish,Kelly Ann Louise Warrener,['N/A'],N/A,Reparto,N/A
Meendum Amman,Bhanupriya,['N/A'],1967,Reparto,N/A
Dark Rainbow Part 2,Sam Baxter,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Dark Rainbow Part 2,Bazza Cash,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Dark Rainbow Part 2,Kelly Ann Louise Warrener,['N/A'],N/A,Reparto,N/A
Darbast Azadi,Omid Olomi,['N/A'],N/A,Reparto,N/A
Darbast Azadi,Mani Heidari,['N/A'],1989,"Reparto, Producción",N/A
Darbast Azadi,Sahar Ghoreishi,['N/A'],N/A,Reparto,"1,70 m"
Darbast Azadi,Sorush Sehhat,['N/A'],1965,"Guion, Dirección, Reparto",N/A
Darbast Azadi,Shohreh Ghamar,['N/A'],N/A,Reparto,N/A
Darbast Azadi,Amir Hesam Shojaei,['N/A'],N/A,Reparto,N/A
Darbast Azadi,Ladan Parvin,['N/A'],N/A,Reparto,N/A
Darbast Azadi,Mohammad Amir Naji,['N/A'],N/A,Reparto,N/A
Harijan (Bangla),Mirza Afrin,['N/A'],N/A,Reparto,N/A
Harijan (Bangla),Jayanto Chattopadhyay,['N/A'],N/A,"Reparto, Producción",N/A
Harijan (Bangla),Sristy Mirza,['N/A'],N/A,Reparto,N/A
Bonne fête maman,Sophie Fontaine,['N/A'],N/A,Reparto,N/A
Bonne fête maman,Antoine Glemain,['N/A'],N/A,Reparto,N/A
Bonne fête maman,Patrick Lemaître,['N/A'],N/A,"Reparto, Guion, Música",N/A
Bonne fête maman,Carla Pasquet,['N/A'],N/A,Reparto,N/A
Bonne fête maman,Marielle Sade,['N/A'],N/A,"Reparto, Guion, Composición",N/A
Bonne fête maman,Pascal Toutain,['N/A'],N/A,Reparto,N/A
Unexpected Strangers,Patrick Lemaître,['N/A'],N/A,"Reparto, Guion, Música",N/A
Unexpected Strangers,Carla Pasquet,['N/A'],N/A,Reparto,N/A
Serena,Bradley Cooper,['N/A'],1975,"Reparto, Producción, Dirección",N/A
Serena,Jennifer Lawrence,['N/A'],1990,"Reparto, Producción, Guion",N/A
Serena,Rhys Ifans,['N/A'],1967,"Reparto, Producción, Banda sonora",N/A
Serena,Toby Jones,['N/A'],1966,"Reparto, Guion, Producción",N/A
Serena,David Dencik,['N/A'],1974,"Reparto, Producción, Equipos adicionales",N/A
Serena,Sean Harris,['N/A'],1966,"Reparto, Guion, Dirección",N/A
Serena,Ana Ularu,['N/A'],junio,"Reparto, Banda sonora",N/A
Serena,Sam Reid,['N/A'],1987,Reparto,N/A
300: El origen de un imperio,Sullivan Stapleton,['N/A'],1977,"Reparto, Producción",N/A
300: El origen de un imperio,Eva Green,['N/A'],1980,"Reparto, Producción, Banda sonora",N/A
300: El origen de un imperio,Lena Headey,['N/A'],1973,"Reparto, Producción, Dirección",N/A
300: El origen de un imperio,Hans Matheson,['N/A'],1975,"Reparto, Banda sonora",N/A
300: El origen de un imperio,Callan Mulvey,['N/A'],1975,"Reparto, Especialistas",N/A
300: El origen de un imperio,David Wenham,['N/A'],1965,"Reparto, Producción, Dirección",N/A
300: El origen de un imperio,Rodrigo Santoro,['N/A'],1975,"Reparto, Arte, Producción",N/A
300: El origen de un imperio,Jack O'Connell,['N/A'],1990,Reparto,N/A
Wesh Sojon,Basem Samrah,['N/A'],1971,"Reparto, Guion",N/A
Wesh Sojon,Dina Fuad,['N/A'],N/A,Reparto,N/A
Wesh Sojon,Ahmad Wafiq,['N/A'],N/A,Reparto,Ahmed Wafic
Wesh Sojon,Ahmed Azmi,['N/A'],1982,Reparto,N/A
Wesh Sojon,Maha Sabry,['N/A'],N/A,Reparto,N/A
Wesh Sojon,Mohamed Farouk,['N/A'],N/A,Reparto,N/A
Small Black Fish,Lena Headey,['N/A'],1973,"Reparto, Producción, Dirección",N/A
Small Black Fish,Hans Matheson,['N/A'],1975,"Reparto, Banda sonora",N/A
Más que el agua,Isabel Arraiza,['N/A'],agosto,Reparto,N/A
Más que el agua,Benjamin Cardona,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Más que el agua,Jean-Baptiste Chardón,['N/A'],N/A,Reparto,N/A
Más que el agua,Marcos Carlos Cintrón,['N/A'],N/A,Reparto,N/A
Más que el agua,Carlos De León,['N/A'],N/A,Reparto,N/A
Más que el agua,Jacqueline Duprey,['N/A'],1972,"Reparto, Producción",N/A
Más que el agua,Lydia Echevarria,['N/A'],1931,Reparto,Lydia Echevarría
Más que el agua,Camila Frías,['N/A'],N/A,"Reparto, Equipos adicionales",N/A
Rendas No Ar,Chico Caprario,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Rendas No Ar,Lilih Curi,['N/A'],N/A,"Dirección, Reparto, Guion",N/A
Rendas No Ar,Marina Medeiros,['N/A'],N/A,"Reparto, Equipos adicionales, Casting",N/A
Santos y soldados 3,Adam Gregory,['N/A'],1987,"Reparto, Dirección de fotografía y cámara, Producción",N/A
Santos y soldados 3,Timothy S. Shoemaker,['N/A'],N/A,Reparto,N/A
Santos y soldados 3,Michael Todd Behrens,['N/A'],N/A,Reparto,N/A
Santos y soldados 3,Christoph Malzl,['N/A'],N/A,"Reparto, Sonido",N/A
Santos y soldados 3,Ben Urie,['N/A'],N/A,Reparto,N/A
Santos y soldados 3,David Morgan,['N/A'],N/A,Reparto,N/A
Santos y soldados 3,Nate Harward,['N/A'],N/A,Reparto,N/A
Santos y soldados 3,Brenden Whitney,['N/A'],1988,"Reparto, Producción, Equipos adicionales",Brendon Whitney
Caza Terrorista,Nicolas Cage,['N/A'],1964,"Reparto, Producción, Dirección",N/A
Caza Terrorista,Anton Yelchin,['N/A'],1989,"Reparto, Cámara y electricidad, Banda sonora",N/A
Caza Terrorista,Alexander Karim,['N/A'],1976,"Reparto, Guion, Producción",N/A
Caza Terrorista,Irène Jacob,['N/A'],1966,"Reparto, Equipo ejecutivo",N/A
Caza Terrorista,Tomiwa Edun,['N/A'],1984,"Reparto, Equipos adicionales",N/A
Caza Terrorista,Aymen Hamdouchi,['N/A'],1985,"Reparto, Producción, Guion y continuidad",N/A
Caza Terrorista,Claudius Peters,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Caza Terrorista,Robert G. Slade,['N/A'],N/A,"Reparto, Equipos adicionales",Bobby Slade
Aulad,Raja Guru,['N/A'],N/A,Reparto,N/A
Aulad,Alok Nath,['N/A'],1956,"Reparto, Producción",N/A
Paso a Pasito,Shyamal Sheth,['N/A'],N/A,Reparto,N/A
Paso a Pasito,Raushni Srivastava,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Paso a Pasito,Claudius Peters,['N/A'],N/A,"Reparto, Producción, Guion",N/A
